x	xu	dxu	xd	dxd
4.425000E-01	1.326319E-01	9.793434E-03	-4.165160E-02	6.448703E-03
4.475000E-01	1.283454E-01	9.638588E-03	-3.970517E-02	6.174544E-03
4.525000E-01	1.240989E-01	9.477836E-03	-3.781515E-02	5.907142E-03
4.575000E-01	1.198955E-01	9.311406E-03	-3.597913E-02	5.646158E-03
4.625000E-01	1.157418E-01	9.139813E-03	-3.419895E-02	5.391914E-03
4.675000E-01	1.116428E-01	8.963493E-03	-3.247566E-02	5.144622E-03
4.725000E-01	1.075988E-01	8.782508E-03	-3.080702E-02	4.903970E-03
4.775000E-01	1.036154E-01	8.597388E-03	-2.919509E-02	4.670339E-03
4.825000E-01	9.969797E-02	8.408665E-03	-2.764159E-02	4.444062E-03
4.875000E-01	9.584704E-02	8.216481E-03	-2.614360E-02	4.224732E-03
4.925000E-01	9.206689E-02	8.021327E-03	-2.470109E-02	4.012407E-03
4.975000E-01	8.836230E-02	7.823757E-03	-2.331465E-02	3.807251E-03
5.025000E-01	8.473259E-02	7.623869E-03	-2.198227E-02	3.609006E-03
5.075000E-01	8.117972E-02	7.422003E-03	-2.070338E-02	3.417654E-03
5.125000E-01	7.770859E-02	7.218785E-03	-1.947890E-02	3.233421E-03
5.175000E-01	7.432090E-02	7.014578E-03	-1.830788E-02	3.056233E-03
5.225000E-01	7.101552E-02	6.809486E-03	-1.718753E-02	2.885708E-03
5.275000E-01	6.779558E-02	6.604029E-03	-1.611773E-02	2.721907E-03
5.325000E-01	6.466356E-02	6.398683E-03	-1.509833E-02	2.564892E-03
5.375000E-01	6.161678E-02	6.193433E-03	-1.412911E-02	2.414718E-03
5.425000E-01	5.865664E-02	5.988669E-03	-1.320640E-02	2.270850E-03
5.475000E-01	5.578617E-02	5.784960E-03	-1.232605E-02	2.132659E-03
5.525000E-01	5.300553E-02	5.582604E-03	-1.149031E-02	2.000617E-03
5.575000E-01	5.031296E-02	5.381701E-03	-1.070111E-02	1.875158E-03
5.625000E-01	4.770929E-02	5.182630E-03	-9.953369E-03	1.755488E-03
5.675000E-01	4.519439E-02	4.985671E-03	-9.246237E-03	1.641549E-03
5.725000E-01	4.276772E-02	4.791070E-03	-8.578462E-03	1.533211E-03
5.775000E-01	4.042888E-02	4.599093E-03	-7.948731E-03	1.430333E-03
5.825000E-01	3.817708E-02	4.409963E-03	-7.355546E-03	1.332738E-03
5.875000E-01	3.601146E-02	4.223899E-03	-6.797579E-03	1.240276E-03
5.925000E-01	3.393104E-02	4.041109E-03	-6.273403E-03	1.152778E-03
5.975000E-01	3.193473E-02	3.861788E-03	-5.781612E-03	1.070075E-03
6.025000E-01	3.002130E-02	3.686115E-03	-5.320880E-03	9.920119E-04
6.075000E-01	2.818933E-02	3.514244E-03	-4.889771E-03	9.184076E-04
6.125000E-01	2.643745E-02	3.346333E-03	-4.486991E-03	8.491055E-04
6.175000E-01	2.476438E-02	3.182551E-03	-4.111260E-03	7.839484E-04
6.225000E-01	2.316832E-02	3.023001E-03	-3.761199E-03	7.227562E-04
6.275000E-01	2.164755E-02	2.867786E-03	-3.435580E-03	6.653746E-04
6.325000E-01	2.020028E-02	2.716998E-03	-3.133128E-03	6.116359E-04
6.375000E-01	1.882473E-02	2.570726E-03	-2.852603E-03	5.613757E-04
6.425000E-01	1.751904E-02	2.429042E-03	-2.592876E-03	5.144473E-04
6.475000E-01	1.628121E-02	2.291991E-03	-2.352761E-03	4.706887E-04
6.525000E-01	1.510931E-02	2.159621E-03	-2.131122E-03	4.299441E-04
6.575000E-01	1.400138E-02	2.031970E-03	-1.926914E-03	3.920713E-04
6.625000E-01	1.295525E-02	1.909035E-03	-1.739053E-03	3.569168E-04
6.675000E-01	1.196890E-02	1.790827E-03	-1.566533E-03	3.243383E-04
6.725000E-01	1.104033E-02	1.677351E-03	-1.408406E-03	2.942015E-04
6.775000E-01	1.016729E-02	1.568566E-03	-1.263712E-03	2.663659E-04
6.825000E-01	9.347747E-03	1.464450E-03	-1.131559E-03	2.407003E-04
6.875000E-01	8.579665E-03	1.364973E-03	-1.011104E-03	2.170808E-04
6.925000E-01	7.860829E-03	1.270066E-03	-9.015134E-04	1.953807E-04
6.975000E-01	7.189208E-03	1.179677E-03	-8.020049E-04	1.754809E-04
7.025000E-01	6.562803E-03	1.093748E-03	-7.118534E-04	1.572703E-04
7.075000E-01	5.979477E-03	1.012186E-03	-6.303454E-04	1.406371E-04
7.125000E-01	5.437236E-03	9.349110E-04	-5.568004E-04	1.254726E-04
7.175000E-01	4.934121E-03	8.618361E-04	-4.906125E-04	1.116813E-04
7.225000E-01	4.468130E-03	7.928544E-04	-4.311757E-04	9.916409E-05
7.275000E-01	4.037344E-03	7.278610E-04	-3.779113E-04	8.782458E-05
7.325000E-01	3.639892E-03	6.667466E-04	-3.303270E-04	7.758281E-05
7.375000E-01	3.273961E-03	6.094001E-04	-2.879054E-04	6.834988E-05
7.425000E-01	2.937705E-03	5.556915E-04	-2.501780E-04	6.004497E-05
7.475000E-01	2.629388E-03	5.054980E-04	-2.167451E-04	5.260070E-05
7.525000E-01	2.347377E-03	4.587034E-04	-1.871754E-04	4.593917E-05
7.575000E-01	2.089957E-03	4.151634E-04	-1.611060E-04	3.999612E-05
7.625000E-01	1.855554E-03	3.747483E-04	-1.381978E-04	3.471055E-05
7.675000E-01	1.642678E-03	3.373322E-04	-1.181243E-04	3.002194E-05
7.725000E-01	1.449820E-03	3.027731E-04	-1.005965E-04	2.587672E-05
