7.841583E-01	-8.717836E-01	1.122738E+00	2.839333E+00	-7.516710E-01	2.460585E-01
2.512898E-01	-2.803502E-01	9.295999E-01	2.987593E+00	9.423414E-01	2.526106E-01
7.967448E-01	-8.864867E-01	1.120815E+00	2.813565E+00	-7.583176E-01	2.517444E-01
4.030832E-01	-4.505276E-01	1.012928E+00	3.063741E+00	3.042580E-03	2.533880E-01
2.474452E-01	-2.806416E-01	9.411673E-01	3.064672E+00	9.541399E-01	2.506223E-01
3.969667E-01	-4.521852E-01	1.013873E+00	3.046473E+00	6.091147E-05	2.445754E-01
8.174937E-01	-9.227080E-01	1.137461E+00	2.825513E+00	-7.873475E-01	2.488670E-01
3.970940E-01	-4.545278E-01	1.034837E+00	3.095456E+00	5.778340E-03	2.526975E-01
3.987265E-01	-4.537796E-01	9.895286E-01	2.948639E+00	2.751554E-03	2.517291E-01
7.028714E-01	-7.876140E-01	1.112350E+00	2.911251E+00	-6.657551E-01	2.493834E-01
2.214518E-01	-2.485002E-01	9.012530E-01	2.965147E+00	1.268134E+00	2.482428E-01
3.997599E-01	-4.500061E-01	9.645242E-01	2.890237E+00	-3.787643E-03	2.493551E-01
2.321095E-01	-2.636354E-01	9.040530E-01	2.929187E+00	1.117439E+00	2.515180E-01
3.992765E-01	-4.498177E-01	9.996024E-01	3.008192E+00	-2.102381E-04	2.489616E-01
5.959158E-01	-6.685586E-01	1.106367E+00	3.065125E+00	-5.035467E-01	2.516733E-01
2.442063E-01	-2.750648E-01	9.063141E-01	2.955106E+00	9.810436E-01	2.456313E-01
5.549578E-01	-6.229680E-01	1.058122E+00	2.958860E+00	-4.335636E-01	2.467825E-01
2.166311E-01	-2.437891E-01	9.046033E-01	2.998490E+00	1.331714E+00	2.502965E-01
3.988474E-01	-4.535347E-01	9.884773E-01	2.951995E+00	3.584735E-04	2.505852E-01
4.007266E-01	-4.530602E-01	1.002688E+00	2.972639E+00	3.230948E-04	2.521348E-01
8.159354E-01	-9.165604E-01	1.118840E+00	2.747916E+00	-7.830671E-01	2.521723E-01
3.971623E-01	-4.501015E-01	9.996803E-01	3.003130E+00	-8.121937E-04	2.529401E-01
1.450319E+00	-1.634418E+00	1.239784E+00	2.287926E+00	-1.088529E+00	2.495515E-01
2.182784E-01	-2.500681E-01	9.298850E-01	3.047176E+00	1.289164E+00	2.493271E-01
8.739017E-01	-9.894099E-01	1.174531E+00	2.864477E+00	-8.316678E-01	2.504334E-01
2.196960E-01	-2.476839E-01	9.258530E-01	3.095263E+00	1.281486E+00	2.470695E-01
2.257056E-01	-2.549022E-01	9.154167E-01	3.046660E+00	1.203129E+00	2.520137E-01
1.023055E+00	-1.155939E+00	1.210426E+00	2.765344E+00	-9.312275E-01	2.477619E-01
3.999674E-01	-4.507266E-01	1.017193E+00	3.064449E+00	2.364606E-03	2.508855E-01
4.009826E-01	-4.459270E-01	9.978718E-01	2.993084E+00	-2.463215E-04	2.475358E-01
1.750280E-01	-1.960962E-01	8.809888E-01	2.990169E+00	2.015228E+00	2.502721E-01
3.970710E-01	-4.504366E-01	9.817984E-01	2.961941E+00	-4.040282E-04	2.511496E-01
1.000376E+00	-1.125798E+00	1.163168E+00	2.627687E+00	-9.172719E-01	2.475787E-01
4.027866E-01	-4.515301E-01	9.966847E-01	2.971806E+00	7.875975E-04	2.553187E-01
4.001047E-01	-4.503268E-01	9.947773E-01	2.992038E+00	1.561085E-04	2.486346E-01
