x	xu	dxu	xd	dxd
1.575000E-01	2.119808E-01	1.319877E-03	-1.162328E-01	4.745915E-04
1.625000E-01	2.168103E-01	1.350154E-03	-1.185501E-01	4.927497E-04
1.675000E-01	2.213736E-01	1.378945E-03	-1.206623E-01	5.109923E-04
1.725000E-01	2.256671E-01	1.406261E-03	-1.225686E-01	5.292384E-04
1.775000E-01	2.296856E-01	1.432105E-03	-1.242665E-01	5.473989E-04
1.825000E-01	2.334266E-01	1.456497E-03	-1.257564E-01	5.653943E-04
1.875000E-01	2.368871E-01	1.479448E-03	-1.270382E-01	5.831402E-04
1.925000E-01	2.400628E-01	1.500961E-03	-1.281103E-01	6.005427E-04
1.975000E-01	2.429550E-01	1.521066E-03	-1.289776E-01	6.175360E-04
2.025000E-01	2.455613E-01	1.539769E-03	-1.296405E-01	6.340333E-04
2.075000E-01	2.478828E-01	1.557092E-03	-1.301032E-01	6.499661E-04
2.125000E-01	2.499201E-01	1.573053E-03	-1.303700E-01	6.652686E-04
2.175000E-01	2.516722E-01	1.587656E-03	-1.304429E-01	6.798653E-04
2.225000E-01	2.531444E-01	1.600943E-03	-1.303294E-01	6.937134E-04
2.275000E-01	2.543378E-01	1.612932E-03	-1.300345E-01	7.067605E-04
2.325000E-01	2.552530E-01	1.623637E-03	-1.295617E-01	7.189518E-04
2.375000E-01	2.558977E-01	1.633118E-03	-1.289200E-01	7.302688E-04
2.425000E-01	2.562742E-01	1.641405E-03	-1.281154E-01	7.406820E-04
2.475000E-01	2.563849E-01	1.648534E-03	-1.271526E-01	7.501602E-04
2.525000E-01	2.562378E-01	1.654576E-03	-1.260403E-01	7.587025E-04
2.575000E-01	2.558377E-01	1.659593E-03	-1.247867E-01	7.663121E-04
2.625000E-01	2.551902E-01	1.663653E-03	-1.233975E-01	7.729817E-04
2.675000E-01	2.542987E-01	1.666816E-03	-1.218798E-01	7.787213E-04
2.725000E-01	2.531748E-01	1.669204E-03	-1.202439E-01	7.835645E-04
2.775000E-01	2.518235E-01	1.670898E-03	-1.184961E-01	7.875260E-04
2.825000E-01	2.502492E-01	1.671979E-03	-1.166426E-01	7.906251E-04
