3.994506E-01	-4.481853E-01	9.827956E-01	2.939923E+00	-7.295867E-04	2.471818E-01
9.319739E-01	-1.043337E+00	1.165009E+00	2.700200E+00	-8.689652E-01	2.524334E-01
3.984476E-01	-4.484707E-01	9.674847E-01	2.881586E+00	-1.194929E-03	2.459768E-01
3.983733E-01	-4.498120E-01	1.013786E+00	3.065071E+00	-2.955420E-04	2.488076E-01
6.774058E-01	-7.620268E-01	1.126765E+00	2.985807E+00	-6.339266E-01	2.481151E-01
7.419032E-01	-8.356880E-01	1.126913E+00	2.872270E+00	-7.077636E-01	2.508079E-01
2.332469E-01	-2.658292E-01	9.300284E-01	3.033508E+00	1.115260E+00	2.535113E-01
2.272931E-01	-2.559319E-01	9.073017E-01	3.010040E+00	1.181860E+00	2.503114E-01
2.251879E-01	-2.561820E-01	9.207514E-01	3.036292E+00	1.198481E+00	2.508235E-01
3.993700E-01	-4.512388E-01	1.021354E+00	3.082553E+00	1.016257E-03	2.489019E-01
3.997802E-01	-4.488495E-01	1.030471E+00	3.137284E+00	6.300068E-05	2.507372E-01
4.003024E-01	-4.517987E-01	1.013019E+00	3.030486E+00	1.575309E-03	2.508712E-01
1.930329E-01	-2.158359E-01	9.021718E-01	3.016470E+00	1.697235E+00	2.503799E-01
4.013467E-01	-4.496532E-01	1.003292E+00	3.008010E+00	5.058225E-04	2.523113E-01
4.005708E-01	-4.494791E-01	1.013067E+00	3.060703E+00	8.044258E-04	2.511573E-01
8.111467E-01	-9.107352E-01	1.138944E+00	2.833429E+00	-7.779416E-01	2.496540E-01
8.240729E-01	-9.259815E-01	1.126353E+00	2.737974E+00	-7.924524E-01	2.479945E-01
2.414721E-01	-2.724585E-01	9.099870E-01	2.974116E+00	1.026386E+00	2.519292E-01
3.998970E-01	-4.486489E-01	1.002404E+00	3.034047E+00	-7.734186E-04	2.481134E-01
3.992571E-01	-4.494292E-01	9.912945E-01	2.986950E+00	-2.668768E-03	2.514479E-01
1.065999E+00	-1.209252E+00	1.202862E+00	2.648526E+00	-9.504334E-01	2.510700E-01
3.993351E-01	-4.493956E-01	1.013442E+00	3.058056E+00	-6.650525E-04	2.482347E-01
1.071197E+00	-1.212498E+00	1.207680E+00	2.673962E+00	-9.537443E-01	2.526807E-01
1.592626E+00	-1.789223E+00	1.244994E+00	2.179016E+00	-1.121997E+00	2.487461E-01
3.977781E-01	-4.520171E-01	1.020678E+00	3.094700E+00	2.269346E-03	2.529127E-01
7.506941E-01	-8.527678E-01	1.133871E+00	2.865700E+00	-7.204723E-01	2.485678E-01
8.527574E-01	-9.615802E-01	1.173189E+00	2.873964E+00	-8.157377E-01	2.492563E-01
2.474076E-01	-2.753259E-01	9.297146E-01	3.026919E+00	9.862835E-01	2.506238E-01
2.337713E-01	-2.633051E-01	9.180178E-01	3.008560E+00	1.109628E+00	2.505987E-01
2.004003E-01	-2.260197E-01	8.949379E-01	2.976755E+00	1.550472E+00	2.474712E-01
7.639635E-01	-8.616677E-01	1.131765E+00	2.843325E+00	-7.325531E-01	2.500664E-01
4.005317E-01	-4.500066E-01	9.869258E-01	2.931171E+00	-8.363581E-04	2.500446E-01
3.973753E-01	-4.503507E-01	9.924231E-01	2.997916E+00	-7.225882E-04	2.521528E-01
5.547195E-01	-6.227891E-01	1.058914E+00	2.952648E+00	-4.376478E-01	2.449530E-01
3.994795E-01	-4.471558E-01	9.724923E-01	2.882332E+00	-8.268153E-04	2.487908E-01
2.246275E-01	-2.546883E-01	9.281043E-01	3.092940E+00	1.203238E+00	2.494952E-01
2.440666E-01	-2.740865E-01	9.252182E-01	3.024677E+00	9.928330E-01	2.463783E-01
3.978542E-01	-4.506442E-01	9.972658E-01	3.018230E+00	-8.955226E-04	2.479849E-01
8.092011E-01	-9.122552E-01	1.123741E+00	2.744122E+00	-7.719486E-01	2.544592E-01
7.007380E-01	-7.823889E-01	1.087276E+00	2.816975E+00	-6.577366E-01	2.491010E-01
2.125722E-01	-2.377010E-01	9.069533E-01	3.014083E+00	1.398042E+00	2.537734E-01
2.024029E-01	-2.278606E-01	9.039733E-01	3.026527E+00	1.523326E+00	2.486530E-01
4.015004E-01	-4.487617E-01	9.905090E-01	2.971287E+00	-1.066849E-03	2.513675E-01
3.991733E-01	-4.504033E-01	9.976058E-01	2.979697E+00	-8.302192E-05	2.485653E-01
8.114679E-01	-9.125767E-01	1.159829E+00	2.886979E+00	-7.774363E-01	2.499826E-01
8.790719E-01	-9.799800E-01	1.132196E+00	2.712620E+00	-8.326057E-01	2.504547E-01
2.599859E-01	-2.938015E-01	9.201381E-01	2.958607E+00	8.353989E-01	2.499860E-01
