x	xu	dxu	xd	dxd
2.075000E-01	2.478828E-01	7.255732E-04	-1.301032E-01	3.755543E-04
2.125000E-01	2.499201E-01	7.354071E-04	-1.303700E-01	3.806008E-04
2.175000E-01	2.516722E-01	7.447548E-04	-1.304429E-01	3.850211E-04
2.225000E-01	2.531444E-01	7.535947E-04	-1.303294E-01	3.888153E-04
2.275000E-01	2.543378E-01	7.618982E-04	-1.300345E-01	3.919796E-04
2.325000E-01	2.552530E-01	7.696393E-04	-1.295617E-01	3.945105E-04
2.375000E-01	2.558977E-01	7.768204E-04	-1.289200E-01	3.964260E-04
2.425000E-01	2.562742E-01	7.834331E-04	-1.281154E-01	3.977384E-04
2.475000E-01	2.563849E-01	7.894758E-04	-1.271526E-01	3.984605E-04
2.525000E-01	2.562378E-01	7.949699E-04	-1.260403E-01	3.986214E-04
2.575000E-01	2.558377E-01	7.999348E-04	-1.247867E-01	3.982526E-04
2.625000E-01	2.551902E-01	8.043977E-04	-1.233975E-01	3.973803E-04
2.675000E-01	2.542987E-01	8.083850E-04	-1.218798E-01	3.960398E-04
2.725000E-01	2.531748E-01	8.119553E-04	-1.202439E-01	3.942779E-04
2.775000E-01	2.518235E-01	8.151512E-04	-1.184961E-01	3.921316E-04
2.825000E-01	2.502492E-01	8.180170E-04	-1.166426E-01	3.896395E-04
2.875000E-01	2.484623E-01	8.206211E-04	-1.146923E-01	3.868503E-04
2.925000E-01	2.464711E-01	8.230276E-04	-1.126545E-01	3.838146E-04
2.975000E-01	2.442830E-01	8.252996E-04	-1.105345E-01	3.805704E-04
3.025000E-01	2.419023E-01	8.274898E-04	-1.083399E-01	3.771632E-04
3.075000E-01	2.393416E-01	8.296783E-04	-1.060789E-01	3.736390E-04
3.125000E-01	2.366092E-01	8.319299E-04	-1.037601E-01	3.700451E-04
3.175000E-01	2.337131E-01	8.343042E-04	-1.013882E-01	3.664124E-04
3.225000E-01	2.306588E-01	8.368481E-04	-9.897092E-02	3.627795E-04
3.275000E-01	2.274576E-01	8.396227E-04	-9.651524E-02	3.591802E-04
3.325000E-01	2.241198E-01	8.426808E-04	-9.402876E-02	3.556468E-04
3.375000E-01	2.206529E-01	8.460560E-04	-9.151707E-02	3.522006E-04
3.425000E-01	2.170642E-01	8.497726E-04	-8.898484E-02	3.488553E-04
3.475000E-01	2.133613E-01	8.538464E-04	-8.644015E-02	3.456332E-04
3.525000E-01	2.095565E-01	8.583036E-04	-8.388731E-02	3.425380E-04
3.575000E-01	2.056582E-01	8.631444E-04	-8.133399E-02	3.395829E-04
3.625000E-01	2.016734E-01	8.683542E-04	-7.878199E-02	3.367529E-04
3.675000E-01	1.976095E-01	8.739091E-04	-7.623829E-02	3.340508E-04
3.725000E-01	1.934754E-01	8.797838E-04	-7.370813E-02	3.314693E-04
3.775000E-01	1.892816E-01	8.859515E-04	-7.119470E-02	3.289890E-04
3.825000E-01	1.850361E-01	8.923682E-04	-6.870419E-02	3.266025E-04
3.875000E-01	1.807446E-01	8.989722E-04	-6.623692E-02	3.242729E-04
3.925000E-01	1.764147E-01	9.057037E-04	-6.379903E-02	3.219900E-04
3.975000E-01	1.720543E-01	9.125013E-04	-6.139466E-02	3.197342E-04
4.025000E-01	1.676721E-01	9.193048E-04	-5.902479E-02	3.174700E-04
4.075000E-01	1.632764E-01	9.260516E-04	-5.669480E-02	3.151861E-04
4.125000E-01	1.588719E-01	9.326577E-04	-5.440462E-02	3.128428E-04
4.175000E-01	1.544649E-01	9.390471E-04	-5.215732E-02	3.104192E-04
4.225000E-01	1.500631E-01	9.451540E-04	-4.995805E-02	3.079105E-04
4.275000E-01	1.456722E-01	9.509036E-04	-4.780564E-02	3.052766E-04
4.325000E-01	1.412998E-01	9.562359E-04	-4.570280E-02	3.025038E-04
