x	xu	dxu	xd	dxd
2.500000E-03	8.957845E-04	1.365100E-04	-7.152479E-04	1.094713E-04
7.500000E-03	4.630108E-03	4.208448E-04	-3.258581E-03	2.988200E-04
1.250000E-02	9.684352E-03	6.341480E-04	-6.318516E-03	4.196902E-04
1.750000E-02	1.555154E-02	7.840735E-04	-9.625395E-03	4.955046E-04
2.250000E-02	2.198389E-02	8.844277E-04	-1.309576E-02	5.422252E-04
2.750000E-02	2.882867E-02	9.468123E-04	-1.669733E-02	5.697540E-04
3.250000E-02	3.598295E-02	9.805028E-04	-2.041670E-02	5.844772E-04
3.750000E-02	4.337165E-02	9.928482E-04	-2.424718E-02	5.906699E-04
4.250000E-02	5.093824E-02	9.897645E-04	-2.818321E-02	5.912827E-04
4.750000E-02	5.863350E-02	9.759916E-04	-3.221392E-02	5.883392E-04
5.250000E-02	6.642243E-02	9.555604E-04	-3.633383E-02	5.834490E-04
5.750000E-02	7.426850E-02	9.317393E-04	-4.052698E-02	5.776730E-04
6.250000E-02	8.214735E-02	9.073909E-04	-4.478557E-02	5.719386E-04
6.750000E-02	9.002760E-02	8.848018E-04	-4.908744E-02	5.667657E-04
7.250000E-02	9.789142E-02	8.659587E-04	-5.342479E-02	5.626850E-04
7.750000E-02	1.057145E-01	8.523296E-04	-5.777520E-02	5.599036E-04
8.250000E-02	1.134743E-01	8.449482E-04	-6.211957E-02	5.585502E-04
8.750000E-02	1.211580E-01	8.444519E-04	-6.644953E-02	5.587395E-04
9.250000E-02	1.287433E-01	8.509623E-04	-7.073841E-02	5.603360E-04
9.750000E-02	1.362137E-01	8.642517E-04	-7.497127E-02	5.632455E-04
1.025000E-01	1.435522E-01	8.837863E-04	-7.913024E-02	5.673046E-04
1.075000E-01	1.507525E-01	9.088941E-04	-8.321263E-02	5.724295E-04
1.125000E-01	1.577859E-01	9.386647E-04	-8.717973E-02	5.782729E-04
1.175000E-01	1.646461E-01	9.722982E-04	-9.102979E-02	5.847480E-04
1.225000E-01	1.713203E-01	1.008987E-03	-9.474810E-02	5.916842E-04
1.275000E-01	1.777994E-01	1.048013E-03	-9.832155E-02	5.989343E-04
1.325000E-01	1.840787E-01	1.088759E-03	-1.017512E-01	6.064512E-04
1.375000E-01	1.901390E-01	1.130609E-03	-1.050219E-01	6.141022E-04
1.425000E-01	1.959624E-01	1.173026E-03	-1.081031E-01	6.216810E-04
1.475000E-01	2.015505E-01	1.215660E-03	-1.110046E-01	6.292302E-04
1.525000E-01	2.068923E-01	1.258141E-03	-1.137167E-01	6.366818E-04
1.575000E-01	2.119808E-01	1.300169E-03	-1.162328E-01	6.439936E-04
1.625000E-01	2.168103E-01	1.341492E-03	-1.185501E-01	6.511422E-04
1.675000E-01	2.213736E-01	1.381876E-03	-1.206623E-01	6.580869E-04
1.725000E-01	2.256671E-01	1.421135E-03	-1.225686E-01	6.648119E-04
1.775000E-01	2.296856E-01	1.459091E-03	-1.242665E-01	6.712880E-04
1.825000E-01	2.334266E-01	1.495596E-03	-1.257564E-01	6.774963E-04
1.875000E-01	2.368871E-01	1.530510E-03	-1.270382E-01	6.834081E-04
1.925000E-01	2.400628E-01	1.563697E-03	-1.281103E-01	6.889809E-04
1.975000E-01	2.429550E-01	1.595063E-03	-1.289776E-01	6.942001E-04
2.025000E-01	2.455613E-01	1.624497E-03	-1.296405E-01	6.990230E-04
2.075000E-01	2.478828E-01	1.651918E-03	-1.301032E-01	7.034222E-04
2.125000E-01	2.499201E-01	1.677250E-03	-1.303700E-01	7.073678E-04
2.175000E-01	2.516722E-01	1.700411E-03	-1.304429E-01	7.108151E-04
2.225000E-01	2.531444E-01	1.721373E-03	-1.303294E-01	7.137497E-04
2.275000E-01	2.543378E-01	1.740083E-03	-1.300345E-01	7.161422E-04
2.325000E-01	2.552530E-01	1.756498E-03	-1.295617E-01	7.179578E-04
2.375000E-01	2.558977E-01	1.770629E-03	-1.289200E-01	7.191955E-04
2.425000E-01	2.562742E-01	1.782463E-03	-1.281154E-01	7.198400E-04
2.475000E-01	2.563849E-01	1.791998E-03	-1.271526E-01	7.198732E-04
2.525000E-01	2.562378E-01	1.799280E-03	-1.260403E-01	7.193052E-04
2.575000E-01	2.558377E-01	1.804348E-03	-1.247867E-01	7.181485E-04
2.625000E-01	2.551902E-01	1.807258E-03	-1.233975E-01	7.164059E-04
2.675000E-01	2.542987E-01	1.808059E-03	-1.218798E-01	7.140964E-04
2.725000E-01	2.531748E-01	1.806876E-03	-1.202439E-01	7.112608E-04
2.775000E-01	2.518235E-01	1.803797E-03	-1.184961E-01	7.079234E-04
2.825000E-01	2.502492E-01	1.798919E-03	-1.166426E-01	7.041130E-04
2.875000E-01	2.484623E-01	1.792394E-03	-1.146923E-01	6.998789E-04
2.925000E-01	2.464711E-01	1.784371E-03	-1.126545E-01	6.952763E-04
2.975000E-01	2.442830E-01	1.775002E-03	-1.105345E-01	6.903409E-04
3.025000E-01	2.419023E-01	1.764430E-03	-1.083399E-01	6.851243E-04
3.075000E-01	2.393416E-01	1.752863E-03	-1.060789E-01	6.796830E-04
3.125000E-01	2.366092E-01	1.740490E-03	-1.037601E-01	6.740795E-04
3.175000E-01	2.337131E-01	1.727500E-03	-1.013882E-01	6.683497E-04
3.225000E-01	2.306588E-01	1.714071E-03	-9.897092E-02	6.625479E-04
3.275000E-01	2.274576E-01	1.700424E-03	-9.651524E-02	6.567229E-04
3.325000E-01	2.241198E-01	1.686775E-03	-9.402876E-02	6.509252E-04
3.375000E-01	2.206529E-01	1.673314E-03	-9.151707E-02	6.451886E-04
3.425000E-01	2.170642E-01	1.660225E-03	-8.898484E-02	6.395361E-04
3.475000E-01	2.133613E-01	1.647684E-03	-8.644015E-02	6.340109E-04
3.525000E-01	2.095565E-01	1.635894E-03	-8.388731E-02	6.286244E-04
3.575000E-01	2.056582E-01	1.625014E-03	-8.133399E-02	6.234080E-04
3.625000E-01	2.016734E-01	1.615173E-03	-7.878199E-02	6.183440E-04
3.675000E-01	1.976095E-01	1.606482E-03	-7.623829E-02	6.134486E-04
3.725000E-01	1.934754E-01	1.599043E-03	-7.370813E-02	6.087213E-04
3.775000E-01	1.892816E-01	1.592947E-03	-7.119470E-02	6.041399E-04
3.825000E-01	1.850361E-01	1.588239E-03	-6.870419E-02	5.997045E-04
3.875000E-01	1.807446E-01	1.584920E-03	-6.623692E-02	5.953610E-04
3.925000E-01	1.764147E-01	1.582976E-03	-6.379903E-02	5.911036E-04
3.975000E-01	1.720543E-01	1.582373E-03	-6.139466E-02	5.869085E-04
4.025000E-01	1.676721E-01	1.583060E-03	-5.902479E-02	5.827218E-04
4.075000E-01	1.632764E-01	1.584961E-03	-5.669480E-02	5.785320E-04
4.125000E-01	1.588719E-01	1.587948E-03	-5.440462E-02	5.742745E-04
4.175000E-01	1.544649E-01	1.591886E-03	-5.215732E-02	5.699176E-04
4.225000E-01	1.500631E-01	1.596643E-03	-4.995805E-02	5.654571E-04
4.275000E-01	1.456722E-01	1.602059E-03	-4.780564E-02	5.608229E-04
4.325000E-01	1.412998E-01	1.607985E-03	-4.570280E-02	5.559915E-04
4.375000E-01	1.369523E-01	1.614258E-03	-4.365203E-02	5.509430E-04
4.425000E-01	1.326319E-01	1.620664E-03	-4.165160E-02	5.456098E-04
4.475000E-01	1.283454E-01	1.627045E-03	-3.970517E-02	5.399968E-04
4.525000E-01	1.240989E-01	1.633241E-03	-3.781515E-02	5.341027E-04
4.575000E-01	1.198955E-01	1.639063E-03	-3.597913E-02	5.278651E-04
4.625000E-01	1.157418E-01	1.644374E-03	-3.419895E-02	5.212853E-04
4.675000E-01	1.116428E-01	1.649034E-03	-3.247566E-02	5.143620E-04
4.725000E-01	1.075988E-01	1.652842E-03	-3.080702E-02	5.070471E-04
4.775000E-01	1.036154E-01	1.655689E-03	-2.919509E-02	4.993668E-04
4.825000E-01	9.969797E-02	1.657482E-03	-2.764159E-02	4.913521E-04
4.875000E-01	9.584704E-02	1.658063E-03	-2.614360E-02	4.829593E-04
4.925000E-01	9.206689E-02	1.657352E-03	-2.470109E-02	4.741986E-04
4.975000E-01	8.836230E-02	1.655299E-03	-2.331465E-02	4.650988E-04
5.025000E-01	8.473259E-02	1.651770E-03	-2.198227E-02	4.556430E-04
5.075000E-01	8.117972E-02	1.646692E-03	-2.070338E-02	4.458465E-04
5.125000E-01	7.770859E-02	1.640069E-03	-1.947890E-02	4.357621E-04
5.175000E-01	7.432090E-02	1.631862E-03	-1.830788E-02	4.254093E-04
5.225000E-01	7.101552E-02	1.621984E-03	-1.718753E-02	4.147671E-04
5.275000E-01	6.779558E-02	1.610455E-03	-1.611773E-02	4.038783E-04
5.325000E-01	6.466356E-02	1.597303E-03	-1.509833E-02	3.927910E-04
5.375000E-01	6.161678E-02	1.582443E-03	-1.412911E-02	3.815589E-04
5.425000E-01	5.865664E-02	1.565901E-03	-1.320640E-02	3.701443E-04
5.475000E-01	5.578617E-02	1.547764E-03	-1.232605E-02	3.584878E-04
5.525000E-01	5.300553E-02	1.528062E-03	-1.149031E-02	3.467124E-04
5.575000E-01	5.031296E-02	1.506782E-03	-1.070111E-02	3.349476E-04
5.625000E-01	4.770929E-02	1.483995E-03	-9.953369E-03	3.231105E-04
5.675000E-01	4.519439E-02	1.459756E-03	-9.246237E-03	3.112448E-04
5.725000E-01	4.276772E-02	1.434122E-03	-8.578462E-03	2.993826E-04
5.775000E-01	4.042888E-02	1.407163E-03	-7.948731E-03	2.875543E-04
5.825000E-01	3.817708E-02	1.378948E-03	-7.355546E-03	2.757833E-04
5.875000E-01	3.601146E-02	1.349551E-03	-6.797579E-03	2.640986E-04
5.925000E-01	3.393104E-02	1.319053E-03	-6.273403E-03	2.525244E-04
5.975000E-01	3.193473E-02	1.287537E-03	-5.781612E-03	2.410843E-04
6.025000E-01	3.002130E-02	1.255089E-03	-5.320880E-03	2.298038E-04
6.075000E-01	2.818933E-02	1.221796E-03	-4.889771E-03	2.187015E-04
6.125000E-01	2.643745E-02	1.187751E-03	-4.486991E-03	2.078005E-04
6.175000E-01	2.476438E-02	1.153057E-03	-4.111260E-03	1.971224E-04
6.225000E-01	2.316832E-02	1.117801E-03	-3.761199E-03	1.866813E-04
6.275000E-01	2.164755E-02	1.082076E-03	-3.435580E-03	1.764962E-04
6.325000E-01	2.020028E-02	1.045974E-03	-3.133128E-03	1.665805E-04
6.375000E-01	1.882473E-02	1.009593E-03	-2.852603E-03	1.569464E-04
6.425000E-01	1.751904E-02	9.730271E-04	-2.592876E-03	1.476088E-04
6.475000E-01	1.628121E-02	9.363652E-04	-2.352761E-03	1.385762E-04
6.525000E-01	1.510931E-02	8.997002E-04	-2.131122E-03	1.298563E-04
6.575000E-01	1.400138E-02	8.631245E-04	-1.926914E-03	1.214585E-04
6.625000E-01	1.295525E-02	8.267168E-04	-1.739053E-03	1.133862E-04
6.675000E-01	1.196890E-02	7.905632E-04	-1.566533E-03	1.056435E-04
6.725000E-01	1.104033E-02	7.547496E-04	-1.408406E-03	9.823484E-05
6.775000E-01	1.016729E-02	7.193441E-04	-1.263712E-03	9.115968E-05
6.825000E-01	9.347747E-03	6.844234E-04	-1.131559E-03	8.441801E-05
6.875000E-01	8.579665E-03	6.500632E-04	-1.011104E-03	7.800956E-05
6.925000E-01	7.860829E-03	6.163203E-04	-9.015134E-04	7.193056E-05
6.975000E-01	7.189208E-03	5.832602E-04	-8.020049E-04	6.617700E-05
7.025000E-01	6.562803E-03	5.509461E-04	-7.118534E-04	6.074542E-05
7.075000E-01	5.979477E-03	5.194236E-04	-6.303454E-04	5.562929E-05
7.125000E-01	5.437236E-03	4.887435E-04	-5.568004E-04	5.082065E-05
7.175000E-01	4.934121E-03	4.589526E-04	-4.906125E-04	4.631417E-05
7.225000E-01	4.468130E-03	4.300862E-04	-4.311757E-04	4.210062E-05
7.275000E-01	4.037344E-03	4.021790E-04	-3.779113E-04	3.816915E-05
7.325000E-01	3.639892E-03	3.752614E-04	-3.303270E-04	3.451360E-05
7.375000E-01	3.273961E-03	3.493614E-04	-2.879054E-04	3.112152E-05
7.425000E-01	2.937705E-03	3.244936E-04	-2.501780E-04	2.798157E-05
7.475000E-01	2.629388E-03	3.006744E-04	-2.167451E-04	2.508636E-05
7.525000E-01	2.347377E-03	2.779216E-04	-1.871754E-04	2.242141E-05
7.575000E-01	2.089957E-03	2.562332E-04	-1.611060E-04	1.997645E-05
7.625000E-01	1.855554E-03	2.356129E-04	-1.381978E-04	1.774088E-05
7.675000E-01	1.642678E-03	2.160638E-04	-1.181243E-04	1.570227E-05
