8.568644E-01	-9.556135E-01	1.150622E+00	2.796881E+00	-8.115931E-01	2.529961E-01
9.627837E-01	-1.072035E+00	1.199204E+00	2.791177E+00	-8.894101E-01	2.486986E-01
1.587438E+00	-1.774598E+00	1.256570E+00	2.237510E+00	-1.122292E+00	2.463879E-01
4.024243E-01	-4.478943E-01	9.790462E-01	2.920859E+00	-2.084898E-04	2.498758E-01
1.058847E+00	-1.185715E+00	1.183820E+00	2.647712E+00	-9.502440E-01	2.497830E-01
7.644565E-01	-8.613941E-01	1.126680E+00	2.855788E+00	-7.397945E-01	2.473985E-01
2.140881E-01	-2.404805E-01	9.257999E-01	3.099038E+00	1.355960E+00	2.456306E-01
4.025628E-01	-4.517110E-01	9.811727E-01	2.903672E+00	7.860652E-04	2.541919E-01
2.336615E-01	-2.641255E-01	9.325999E-01	3.042039E+00	1.118794E+00	2.502873E-01
2.078692E-01	-2.337553E-01	9.305242E-01	3.121652E+00	1.453479E+00	2.512563E-01
6.150657E-01	-6.974315E-01	1.078982E+00	2.870389E+00	-5.439034E-01	2.494163E-01
2.172334E-01	-2.429826E-01	9.132898E-01	3.020733E+00	1.313284E+00	2.476552E-01
8.217715E-01	-9.315907E-01	1.122470E+00	2.755271E+00	-7.879283E-01	2.535230E-01
4.037783E-01	-4.506212E-01	1.007472E+00	2.999275E+00	4.947072E-04	2.534637E-01
1.280890E+00	-1.433950E+00	1.217891E+00	2.431914E+00	-1.045350E+00	2.388378E-01
7.724099E-01	-8.720455E-01	1.174601E+00	2.985741E+00	-7.349070E-01	2.543072E-01
1.094811E+00	-1.244411E+00	1.172744E+00	2.533631E+00	-9.691269E-01	2.513429E-01
3.989156E-01	-4.500044E-01	1.009581E+00	3.045607E+00	-6.317409E-04	2.518851E-01
3.994665E-01	-4.505845E-01	9.865221E-01	2.974234E+00	-1.687925E-04	2.501909E-01
3.951115E-01	-4.480195E-01	9.920593E-01	2.983976E+00	-1.431081E-03	2.461656E-01
1.220713E+00	-1.388068E+00	1.207718E+00	2.460308E+00	-1.018315E+00	2.502412E-01
4.015613E-01	-4.513043E-01	1.018798E+00	3.049362E+00	6.160561E-04	2.522154E-01
2.129725E-01	-2.423593E-01	9.082060E-01	3.008980E+00	1.352784E+00	2.514065E-01
3.989991E-01	-4.459245E-01	9.816240E-01	2.925023E+00	-3.697560E-04	2.460476E-01
3.954414E-01	-4.464615E-01	1.020350E+00	3.101259E+00	-6.925144E-04	2.438300E-01
2.405567E-01	-2.689968E-01	9.265880E-01	3.047040E+00	1.075034E+00	2.551379E-01
3.944303E-01	-4.530337E-01	1.009595E+00	3.062845E+00	-2.093337E-04	2.499034E-01
2.458732E-01	-2.733864E-01	9.154108E-01	2.960390E+00	1.014657E+00	2.515192E-01
