x	xu	dxu	xd	dxd
2.500000E-03	8.957845E-04	1.020147E-04	-7.152479E-04	8.190715E-05
7.500000E-03	4.630108E-03	3.091444E-04	-3.258581E-03	2.195507E-04
1.250000E-02	9.684352E-03	4.626093E-04	-6.318516E-03	3.054980E-04
1.750000E-02	1.555154E-02	5.697646E-04	-9.625395E-03	3.579325E-04
2.250000E-02	2.198389E-02	6.412096E-04	-1.309576E-02	3.886697E-04
2.750000E-02	2.882867E-02	6.855794E-04	-1.669733E-02	4.049051E-04
3.250000E-02	3.598295E-02	7.096829E-04	-2.041670E-02	4.112208E-04
3.750000E-02	4.337165E-02	7.188705E-04	-2.424718E-02	4.106562E-04
4.250000E-02	5.093824E-02	7.174200E-04	-2.818321E-02	4.052987E-04
4.750000E-02	5.863350E-02	7.087305E-04	-3.221392E-02	3.965886E-04
5.250000E-02	6.642243E-02	6.956601E-04	-3.633383E-02	3.856904E-04
5.750000E-02	7.426850E-02	6.804815E-04	-4.052698E-02	3.734168E-04
6.250000E-02	8.214735E-02	6.651341E-04	-4.478557E-02	3.605169E-04
6.750000E-02	9.002760E-02	6.510966E-04	-4.908744E-02	3.475066E-04
7.250000E-02	9.789142E-02	6.395925E-04	-5.342479E-02	3.349367E-04
7.750000E-02	1.057145E-01	6.314420E-04	-5.777520E-02	3.231814E-04
8.250000E-02	1.134743E-01	6.271465E-04	-6.211957E-02	3.125828E-04
8.750000E-02	1.211580E-01	6.269445E-04	-6.644953E-02	3.034689E-04
9.250000E-02	1.287433E-01	6.307468E-04	-7.073841E-02	2.960056E-04
9.750000E-02	1.362137E-01	6.382742E-04	-7.497127E-02	2.903448E-04
1.025000E-01	1.435522E-01	6.490894E-04	-7.913024E-02	2.865476E-04
1.075000E-01	1.507525E-01	6.627097E-04	-8.321263E-02	2.846536E-04
1.125000E-01	1.577859E-01	6.785184E-04	-8.717973E-02	2.845087E-04
1.175000E-01	1.646461E-01	6.960042E-04	-9.102979E-02	2.860330E-04
1.225000E-01	1.713203E-01	7.146623E-04	-9.474810E-02	2.890595E-04
1.275000E-01	1.777994E-01	7.340547E-04	-9.832155E-02	2.934007E-04
1.325000E-01	1.840787E-01	7.538188E-04	-1.017512E-01	2.988991E-04
1.375000E-01	1.901390E-01	7.735895E-04	-1.050219E-01	3.053478E-04
1.425000E-01	1.959624E-01	7.930614E-04	-1.081031E-01	3.125034E-04
1.475000E-01	2.015505E-01	8.120564E-04	-1.110046E-01	3.202520E-04
1.525000E-01	2.068923E-01	8.303857E-04	-1.137167E-01	3.284349E-04
1.575000E-01	2.119808E-01	8.479095E-04	-1.162328E-01	3.369178E-04
1.625000E-01	2.168103E-01	8.645231E-04	-1.185501E-01	3.455881E-04
1.675000E-01	2.213736E-01	8.801376E-04	-1.206623E-01	3.543363E-04
1.725000E-01	2.256671E-01	8.946959E-04	-1.225686E-01	3.630767E-04
1.775000E-01	2.296856E-01	9.081494E-04	-1.242665E-01	3.717275E-04
1.825000E-01	2.334266E-01	9.204706E-04	-1.257564E-01	3.802216E-04
1.875000E-01	2.368871E-01	9.316380E-04	-1.270382E-01	3.884960E-04
1.925000E-01	2.400628E-01	9.416325E-04	-1.281103E-01	3.964870E-04
