x	xu	dxu	xd	dxd
2.125000E-01	2.499201E-01	1.319492E-03	-1.303700E-01	6.377347E-04
2.175000E-01	2.516722E-01	1.320960E-03	-1.304429E-01	6.442024E-04
2.225000E-01	2.531444E-01	1.321597E-03	-1.303294E-01	6.499662E-04
2.275000E-01	2.543378E-01	1.321435E-03	-1.300345E-01	6.550202E-04
2.325000E-01	2.552530E-01	1.320502E-03	-1.295617E-01	6.593512E-04
2.375000E-01	2.558977E-01	1.318859E-03	-1.289200E-01	6.629746E-04
2.425000E-01	2.562742E-01	1.316537E-03	-1.281154E-01	6.658907E-04
2.475000E-01	2.563849E-01	1.313566E-03	-1.271526E-01	6.680944E-04
2.525000E-01	2.562378E-01	1.310005E-03	-1.260403E-01	6.696037E-04
2.575000E-01	2.558377E-01	1.305899E-03	-1.247867E-01	6.704368E-04
2.625000E-01	2.551902E-01	1.301296E-03	-1.233975E-01	6.705999E-04
2.675000E-01	2.542987E-01	1.296238E-03	-1.218798E-01	6.701119E-04
2.725000E-01	2.531748E-01	1.290813E-03	-1.202439E-01	6.690103E-04
2.775000E-01	2.518235E-01	1.285078E-03	-1.184961E-01	6.673149E-04
2.825000E-01	2.502492E-01	1.279092E-03	-1.166426E-01	6.650481E-04
2.875000E-01	2.484623E-01	1.272950E-03	-1.146923E-01	6.622504E-04
2.925000E-01	2.464711E-01	1.266740E-03	-1.126545E-01	6.589668E-04
2.975000E-01	2.442830E-01	1.260551E-03	-1.105345E-01	6.552232E-04
3.025000E-01	2.419023E-01	1.254458E-03	-1.083399E-01	6.510604E-04
3.075000E-01	2.393416E-01	1.248583E-03	-1.060789E-01	6.465237E-04
3.125000E-01	2.366092E-01	1.243026E-03	-1.037601E-01	6.416647E-04
3.175000E-01	2.337131E-01	1.237887E-03	-1.013882E-01	6.365108E-04
3.225000E-01	2.306588E-01	1.233249E-03	-9.897092E-02	6.311077E-04
3.275000E-01	2.274576E-01	1.229225E-03	-9.651524E-02	6.254977E-04
3.325000E-01	2.241198E-01	1.225917E-03	-9.402876E-02	6.197263E-04
3.375000E-01	2.206529E-01	1.223404E-03	-9.151707E-02	6.138255E-04
3.425000E-01	2.170642E-01	1.221753E-03	-8.898484E-02	6.078190E-04
3.475000E-01	2.133613E-01	1.221023E-03	-8.644015E-02	6.017520E-04
3.525000E-01	2.095565E-01	1.221287E-03	-8.388731E-02	5.956422E-04
3.575000E-01	2.056582E-01	1.222581E-03	-8.133399E-02	5.895285E-04
3.625000E-01	2.016734E-01	1.224917E-03	-7.878199E-02	5.834053E-04
3.675000E-01	1.976095E-01	1.228293E-03	-7.623829E-02	5.773019E-04
3.725000E-01	1.934754E-01	1.232698E-03	-7.370813E-02	5.712327E-04
3.775000E-01	1.892816E-01	1.238117E-03	-7.119470E-02	5.651941E-04
3.825000E-01	1.850361E-01	1.244502E-03	-6.870419E-02	5.592038E-04
3.875000E-01	1.807446E-01	1.251777E-03	-6.623692E-02	5.532305E-04
3.925000E-01	1.764147E-01	1.259860E-03	-6.379903E-02	5.472878E-04
3.975000E-01	1.720543E-01	1.268662E-03	-6.139466E-02	5.413728E-04
4.025000E-01	1.676721E-01	1.278090E-03	-5.902479E-02	5.354544E-04
4.075000E-01	1.632764E-01	1.288040E-03	-5.669480E-02	5.295401E-04
4.125000E-01	1.588719E-01	1.298375E-03	-5.440462E-02	5.235876E-04
4.175000E-01	1.544649E-01	1.308965E-03	-5.215732E-02	5.175839E-04
4.225000E-01	1.500631E-01	1.319687E-03	-4.995805E-02	5.115396E-04
4.275000E-01	1.456722E-01	1.330405E-03	-4.780564E-02	5.054036E-04
4.325000E-01	1.412998E-01	1.341000E-03	-4.570280E-02	4.991661E-04
4.375000E-01	1.369523E-01	1.351350E-03	-4.365203E-02	4.928187E-04
4.425000E-01	1.326319E-01	1.361292E-03	-4.165160E-02	4.863088E-04
4.475000E-01	1.283454E-01	1.370717E-03	-3.970517E-02	4.796472E-04
4.525000E-01	1.240989E-01	1.379514E-03	-3.781515E-02	4.728374E-04
4.575000E-01	1.198955E-01	1.387553E-03	-3.597913E-02	4.658275E-04
4.625000E-01	1.157418E-01	1.394749E-03	-3.419895E-02	4.586211E-04
4.675000E-01	1.116428E-01	1.401014E-03	-3.247566E-02	4.512179E-04
4.725000E-01	1.075988E-01	1.406208E-03	-3.080702E-02	4.435758E-04
4.775000E-01	1.036154E-01	1.410270E-03	-2.919509E-02	4.357169E-04
4.825000E-01	9.969797E-02	1.413152E-03	-2.764159E-02	4.276667E-04
4.875000E-01	9.584704E-02	1.414747E-03	-2.614360E-02	4.193846E-04
4.925000E-01	9.206689E-02	1.415016E-03	-2.470109E-02	4.108768E-04
4.975000E-01	8.836230E-02	1.413941E-03	-2.331465E-02	4.021651E-04
5.025000E-01	8.473259E-02	1.411433E-03	-2.198227E-02	3.932313E-04
5.075000E-01	8.117972E-02	1.407451E-03	-2.070338E-02	3.840849E-04
5.125000E-01	7.770859E-02	1.402021E-03	-1.947890E-02	3.747672E-04
5.175000E-01	7.432090E-02	1.395129E-03	-1.830788E-02	3.652910E-04
5.225000E-01	7.101552E-02	1.386717E-03	-1.718753E-02	3.556343E-04
5.275000E-01	6.779558E-02	1.376818E-03	-1.611773E-02	3.458293E-04
5.325000E-01	6.466356E-02	1.365471E-03	-1.509833E-02	3.359134E-04
5.375000E-01	6.161678E-02	1.352614E-03	-1.412911E-02	3.259281E-04
5.425000E-01	5.865664E-02	1.338282E-03	-1.320640E-02	3.158375E-04
5.475000E-01	5.578617E-02	1.322560E-03	-1.232605E-02	3.055870E-04
5.525000E-01	5.300553E-02	1.305480E-03	-1.149031E-02	2.952782E-04
5.575000E-01	5.031296E-02	1.287041E-03	-1.070111E-02	2.850176E-04
5.625000E-01	4.770929E-02	1.267308E-03	-9.953369E-03	2.747312E-04
5.675000E-01	4.519439E-02	1.246335E-03	-9.246237E-03	2.644533E-04
5.725000E-01	4.276772E-02	1.224174E-03	-8.578462E-03	2.542079E-04
5.775000E-01	4.042888E-02	1.200890E-03	-7.948731E-03	2.440181E-04
5.825000E-01	3.817708E-02	1.176545E-03	-7.355546E-03	2.339012E-04
5.875000E-01	3.601146E-02	1.151205E-03	-6.797579E-03	2.238792E-04
5.925000E-01	3.393104E-02	1.124940E-03	-6.273403E-03	2.139704E-04
5.975000E-01	3.193473E-02	1.097823E-03	-5.781612E-03	2.041927E-04
6.025000E-01	3.002130E-02	1.069930E-03	-5.320880E-03	1.945656E-04
6.075000E-01	2.818933E-02	1.041334E-03	-4.889771E-03	1.851034E-04
6.125000E-01	2.643745E-02	1.012115E-03	-4.486991E-03	1.758236E-04
6.175000E-01	2.476438E-02	9.823624E-04	-4.111260E-03	1.667433E-04
6.225000E-01	2.316832E-02	9.521492E-04	-3.761199E-03	1.578728E-04
6.275000E-01	2.164755E-02	9.215540E-04	-3.435580E-03	1.492271E-04
6.325000E-01	2.020028E-02	8.906559E-04	-3.133128E-03	1.408164E-04
6.375000E-01	1.882473E-02	8.595370E-04	-2.852603E-03	1.326499E-04
6.425000E-01	1.751904E-02	8.282775E-04	-2.592876E-03	1.247394E-04
6.475000E-01	1.628121E-02	7.969515E-04	-2.352761E-03	1.170912E-04
6.525000E-01	1.510931E-02	7.656379E-04	-2.131122E-03	1.097111E-04
6.575000E-01	1.400138E-02	7.344142E-04	-1.926914E-03	1.026064E-04
6.625000E-01	1.295525E-02	7.033466E-04	-1.739053E-03	9.577945E-05
6.675000E-01	1.196890E-02	6.725076E-04	-1.566533E-03	8.923326E-05
6.725000E-01	1.104033E-02	6.419692E-04	-1.408406E-03	8.297105E-05
6.775000E-01	1.016729E-02	6.117887E-04	-1.263712E-03	7.699205E-05
6.825000E-01	9.347747E-03	5.820304E-04	-1.131559E-03	7.129594E-05
6.875000E-01	8.579665E-03	5.527577E-04	-1.011104E-03	6.588222E-05
6.925000E-01	7.860829E-03	5.240183E-04	-9.015134E-04	6.074746E-05
6.975000E-01	7.189208E-03	4.958670E-04	-8.020049E-04	5.588810E-05
7.025000E-01	6.562803E-03	4.683569E-04	-7.118534E-04	5.130106E-05
7.075000E-01	5.979477E-03	4.415260E-04	-6.303454E-04	4.698068E-05
7.125000E-01	5.437236E-03	4.154168E-04	-5.568004E-04	4.292016E-05
7.175000E-01	4.934121E-03	3.900686E-04	-4.906125E-04	3.911489E-05
7.225000E-01	4.468130E-03	3.655109E-04	-4.311757E-04	3.555702E-05
7.275000E-01	4.037344E-03	3.417724E-04	-3.779113E-04	3.223737E-05
7.325000E-01	3.639892E-03	3.188787E-04	-3.303270E-04	2.915067E-05
7.375000E-01	3.273961E-03	2.968531E-04	-2.879054E-04	2.628639E-05
7.425000E-01	2.937705E-03	2.757076E-04	-2.501780E-04	2.363495E-05
7.475000E-01	2.629388E-03	2.554557E-04	-2.167451E-04	2.119011E-05
7.525000E-01	2.347377E-03	2.361123E-04	-1.871754E-04	1.893962E-05
7.575000E-01	2.089957E-03	2.176754E-04	-1.611060E-04	1.687483E-05
7.625000E-01	1.855554E-03	2.001478E-04	-1.381978E-04	1.498679E-05
7.675000E-01	1.642678E-03	1.835320E-04	-1.181243E-04	1.326501E-05
7.725000E-01	1.449820E-03	1.678186E-04	-1.005965E-04	1.170042E-05
7.775000E-01	1.275557E-03	1.529979E-04	-8.533279E-05	1.028212E-05
7.825000E-01	1.118552E-03	1.390605E-04	-7.210638E-05	9.003152E-06
7.875000E-01	9.775220E-04	1.259934E-04	-6.066966E-05	7.851676E-06
7.925000E-01	8.511923E-04	1.137744E-04	-5.082207E-05	6.819281E-06
7.975000E-01	7.384002E-04	1.023851E-04	-4.238703E-05	5.898622E-06
8.025000E-01	6.380369E-04	9.180416E-05	-3.517790E-05	5.078859E-06
8.075000E-01	5.490286E-04	8.200480E-05	-2.904775E-05	4.352577E-06
8.125000E-01	4.704542E-04	7.297239E-05	-2.386950E-05	3.713533E-06
8.175000E-01	4.012834E-04	6.466544E-05	-1.951648E-05	3.153851E-06
8.225000E-01	3.405062E-04	5.703271E-05	-1.584308E-05	2.660576E-06
8.275000E-01	2.875382E-04	5.008258E-05	-1.279352E-05	2.233776E-06
8.325000E-01	2.415041E-04	4.376629E-05	-1.026455E-05	1.864390E-06
8.375000E-01	2.016867E-04	3.805112E-05	-8.180288E-06	1.546558E-06
8.425000E-01	1.674186E-04	3.290337E-05	-6.473096E-06	1.274630E-06
8.475000E-01	1.380827E-04	2.828896E-05	-5.083774E-06	1.043348E-06
8.525000E-01	1.131094E-04	2.417332E-05	-3.960982E-06	8.478861E-07
8.575000E-01	9.197607E-05	2.052197E-05	-3.060031E-06	6.837547E-07
8.625000E-01	7.420719E-05	1.730109E-05	-2.342744E-06	5.469122E-07
8.675000E-01	5.937216E-05	1.447783E-05	-1.776526E-06	4.337046E-07
8.725000E-01	4.707424E-05	1.201834E-05	-1.333295E-06	3.407434E-07
8.775000E-01	3.696154E-05	9.891018E-06	-9.897288E-07	2.650855E-07
