x	xu	dxu	xd	dxd
5.025000E-01	8.473259E-02	1.457186E-03	-2.198227E-02	3.895643E-04
5.075000E-01	8.117972E-02	1.454053E-03	-2.070338E-02	3.814669E-04
5.125000E-01	7.770859E-02	1.449808E-03	-1.947890E-02	3.732164E-04
5.175000E-01	7.432090E-02	1.444379E-03	-1.830788E-02	3.648099E-04
5.225000E-01	7.101552E-02	1.437648E-03	-1.718753E-02	3.562113E-04
5.275000E-01	6.779558E-02	1.429599E-03	-1.611773E-02	3.474405E-04
5.325000E-01	6.466356E-02	1.420220E-03	-1.509833E-02	3.385243E-04
5.375000E-01	6.161678E-02	1.409404E-03	-1.412911E-02	3.294957E-04
5.425000E-01	5.865664E-02	1.397145E-03	-1.320640E-02	3.203106E-04
5.475000E-01	5.578617E-02	1.383492E-03	-1.232605E-02	3.109072E-04
5.525000E-01	5.300553E-02	1.368447E-03	-1.149031E-02	3.013826E-04
5.575000E-01	5.031296E-02	1.351972E-03	-1.070111E-02	2.918419E-04
5.625000E-01	4.770929E-02	1.334111E-03	-9.953369E-03	2.822068E-04
5.675000E-01	4.519439E-02	1.314895E-03	-9.246237E-03	2.725099E-04
5.725000E-01	4.276772E-02	1.294354E-03	-8.578462E-03	2.627750E-04
5.775000E-01	4.042888E-02	1.272538E-03	-7.948731E-03	2.530253E-04
5.825000E-01	3.817708E-02	1.249493E-03	-7.355546E-03	2.432788E-04
5.875000E-01	3.601146E-02	1.225276E-03	-6.797579E-03	2.335590E-04
5.925000E-01	3.393104E-02	1.199946E-03	-6.273403E-03	2.238863E-04
5.975000E-01	3.193473E-02	1.173572E-03	-5.781612E-03	2.142809E-04
6.025000E-01	3.002130E-02	1.146223E-03	-5.320880E-03	2.047654E-04
6.075000E-01	2.818933E-02	1.117972E-03	-4.889771E-03	1.953570E-04
6.125000E-01	2.643745E-02	1.088896E-03	-4.486991E-03	1.860770E-04
6.175000E-01	2.476438E-02	1.059088E-03	-4.111260E-03	1.769458E-04
6.225000E-01	2.316832E-02	1.028623E-03	-3.761199E-03	1.679778E-04
6.275000E-01	2.164755E-02	9.975840E-04	-3.435580E-03	1.591917E-04
6.325000E-01	2.020028E-02	9.660553E-04	-3.133128E-03	1.506016E-04
6.375000E-01	1.882473E-02	9.341258E-04	-2.852603E-03	1.422207E-04
6.425000E-01	1.751904E-02	9.018836E-04	-2.592876E-03	1.340648E-04
6.475000E-01	1.628121E-02	8.694111E-04	-2.352761E-03	1.261441E-04
6.525000E-01	1.510931E-02	8.367966E-04	-2.131122E-03	1.184679E-04
6.575000E-01	1.400138E-02	8.041281E-04	-1.926914E-03	1.110475E-04
6.625000E-01	1.295525E-02	7.714818E-04	-1.739053E-03	1.038885E-04
6.675000E-01	1.196890E-02	7.389411E-04	-1.566533E-03	9.699737E-05
6.725000E-01	1.104033E-02	7.065901E-04	-1.408406E-03	9.038060E-05
6.775000E-01	1.016729E-02	6.744967E-04	-1.263712E-03	8.404035E-05
6.825000E-01	9.347747E-03	6.427371E-04	-1.131559E-03	7.797909E-05
6.875000E-01	8.579665E-03	6.113872E-04	-1.011104E-03	7.219905E-05
6.925000E-01	7.860829E-03	5.805054E-04	-9.015134E-04	6.669913E-05
6.975000E-01	7.189208E-03	5.501587E-04	-8.020049E-04	6.147794E-05
7.025000E-01	6.562803E-03	5.204119E-04	-7.118534E-04	5.653454E-05
7.075000E-01	5.979477E-03	4.913137E-04	-6.303454E-04	5.186498E-05
7.125000E-01	5.437236E-03	4.629177E-04	-5.568004E-04	4.746394E-05
7.175000E-01	4.934121E-03	4.352741E-04	-4.906125E-04	4.332840E-05
7.225000E-01	4.468130E-03	4.084219E-04	-4.311757E-04	3.945162E-05
7.275000E-01	4.037344E-03	3.823999E-04	-3.779113E-04	3.582521E-05
7.325000E-01	3.639892E-03	3.572428E-04	-3.303270E-04	3.244508E-05
7.375000E-01	3.273961E-03	3.329828E-04	-2.879054E-04	2.930109E-05
7.425000E-01	2.937705E-03	3.096395E-04	-2.501780E-04	2.638407E-05
7.475000E-01	2.629388E-03	2.872339E-04	-2.167451E-04	2.368843E-05
