# Q2	x	y	z	pT	obs	target	hadron	value	error
3.9905E+00	2.6387E-01	5.4038E-02	3.2242E-01	5.0377E-01	AUTsivers	proton	pi+	4.9146E-02	3.4408E-03
5.2906E+00	4.1261E-02	4.8741E-01	3.2308E-01	4.9502E-01	AUTsivers	proton	pi+	3.7793E-02	1.4445E-03
5.4257E+00	7.1377E-02	2.7409E-01	3.2314E-01	4.9451E-01	AUTsivers	proton	pi+	4.9193E-02	1.8579E-03
5.4328E+00	1.0189E-01	1.9234E-01	3.2369E-01	4.9427E-01	AUTsivers	proton	pi+	5.5352E-02	1.6897E-03
5.4585E+00	1.4498E-01	1.3582E-01	3.2377E-01	4.9528E-01	AUTsivers	proton	pi+	5.8671E-02	1.5812E-03
5.4629E+00	2.0382E-01	9.6597E-02	3.2326E-01	4.9391E-01	AUTsivers	proton	pi+	5.6156E-02	1.5775E-03
5.4501E+00	2.9053E-01	6.7547E-02	3.2351E-01	4.9190E-01	AUTsivers	proton	pi+	4.3915E-02	1.6587E-03
6.1209E+00	3.8904E-01	5.6364E-02	3.4835E-01	4.9738E-01	AUTsivers	proton	pi+	2.7902E-02	3.2894E-03
8.5463E+00	6.1373E-02	5.2008E-01	3.2329E-01	4.9371E-01	AUTsivers	proton	pi+	4.5904E-02	1.9002E-03
8.8054E+00	1.2531E-01	2.6107E-01	3.2315E-01	4.9329E-01	AUTsivers	proton	pi+	5.7470E-02	1.4894E-03
8.8673E+00	2.0515E-01	1.5575E-01	3.2343E-01	4.9256E-01	AUTsivers	proton	pi+	5.5879E-02	1.9157E-03
8.8244E+00	2.9210E-01	1.0886E-01	3.2312E-01	4.9416E-01	AUTsivers	proton	pi+	4.3763E-02	1.9944E-03
8.9600E+00	4.4341E-01	7.3789E-02	3.4834E-01	4.9374E-01	AUTsivers	proton	pi+	1.9226E-02	2.0138E-03
1.5615E+01	1.2071E-01	4.8592E-01	3.2322E-01	4.9217E-01	AUTsivers	proton	pi+	5.7036E-02	1.6846E-03
1.7189E+01	2.4819E-01	2.5666E-01	3.2350E-01	4.9111E-01	AUTsivers	proton	pi+	5.0645E-02	1.4594E-03
1.7301E+01	4.5580E-01	1.4003E-01	3.4831E-01	4.9134E-01	AUTsivers	proton	pi+	1.7470E-02	1.9542E-03
1.6775E+01	9.3798E-01	6.5038E-02	3.1674E-01	5.7115E-01	AUTsivers	proton	pi+	4.9938E-07	6.6852E-03
1.2490E+00	9.6300E-03	4.9553E-01	3.2383E-01	8.7944E-01	AUTsivers	proton	pi+	2.3256E-02	1.8320E-03
1.2743E+00	2.1148E-02	2.2390E-01	3.2376E-01	8.7850E-01	AUTsivers	proton	pi+	3.6095E-02	1.8065E-03
1.2830E+00	4.2974E-02	1.1092E-01	3.2456E-01	8.8196E-01	AUTsivers	proton	pi+	5.5246E-02	1.6618E-03
1.3210E+00	7.6882E-02	6.2307E-02	3.2269E-01	8.8097E-01	AUTsivers	proton	pi+	7.1737E-02	1.8496E-03
2.0196E+00	1.8052E-02	4.4487E-01	3.2385E-01	8.7946E-01	AUTsivers	proton	pi+	3.2300E-02	1.8595E-03
2.0439E+00	4.2936E-02	1.7713E-01	3.2434E-01	8.7838E-01	AUTsivers	proton	pi+	5.4173E-02	1.9678E-03
2.0650E+00	8.7917E-02	8.7427E-02	3.2306E-01	8.8138E-01	AUTsivers	proton	pi+	7.3844E-02	1.7885E-03
2.2812E+00	1.4009E-01	5.8443E-02	3.2494E-01	8.8957E-01	AUTsivers	proton	pi+	8.1295E-02	3.1716E-03
3.8323E+00	3.6205E-02	4.2251E-01	3.2397E-01	8.7851E-01	AUTsivers	proton	pi+	4.8365E-02	1.6985E-03
4.0616E+00	8.7392E-02	1.7293E-01	3.2410E-01	8.7727E-01	AUTsivers	proton	pi+	7.2676E-02	1.7804E-03
4.2089E+00	1.7125E-01	9.0588E-02	3.2381E-01	8.7961E-01	AUTsivers	proton	pi+	7.9987E-02	1.7333E-03
5.3040E+00	3.0083E-01	6.3587E-02	3.2389E-01	8.7100E-01	AUTsivers	proton	pi+	5.7771E-02	3.2591E-03
1.1550E+01	1.6923E-01	3.0856E-01	3.2404E-01	8.7651E-01	AUTsivers	proton	pi+	7.9794E-02	1.7816E-03
2.3477E+01	9.3275E-01	9.0081E-02	3.4795E-01	9.3039E-01	AUTsivers	proton	pi+	9.6040E-07	7.6024E-04
1.5006E+00	1.3598E-02	4.2618E-01	4.2348E-01	1.3438E-01	AUTsivers	proton	pi+	7.1480E-03	1.9705E-03
1.6320E+00	3.0463E-02	1.9881E-01	4.2334E-01	1.3452E-01	AUTsivers	proton	pi+	1.1702E-02	1.7864E-03
1.6635E+00	6.0090E-02	1.0233E-01	4.2301E-01	1.3557E-01	AUTsivers	proton	pi+	1.7041E-02	1.5678E-03
2.0339E+00	1.0998E-01	6.7394E-02	4.2249E-01	1.3192E-01	AUTsivers	proton	pi+	2.0305E-02	2.1240E-03
3.9384E+00	3.8485E-02	4.0044E-01	4.2333E-01	1.3249E-01	AUTsivers	proton	pi+	1.2938E-02	1.9531E-03
4.2297E+00	8.7514E-02	1.7942E-01	4.2401E-01	1.3262E-01	AUTsivers	proton	pi+	1.9013E-02	1.7936E-03
4.3418E+00	1.7152E-01	9.3248E-02	4.2330E-01	1.3367E-01	AUTsivers	proton	pi+	2.0870E-02	1.6691E-03
5.3856E+00	3.0478E-01	6.3790E-02	4.2168E-01	1.2952E-01	AUTsivers	proton	pi+	1.4052E-02	2.7191E-03
1.1583E+01	1.4224E-01	3.3336E-01	4.2340E-01	1.3097E-01	AUTsivers	proton	pi+	2.0628E-02	1.6597E-03
1.3435E+01	3.7419E-01	1.3620E-01	4.2345E-01	1.3164E-01	AUTsivers	proton	pi+	1.0010E-02	1.9998E-03
1.2330E+00	7.7920E-03	5.7952E-01	4.2330E-01	5.0140E-01	AUTsivers	proton	pi+	1.7817E-02	1.9590E-03
1.2674E+00	1.5057E-02	3.1279E-01	4.2325E-01	5.0103E-01	AUTsivers	proton	pi+	2.4837E-02	1.4672E-03
1.2860E+00	2.4638E-02	1.8827E-01	4.2319E-01	4.9574E-01	AUTsivers	proton	pi+	3.3402E-02	1.9293E-03
1.2914E+00	3.5527E-02	1.3125E-01	4.2368E-01	5.0211E-01	AUTsivers	proton	pi+	4.2219E-02	1.7475E-03
1.2738E+00	5.0084E-02	9.1605E-02	4.2410E-01	4.9355E-01	AUTsivers	proton	pi+	5.0475E-02	1.6238E-03
1.3184E+00	7.0170E-02	6.7645E-02	4.2083E-01	5.0974E-01	AUTsivers	proton	pi+	5.9994E-02	1.6990E-03
1.4814E+00	9.3490E-02	5.6743E-02	4.2277E-01	5.1565E-01	AUTsivers	proton	pi+	6.6671E-02	2.6348E-03
2.0050E+00	1.4615E-02	5.1611E-01	4.2341E-01	4.9906E-01	AUTsivers	proton	pi+	2.4062E-02	1.7853E-03
2.0485E+00	3.0440E-02	2.5023E-01	4.2340E-01	4.9684E-01	AUTsivers	proton	pi+	3.7634E-02	1.4889E-03
2.0584E+00	5.0142E-02	1.4811E-01	4.2251E-01	4.9800E-01	AUTsivers	proton	pi+	4.9942E-02	1.8991E-03
2.0556E+00	7.1395E-02	1.0380E-01	4.2370E-01	5.0106E-01	AUTsivers	proton	pi+	5.9032E-02	1.8046E-03
2.0781E+00	1.0142E-01	7.3780E-02	4.2274E-01	5.0186E-01	AUTsivers	proton	pi+	6.6252E-02	1.6782E-03
2.2773E+00	1.4039E-01	5.8276E-02	4.2666E-01	5.0582E-01	AUTsivers	proton	pi+	7.0239E-02	2.2966E-03
