# Q2	x	y	z	pT	obs	target	hadron	value	error
2.5487E+00	4.3468E-02	2.1799E-01	4.2372E-01	4.9771E-01	AUTsivers	proton	k+	5.2748E-02	1.6288E-03
2.5489E+00	8.7336E-02	1.0852E-01	4.2370E-01	4.9525E-01	AUTsivers	proton	k+	6.6287E-02	1.3662E-03
3.0313E+00	1.6197E-01	6.7796E-02	4.2354E-01	4.9901E-01	AUTsivers	proton	k+	7.0064E-02	1.6667E-03
3.9910E+00	2.6268E-01	5.4289E-02	4.2361E-01	4.8518E-01	AUTsivers	proton	k+	5.5436E-02	7.5005E-03
6.9860E+00	7.3866E-02	3.7746E-01	4.2406E-01	4.9598E-01	AUTsivers	proton	k+	6.4265E-02	1.7038E-03
8.0216E+00	1.7678E-01	1.6829E-01	4.2433E-01	4.9460E-01	AUTsivers	proton	k+	6.9345E-02	1.6910E-03
8.7207E+00	3.2826E-01	9.6596E-02	4.2389E-01	4.9438E-01	AUTsivers	proton	k+	4.2813E-02	1.9266E-03
1.1872E+01	5.6420E-01	7.5425E-02	4.2486E-01	4.9627E-01	AUTsivers	proton	k+	7.3102E-03	6.6998E-03
2.2886E+01	3.1622E-01	3.3421E-01	4.2447E-01	4.9436E-01	AUTsivers	proton	k+	4.5582E-02	3.7344E-03
1.7123E+00	1.7159E-02	3.9945E-01	4.2477E-01	8.8430E-01	AUTsivers	proton	k+	4.4715E-02	1.9207E-03
2.2414E+00	5.4079E-02	1.6070E-01	4.2441E-01	8.8182E-01	AUTsivers	proton	k+	7.5202E-02	1.5793E-03
3.2698E+00	1.3437E-01	8.9604E-02	4.2534E-01	8.8288E-01	AUTsivers	proton	k+	9.2440E-02	1.8884E-03
5.3571E+00	3.0527E-01	6.3359E-02	4.2574E-01	8.8098E-01	AUTsivers	proton	k+	6.2560E-02	5.5162E-03
1.6621E+01	8.1653E-01	9.3614E-02	4.2290E-01	9.0888E-01	AUTsivers	proton	k+	1.4886E-04	1.0069E-03
1.4385E+00	1.0313E-02	5.1746E-01	5.2406E-01	1.3245E-01	AUTsivers	proton	k+	9.2658E-03	4.3560E-03
