# Q2	x	y	z	pT	obs	target	hadron	value	error
8.6730E+00	2.0590E-01	3.0426E-01	3.2386E-01	8.7644E-01	AUTsivers	neutron	pi+	-1.2750E-01	9.2264E-03
9.3272E+00	8.6853E-01	5.8094E-02	3.2126E-01	9.1588E-01	AUTsivers	neutron	pi+	2.1396E-05	2.1322E-03
1.2578E+00	1.8947E-02	3.9599E-01	4.2329E-01	1.3612E-01	AUTsivers	neutron	pi+	-1.3870E-02	6.3063E-03
1.3164E+00	4.2669E-02	1.7082E-01	4.2340E-01	1.2787E-01	AUTsivers	neutron	pi+	-1.8239E-02	6.5721E-03
1.3363E+00	8.8875E-02	8.3183E-02	4.2100E-01	1.3415E-01	AUTsivers	neutron	pi+	-4.0074E-02	6.2118E-03
2.0290E+00	3.6884E-02	3.4222E-01	4.2260E-01	1.3432E-01	AUTsivers	neutron	pi+	-1.6730E-02	5.5559E-03
2.0964E+00	8.6172E-02	1.3556E-01	4.2246E-01	1.3675E-01	AUTsivers	neutron	pi+	-3.8926E-02	5.9528E-03
2.1358E+00	1.6014E-01	7.3278E-02	4.2495E-01	1.1621E-01	AUTsivers	neutron	pi+	-3.9548E-02	7.2516E-03
3.3272E+00	5.3225E-02	3.7645E-01	4.2315E-01	1.3046E-01	AUTsivers	neutron	pi+	-2.2383E-02	6.5311E-03
3.3508E+00	1.2524E-01	1.4933E-01	4.2352E-01	1.3396E-01	AUTsivers	neutron	pi+	-4.6237E-02	6.5018E-03
3.4003E+00	2.4987E-01	7.5369E-02	4.2154E-01	1.3708E-01	AUTsivers	neutron	pi+	-2.2936E-02	8.1765E-03
5.3608E+00	1.0058E-01	3.3518E-01	4.2303E-01	1.3344E-01	AUTsivers	neutron	pi+	-4.1321E-02	6.4183E-03
5.3586E+00	2.8532E-01	1.0917E-01	4.2223E-01	1.2923E-01	AUTsivers	neutron	pi+	-1.3534E-02	8.4031E-03
8.6963E+00	1.8195E-01	3.1216E-01	4.2429E-01	1.3375E-01	AUTsivers	neutron	pi+	-3.9773E-02	7.4150E-03
1.6415E+01	2.9257E-01	3.5815E-01	4.2255E-01	1.3157E-01	AUTsivers	neutron	pi+	-1.2076E-02	9.4534E-03
1.2192E+00	1.1175E-02	5.9776E-01	4.2327E-01	5.0092E-01	AUTsivers	neutron	pi+	-4.7174E-02	5.2683E-03
1.2763E+00	1.7360E-02	3.9714E-01	4.2313E-01	4.9983E-01	AUTsivers	neutron	pi+	-4.4693E-02	5.5859E-03
1.2639E+00	2.4654E-02	2.7714E-01	4.2334E-01	5.0205E-01	AUTsivers	neutron	pi+	-4.5878E-02	5.2985E-03
1.2839E+00	3.4875E-02	1.9902E-01	4.2213E-01	4.9757E-01	AUTsivers	neutron	pi+	-5.2929E-02	5.0197E-03
1.2750E+00	5.0825E-02	1.3577E-01	4.2324E-01	4.8989E-01	AUTsivers	neutron	pi+	-7.3177E-02	4.8571E-03
1.2808E+00	7.1523E-02	9.6674E-02	4.2254E-01	5.0823E-01	AUTsivers	neutron	pi+	-1.0839E-01	4.2230E-03
1.2939E+00	1.0276E-01	6.7635E-02	4.1610E-01	5.1127E-01	AUTsivers	neutron	pi+	-1.4675E-01	4.3915E-03
1.4307E+00	1.3732E-01	5.5839E-02	4.2336E-01	5.0334E-01	AUTsivers	neutron	pi+	-1.5838E-01	5.8965E-03
1.9871E+00	2.1112E-02	5.2711E-01	4.2288E-01	4.9947E-01	AUTsivers	neutron	pi+	-4.4364E-02	4.7678E-03
2.0538E+00	3.5081E-02	3.1637E-01	4.2387E-01	4.9853E-01	AUTsivers	neutron	pi+	-5.2596E-02	5.9057E-03
2.0593E+00	5.0555E-02	2.2031E-01	4.2349E-01	4.9455E-01	AUTsivers	neutron	pi+	-7.1807E-02	5.3507E-03
2.0669E+00	7.1342E-02	1.5666E-01	4.2344E-01	4.9602E-01	AUTsivers	neutron	pi+	-1.0376E-01	5.4480E-03
2.1107E+00	1.0039E-01	1.1398E-01	4.2284E-01	4.9799E-01	AUTsivers	neutron	pi+	-1.3939E-01	5.6458E-03
2.0752E+00	1.4190E-01	7.8976E-02	4.2382E-01	4.9333E-01	AUTsivers	neutron	pi+	-1.5303E-01	4.9610E-03
2.2455E+00	1.9874E-01	6.0900E-02	4.2561E-01	4.9822E-01	AUTsivers	neutron	pi+	-1.2047E-01	8.2820E-03
3.2312E+00	3.1837E-02	5.6047E-01	4.2341E-01	4.9949E-01	AUTsivers	neutron	pi+	-4.9280E-02	6.3192E-03
3.3196E+00	6.1988E-02	2.9785E-01	4.2353E-01	4.9598E-01	AUTsivers	neutron	pi+	-8.7748E-02	4.7530E-03
3.3456E+00	1.0135E-01	1.7845E-01	4.2368E-01	4.9739E-01	AUTsivers	neutron	pi+	-1.3761E-01	6.1504E-03
3.3906E+00	1.4428E-01	1.2678E-01	4.2325E-01	4.9875E-01	AUTsivers	neutron	pi+	-1.5099E-01	6.6938E-03
3.4645E+00	2.0508E-01	9.1232E-02	4.2435E-01	5.1125E-01	AUTsivers	neutron	pi+	-1.1516E-01	7.0168E-03
3.4066E+00	2.8651E-01	6.4041E-02	4.2304E-01	4.9267E-01	AUTsivers	neutron	pi+	-4.5308E-02	6.9938E-03
5.2802E+00	6.0154E-02	4.9667E-01	4.2328E-01	4.9582E-01	AUTsivers	neutron	pi+	-8.3817E-02	6.1887E-03
5.4284E+00	1.2561E-01	2.4053E-01	4.2248E-01	4.9591E-01	AUTsivers	neutron	pi+	-1.4819E-01	5.4974E-03
5.3331E+00	2.0554E-01	1.4020E-01	4.2323E-01	4.9637E-01	AUTsivers	neutron	pi+	-1.1109E-01	7.9738E-03
5.3800E+00	2.9098E-01	9.9946E-02	4.2423E-01	4.9230E-01	AUTsivers	neutron	pi+	-4.1835E-02	9.0373E-03
8.6459E+00	1.1364E-01	4.4184E-01	4.2342E-01	4.9650E-01	AUTsivers	neutron	pi+	-1.4264E-01	6.5031E-03
8.8017E+00	2.5015E-01	1.9639E-01	4.2382E-01	4.9324E-01	AUTsivers	neutron	pi+	-7.0886E-02	7.9627E-03
1.3993E+01	2.1017E-01	4.0077E-01	4.2404E-01	4.9456E-01	AUTsivers	neutron	pi+	-1.0534E-01	8.0947E-03
