i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
0,27.6,0.096000,0.515000,0.447000,2.332000,0.430000,AUT,0.000700,0.009100,0.000000,0.009000,proton,pi-,hermes,z
1,27.6,0.097000,0.504000,0.523000,2.315000,0.444000,AUT,-0.000700,0.011800,0.000000,0.011200,proton,pi-,hermes,z
2,27.6,0.096000,0.494000,0.593000,2.263000,0.447000,AUT,0.011700,0.014100,0.000000,0.013100,proton,pi-,hermes,z
