i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
0,27.6,0.106000,0.462000,0.337000,2.454000,0.110000,AUT,0.007800,0.008200,0.000000,0.005200,proton,pi-,hermes,PT
1,27.6,0.102000,0.493000,0.346000,2.445000,0.211000,AUT,0.012200,0.008800,0.000000,0.004100,proton,pi-,hermes,PT
2,27.6,0.096000,0.525000,0.350000,2.393000,0.290000,AUT,0.006900,0.008600,0.000000,0.003200,proton,pi-,hermes,PT
3,27.6,0.089000,0.556000,0.348000,2.314000,0.369000,AUT,-0.006400,0.008700,0.000000,0.002300,proton,pi-,hermes,PT
