i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
0,160.0,0.039700,0.230000,0.390000,2.790000,0.450000,AUT,-0.001418,0.008293,0.000000,0.000000,deuteron,pi+,compass,x
1,160.0,0.062500,0.240000,0.380000,4.540000,0.460000,AUT,-0.001352,0.010385,0.000000,0.000000,deuteron,pi+,compass,x
2,160.0,0.101000,0.250000,0.370000,7.400000,0.460000,AUT,-0.018045,0.013717,0.000000,0.000000,deuteron,pi+,compass,x
3,160.0,0.161000,0.240000,0.370000,11.800000,0.470000,AUT,-0.031682,0.020302,0.000000,0.000000,deuteron,pi+,compass,x
