i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
0,160.0,0.047100,0.330000,0.370000,3.560000,0.520000,AUT,0.007800,0.006600,0.000000,0.000000,proton,h-,compass,z
1,160.0,0.046400,0.330000,0.450000,3.460000,0.550000,AUT,-0.008300,0.005900,0.000000,0.000000,proton,h-,compass,z
2,160.0,0.044600,0.330000,0.570000,3.290000,0.570000,AUT,-0.015300,0.006800,0.000000,0.000000,proton,h-,compass,z
3,160.0,0.041700,0.320000,0.720000,3.000000,0.560000,AUT,0.005200,0.009800,0.000000,0.000000,proton,h-,compass,z
