i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
0,160.0,0.042000,0.300000,0.373700,3.280000,0.490000,AUT,-0.011441,0.011034,0.000000,0.000000,deuteron,pi+,compass,z
1,160.0,0.044000,0.280000,0.444800,3.190000,0.520000,AUT,-0.004105,0.009967,0.000000,0.000000,deuteron,pi+,compass,z
2,160.0,0.046000,0.250000,0.564600,3.030000,0.540000,AUT,0.014708,0.011657,0.000000,0.000000,deuteron,pi+,compass,z
3,160.0,0.046000,0.220000,0.716400,2.740000,0.540000,AUT,0.006497,0.017149,0.000000,0.000000,deuteron,pi+,compass,z
