i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
0,27.6,0.109000,0.460000,0.341000,2.533000,0.110000,AUT,0.003900,0.006900,0.000000,0.005400,proton,pi+,hermes,PT
1,27.6,0.106000,0.490000,0.350000,2.530000,0.211000,AUT,0.023300,0.007300,0.000000,0.002700,proton,pi+,hermes,PT
2,27.6,0.100000,0.519000,0.355000,2.486000,0.290000,AUT,0.033400,0.007300,0.000000,0.000700,proton,pi+,hermes,PT
3,27.6,0.093000,0.549000,0.355000,2.415000,0.370000,AUT,0.059400,0.007300,0.000000,0.001700,proton,pi+,hermes,PT
