i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment,Dependence
0,27.6,0.098000,0.531000,0.414000,2.705000,0.392000,AUT,0.026400,0.022500,0.000000,0.008100,proton,pi0,hermes,x
1,27.6,0.133000,0.514000,0.421000,3.549000,0.372000,AUT,0.017400,0.020200,0.000000,0.001400,proton,pi0,hermes,x
2,27.6,0.185000,0.491000,0.428000,4.716000,0.364000,AUT,0.041900,0.025900,0.000000,0.012400,proton,pi0,hermes,x
