Q2	x	y	z	pT	obs	target	hadron	value	error
1.94	0.026	0.35	0.14	0.4	AUTsivers	proton	h-	0.005	0.0030000000167706665
1.94	0.028	0.33	0.24	0.46	AUTsivers	proton	h-	0.005	0.003999999794250119
1.93	0.028	0.33	0.34	0.51	AUTsivers	proton	h-	-0.006	0.005
1.91	0.028	0.32	0.48	0.54	AUTsivers	proton	h-	-0.015	0.006000000115885416
1.84	0.028	0.32	0.74	0.51	AUTsivers	proton	h-	-0.006	0.007999999832393061
4.96	0.065	0.35	0.14	0.4	AUTsivers	proton	h-	0.021	0.006
4.96	0.07	0.33	0.24	0.47	AUTsivers	proton	h-	-0.002	0.009000000171513109
4.96	0.072	0.32	0.34	0.52	AUTsivers	proton	h-	0.015	0.014000000231307463
4.96	0.073	0.32	0.48	0.58	AUTsivers	proton	h-	0.007	0.015000000069240835
4.93	0.073	0.31	0.73	0.59	AUTsivers	proton	h-	0.008	0.023999999981366017
9.36	0.115	0.36	0.14	0.4	AUTsivers	proton	h-	0.014	0.006
9.34	0.123	0.34	0.24	0.47	AUTsivers	proton	h-	0.02	0.009000000171513109
9.32	0.126	0.33	0.34	0.53	AUTsivers	proton	h-	0.01	0.013000000000000001
9.3	0.128	0.33	0.48	0.59	AUTsivers	proton	h-	0.012	0.015000000069240835
9.22	0.13	0.33	0.72	0.65	AUTsivers	proton	h-	0.011	0.026000000161821843
26.25	0.226	0.46	0.14	0.42	AUTsivers	proton	h-	0.019	0.01200000019050933
26.04	0.237	0.44	0.24	0.5	AUTsivers	proton	h-	0.017	0.01799999988490336
25.96	0.245	0.43	0.34	0.58	AUTsivers	proton	h-	0.033	0.026000000161821843
25.81	0.252	0.43	0.48	0.69	AUTsivers	proton	h-	0.035	0.03000000007383015
25.68	0.271	0.4	0.72	0.86	AUTsivers	proton	h-	-0.055	0.05299999997700024
