# Q2	x	y	z	pT	obs	target	hadron	value	stat	systrel	systabs
1.7658E+00	1.2847E-01	6.6596E-01	3.7667E-01	2.8730E-01	AUT	neutron	pi+	0.0000E+00	2.2580E-03	7.0207E-02	1.1920E-03
1.8641E+00	1.4120E-01	6.3997E-01	3.7917E-01	2.7560E-01	AUT	neutron	pi+	0.0000E+00	2.3480E-03	7.0207E-02	1.2160E-03
1.9444E+00	1.5660E-01	6.0170E-01	3.8904E-01	2.5699E-01	AUT	neutron	pi+	0.0000E+00	6.8770E-03	7.0207E-02	1.2470E-03
1.0631E+00	6.3238E-02	8.1553E-01	3.7288E-01	5.0332E-01	AUT	neutron	pi+	0.0000E+00	2.0480E-03	7.0207E-02	1.0840E-03
1.1130E+00	7.0524E-02	7.6478E-01	3.7326E-01	4.9918E-01	AUT	neutron	pi+	0.0000E+00	2.1440E-03	7.0207E-02	1.0960E-03
1.1508E+00	7.5535E-02	7.3817E-01	3.7362E-01	4.9622E-01	AUT	neutron	pi+	0.0000E+00	2.2210E-03	7.0207E-02	1.1030E-03
1.1953E+00	8.0186E-02	7.2221E-01	3.7454E-01	4.9397E-01	AUT	neutron	pi+	0.0000E+00	2.2020E-03	7.0207E-02	1.1110E-03
1.2556E+00	8.5152E-02	7.1436E-01	3.7525E-01	4.9253E-01	AUT	neutron	pi+	0.0000E+00	2.2470E-03	7.0207E-02	1.1180E-03
1.3287E+00	9.0647E-02	7.1014E-01	3.7536E-01	4.9153E-01	AUT	neutron	pi+	0.0000E+00	2.2890E-03	7.0207E-02	1.1270E-03
1.4070E+00	9.6627E-02	7.0544E-01	3.7556E-01	4.9022E-01	AUT	neutron	pi+	0.0000E+00	2.4090E-03	7.0207E-02	1.1360E-03
1.4977E+00	1.0344E-01	7.0149E-01	3.7567E-01	4.8911E-01	AUT	neutron	pi+	0.0000E+00	2.4500E-03	7.0207E-02	1.1480E-03
1.6033E+00	1.1163E-01	6.9588E-01	3.7585E-01	4.8760E-01	AUT	neutron	pi+	0.0000E+00	2.5880E-03	7.0207E-02	1.1620E-03
1.7314E+00	1.2179E-01	6.8879E-01	3.7614E-01	4.8607E-01	AUT	neutron	pi+	0.0000E+00	2.8090E-03	7.0207E-02	1.1800E-03
1.8571E+00	1.3745E-01	6.5574E-01	3.7869E-01	4.8327E-01	AUT	neutron	pi+	0.0000E+00	4.1230E-03	7.0207E-02	1.2090E-03
1.0815E+00	6.4733E-02	8.1093E-01	3.7466E-01	6.7924E-01	AUT	neutron	pi+	0.0000E+00	2.0700E-03	7.0207E-02	1.0870E-03
1.1810E+00	7.6131E-02	7.5199E-01	3.7529E-01	6.7600E-01	AUT	neutron	pi+	0.0000E+00	2.1140E-03	7.0207E-02	1.1040E-03
1.3057E+00	8.7298E-02	7.2476E-01	3.7634E-01	6.7615E-01	AUT	neutron	pi+	0.0000E+00	2.2020E-03	7.0207E-02	1.1220E-03
1.4907E+00	1.0211E-01	7.0751E-01	3.7657E-01	6.7755E-01	AUT	neutron	pi+	0.0000E+00	2.2540E-03	7.0207E-02	1.1460E-03
1.7605E+00	1.2661E-01	6.7550E-01	3.7768E-01	6.8042E-01	AUT	neutron	pi+	0.0000E+00	2.5090E-03	7.0207E-02	1.1890E-03
1.3716E+00	9.1000E-02	7.4231E-01	3.7879E-01	8.6173E-01	AUT	neutron	pi+	0.0000E+00	2.8420E-03	7.0207E-02	1.1280E-03
1.3727E+00	1.1175E-01	5.9550E-01	4.2530E-01	1.5704E-01	AUT	neutron	pi+	0.0000E+00	2.7180E-03	7.0207E-02	1.1660E-03
1.7975E+00	1.5161E-01	5.7564E-01	4.2806E-01	1.3912E-01	AUT	neutron	pi+	0.0000E+00	2.9850E-03	7.0207E-02	1.2410E-03
1.1034E+00	7.5196E-02	7.1292E-01	4.2215E-01	3.3554E-01	AUT	neutron	pi+	0.0000E+00	2.4800E-03	7.0207E-02	1.1060E-03
1.1749E+00	8.6122E-02	6.6107E-01	4.2294E-01	3.2069E-01	AUT	neutron	pi+	0.0000E+00	2.2190E-03	7.0207E-02	1.1230E-03
1.2537E+00	9.3841E-02	6.4728E-01	4.2352E-01	3.1728E-01	AUT	neutron	pi+	0.0000E+00	2.1890E-03	7.0207E-02	1.1350E-03
1.3337E+00	1.0119E-01	6.3860E-01	4.2427E-01	3.1473E-01	AUT	neutron	pi+	0.0000E+00	2.1670E-03	7.0207E-02	1.1480E-03
1.4222E+00	1.0870E-01	6.3385E-01	4.2491E-01	3.1277E-01	AUT	neutron	pi+	0.0000E+00	2.2020E-03	7.0207E-02	1.1610E-03
1.5189E+00	1.1658E-01	6.3118E-01	4.2509E-01	3.1086E-01	AUT	neutron	pi+	0.0000E+00	2.2650E-03	7.0207E-02	1.1750E-03
1.6216E+00	1.2515E-01	6.2774E-01	4.2512E-01	3.0909E-01	AUT	neutron	pi+	0.0000E+00	2.2890E-03	7.0207E-02	1.1900E-03
1.7131E+00	1.3533E-01	6.1336E-01	4.2546E-01	3.0655E-01	AUT	neutron	pi+	0.0000E+00	2.3190E-03	7.0207E-02	1.2100E-03
1.8156E+00	1.5007E-01	5.8649E-01	4.2653E-01	3.0205E-01	AUT	neutron	pi+	0.0000E+00	2.4740E-03	7.0207E-02	1.2380E-03
1.9172E+00	1.6857E-01	5.5133E-01	4.3185E-01	2.9332E-01	AUT	neutron	pi+	0.0000E+00	5.6950E-03	7.0207E-02	1.2750E-03
1.0764E+00	6.5546E-02	7.9720E-01	4.2303E-01	5.0606E-01	AUT	neutron	pi+	0.0000E+00	2.0890E-03	7.0207E-02	1.0910E-03
1.1360E+00	7.4554E-02	7.3844E-01	4.2343E-01	5.0069E-01	AUT	neutron	pi+	0.0000E+00	2.1240E-03	7.0207E-02	1.1050E-03
1.1808E+00	8.1007E-02	7.0632E-01	4.2364E-01	4.9682E-01	AUT	neutron	pi+	0.0000E+00	2.1570E-03	7.0207E-02	1.1150E-03
1.2326E+00	8.6838E-02	6.8769E-01	4.2385E-01	4.9412E-01	AUT	neutron	pi+	0.0000E+00	2.2640E-03	7.0207E-02	1.1240E-03
1.2951E+00	9.2579E-02	6.7777E-01	4.2408E-01	4.9285E-01	AUT	neutron	pi+	0.0000E+00	2.3670E-03	7.0207E-02	1.1340E-03
1.3633E+00	9.8602E-02	6.6983E-01	4.2441E-01	4.9166E-01	AUT	neutron	pi+	0.0000E+00	2.4420E-03	7.0207E-02	1.1430E-03
1.4421E+00	1.0527E-01	6.6364E-01	4.2485E-01	4.9084E-01	AUT	neutron	pi+	0.0000E+00	2.5330E-03	7.0207E-02	1.1550E-03
1.5348E+00	1.1298E-01	6.5816E-01	4.2507E-01	4.8988E-01	AUT	neutron	pi+	0.0000E+00	2.6250E-03	7.0207E-02	1.1690E-03
1.6455E+00	1.2212E-01	6.5281E-01	4.2514E-01	4.8894E-01	AUT	neutron	pi+	0.0000E+00	2.8010E-03	7.0207E-02	1.1850E-03
1.7460E+00	1.3375E-01	6.3275E-01	4.2559E-01	4.8622E-01	AUT	neutron	pi+	0.0000E+00	3.3710E-03	7.0207E-02	1.2070E-03
1.8451E+00	1.5316E-01	5.8481E-01	4.2783E-01	4.8522E-01	AUT	neutron	pi+	0.0000E+00	8.8120E-03	7.0207E-02	1.2450E-03
1.0842E+00	6.5615E-02	8.0227E-01	4.2402E-01	6.8969E-01	AUT	neutron	pi+	0.0000E+00	2.1740E-03	7.0207E-02	1.0910E-03
1.1810E+00	7.7326E-02	7.4043E-01	4.2449E-01	6.8468E-01	AUT	neutron	pi+	0.0000E+00	2.2510E-03	7.0207E-02	1.1090E-03
1.2791E+00	8.8100E-02	7.0361E-01	4.2462E-01	6.8360E-01	AUT	neutron	pi+	0.0000E+00	2.3660E-03	7.0207E-02	1.1260E-03
1.4100E+00	1.0050E-01	6.7994E-01	4.2514E-01	6.8343E-01	AUT	neutron	pi+	0.0000E+00	2.4510E-03	7.0207E-02	1.1470E-03
1.5972E+00	1.1750E-01	6.5887E-01	4.2566E-01	6.8405E-01	AUT	neutron	pi+	0.0000E+00	2.6780E-03	7.0207E-02	1.1770E-03
1.7869E+00	1.4366E-01	6.0476E-01	4.2689E-01	6.8669E-01	AUT	neutron	pi+	0.0000E+00	3.5290E-03	7.0207E-02	1.2260E-03
1.2443E+00	8.2302E-02	7.4102E-01	4.2650E-01	8.6880E-01	AUT	neutron	pi+	0.0000E+00	2.1460E-03	7.0207E-02	1.1170E-03
1.6909E+00	1.2921E-01	6.3800E-01	4.2766E-01	8.6917E-01	AUT	neutron	pi+	0.0000E+00	4.6030E-03	7.0207E-02	1.1990E-03
1.3576E+00	1.1736E-01	5.6203E-01	4.7392E-01	1.4961E-01	AUT	neutron	pi+	0.0000E+00	2.4230E-03	7.0207E-02	1.1800E-03
1.7358E+00	1.5895E-01	5.3053E-01	4.7656E-01	1.3240E-01	AUT	neutron	pi+	0.0000E+00	2.4190E-03	7.0207E-02	1.2610E-03
1.9517E+00	1.9778E-01	4.7817E-01	4.8789E-01	1.2702E-01	AUT	neutron	pi+	0.0000E+00	1.5222E-02	7.0207E-02	1.3420E-03
1.1190E+00	8.0219E-02	6.7785E-01	4.7254E-01	3.3199E-01	AUT	neutron	pi+	0.0000E+00	2.6000E-03	7.0207E-02	1.1160E-03
1.2363E+00	9.3940E-02	6.3776E-01	4.7313E-01	3.1946E-01	AUT	neutron	pi+	0.0000E+00	2.2650E-03	7.0207E-02	1.1390E-03
1.3359E+00	1.0452E-01	6.1931E-01	4.7328E-01	3.1526E-01	AUT	neutron	pi+	0.0000E+00	2.2090E-03	7.0207E-02	1.1570E-03
1.4234E+00	1.1422E-01	6.0382E-01	4.7352E-01	3.1149E-01	AUT	neutron	pi+	0.0000E+00	2.2430E-03	7.0207E-02	1.1740E-03
1.5133E+00	1.2366E-01	5.9294E-01	4.7416E-01	3.0826E-01	AUT	neutron	pi+	0.0000E+00	2.2730E-03	7.0207E-02	1.1920E-03
1.6011E+00	1.3376E-01	5.7999E-01	4.7477E-01	3.0502E-01	AUT	neutron	pi+	0.0000E+00	2.3390E-03	7.0207E-02	1.2110E-03
1.6934E+00	1.4605E-01	5.6188E-01	4.7515E-01	3.0200E-01	AUT	neutron	pi+	0.0000E+00	2.4960E-03	7.0207E-02	1.2360E-03
1.8105E+00	1.6533E-01	5.3116E-01	4.7620E-01	2.9542E-01	AUT	neutron	pi+	0.0000E+00	2.9190E-03	7.0207E-02	1.2740E-03
1.9289E+00	1.9042E-01	4.9098E-01	4.8212E-01	2.8888E-01	AUT	neutron	pi+	0.0000E+00	1.5840E-02	7.0207E-02	1.3260E-03
1.0935E+00	6.8806E-02	7.7211E-01	4.7300E-01	5.0937E-01	AUT	neutron	pi+	0.0000E+00	2.1150E-03	7.0207E-02	1.0980E-03
1.1640E+00	7.9935E-02	7.0583E-01	4.7356E-01	5.0139E-01	AUT	neutron	pi+	0.0000E+00	2.1030E-03	7.0207E-02	1.1160E-03
1.2304E+00	8.7891E-02	6.7828E-01	4.7379E-01	4.9742E-01	AUT	neutron	pi+	0.0000E+00	2.1960E-03	7.0207E-02	1.1290E-03
1.3095E+00	9.5627E-02	6.6348E-01	4.7389E-01	4.9538E-01	AUT	neutron	pi+	0.0000E+00	2.2580E-03	7.0207E-02	1.1420E-03
1.3932E+00	1.0374E-01	6.5069E-01	4.7396E-01	4.9352E-01	AUT	neutron	pi+	0.0000E+00	2.3710E-03	7.0207E-02	1.1560E-03
1.4810E+00	1.1262E-01	6.3719E-01	4.7410E-01	4.9211E-01	AUT	neutron	pi+	0.0000E+00	2.5120E-03	7.0207E-02	1.1720E-03
1.5807E+00	1.2246E-01	6.2538E-01	4.7442E-01	4.9094E-01	AUT	neutron	pi+	0.0000E+00	2.7410E-03	7.0207E-02	1.1900E-03
1.6685E+00	1.3406E-01	6.0324E-01	4.7495E-01	4.8883E-01	AUT	neutron	pi+	0.0000E+00	3.2310E-03	7.0207E-02	1.2130E-03
1.7669E+00	1.5381E-01	5.5768E-01	4.7584E-01	4.8668E-01	AUT	neutron	pi+	0.0000E+00	6.2410E-03	7.0207E-02	1.2510E-03
1.8989E+00	1.8365E-01	5.0134E-01	4.7972E-01	4.8879E-01	AUT	neutron	pi+	0.0000E+00	3.3598E-02	7.0207E-02	1.3120E-03
1.0966E+00	6.7767E-02	7.8628E-01	4.7385E-01	6.9337E-01	AUT	neutron	pi+	0.0000E+00	2.1960E-03	7.0207E-02	1.0960E-03
1.2037E+00	8.1100E-02	7.1956E-01	4.7429E-01	6.8804E-01	AUT	neutron	pi+	0.0000E+00	2.4160E-03	7.0207E-02	1.1180E-03
1.3284E+00	9.3589E-02	6.8795E-01	4.7441E-01	6.8653E-01	AUT	neutron	pi+	0.0000E+00	2.6560E-03	7.0207E-02	1.1390E-03
1.4759E+00	1.0882E-01	6.5755E-01	4.7448E-01	6.8573E-01	AUT	neutron	pi+	0.0000E+00	2.8910E-03	7.0207E-02	1.1650E-03
1.6404E+00	1.3035E-01	6.1106E-01	4.7519E-01	6.8596E-01	AUT	neutron	pi+	0.0000E+00	3.4360E-03	7.0207E-02	1.2050E-03
1.7977E+00	1.6306E-01	5.3571E-01	4.7681E-01	6.8813E-01	AUT	neutron	pi+	0.0000E+00	6.2200E-03	7.0207E-02	1.2700E-03
1.1924E+00	7.7433E-02	7.5245E-01	4.7557E-01	8.7543E-01	AUT	neutron	pi+	0.0000E+00	2.1350E-03	7.0207E-02	1.1120E-03
1.5801E+00	1.2477E-01	6.2208E-01	4.7611E-01	8.7556E-01	AUT	neutron	pi+	0.0000E+00	2.4940E-03	7.0207E-02	1.1950E-03
1.3917E+00	9.7269E-02	7.1339E-01	4.7814E-01	1.0683E+00	AUT	neutron	pi+	0.0000E+00	4.9500E-03	7.0207E-02	1.1460E-03
1.4099E+00	1.2695E-01	5.4048E-01	5.2342E-01	1.4351E-01	AUT	neutron	pi+	0.0000E+00	2.3410E-03	7.0207E-02	1.2030E-03
1.7193E+00	1.7056E-01	4.8962E-01	5.2566E-01	1.2859E-01	AUT	neutron	pi+	0.0000E+00	2.4980E-03	7.0207E-02	1.2910E-03
1.9266E+00	2.0961E-01	4.4549E-01	5.3122E-01	1.2507E-01	AUT	neutron	pi+	0.0000E+00	9.3900E-03	7.0207E-02	1.3730E-03
1.1556E+00	8.6411E-02	6.4980E-01	5.2287E-01	3.2845E-01	AUT	neutron	pi+	0.0000E+00	2.5020E-03	7.0207E-02	1.1300E-03
1.3240E+00	1.0468E-01	6.1303E-01	5.2329E-01	3.1704E-01	AUT	neutron	pi+	0.0000E+00	2.2440E-03	7.0207E-02	1.1620E-03
1.4491E+00	1.1894E-01	5.9039E-01	5.2350E-01	3.1206E-01	AUT	neutron	pi+	0.0000E+00	2.2430E-03	7.0207E-02	1.1880E-03
1.5458E+00	1.3190E-01	5.6799E-01	5.2363E-01	3.0674E-01	AUT	neutron	pi+	0.0000E+00	2.3720E-03	7.0207E-02	1.2130E-03
1.6229E+00	1.4567E-01	5.3997E-01	5.2413E-01	3.0192E-01	AUT	neutron	pi+	0.0000E+00	2.4990E-03	7.0207E-02	1.2410E-03
1.7247E+00	1.6413E-01	5.0945E-01	5.2509E-01	2.9636E-01	AUT	neutron	pi+	0.0000E+00	2.9910E-03	7.0207E-02	1.2780E-03
1.8531E+00	1.9104E-01	4.7074E-01	5.2705E-01	2.9123E-01	AUT	neutron	pi+	0.0000E+00	7.6650E-03	7.0207E-02	1.3340E-03
1.1110E+00	7.2413E-02	7.4600E-01	5.2314E-01	5.1145E-01	AUT	neutron	pi+	0.0000E+00	2.2080E-03	7.0207E-02	1.1060E-03
1.2005E+00	8.5715E-02	6.7883E-01	5.2364E-01	5.0196E-01	AUT	neutron	pi+	0.0000E+00	2.1390E-03	7.0207E-02	1.1290E-03
1.3035E+00	9.6280E-02	6.5608E-01	5.2379E-01	4.9833E-01	AUT	neutron	pi+	0.0000E+00	2.1800E-03	7.0207E-02	1.1470E-03
1.4085E+00	1.0692E-01	6.3830E-01	5.2396E-01	4.9551E-01	AUT	neutron	pi+	0.0000E+00	2.3370E-03	7.0207E-02	1.1660E-03
1.5194E+00	1.1842E-01	6.2175E-01	5.2405E-01	4.9354E-01	AUT	neutron	pi+	0.0000E+00	2.4980E-03	7.0207E-02	1.1880E-03
1.6189E+00	1.3150E-01	5.9672E-01	5.2416E-01	4.9149E-01	AUT	neutron	pi+	0.0000E+00	2.9020E-03	7.0207E-02	1.2130E-03
1.6890E+00	1.4955E-01	5.4795E-01	5.2478E-01	4.8832E-01	AUT	neutron	pi+	0.0000E+00	4.4470E-03	7.0207E-02	1.2490E-03
1.8042E+00	1.8045E-01	4.8584E-01	5.2646E-01	4.8938E-01	AUT	neutron	pi+	0.0000E+00	1.6748E-02	7.0207E-02	1.3120E-03
1.1117E+00	7.0291E-02	7.6922E-01	5.2391E-01	6.9455E-01	AUT	neutron	pi+	0.0000E+00	2.1700E-03	7.0207E-02	1.1030E-03
1.2432E+00	8.6188E-02	6.9928E-01	5.2432E-01	6.8881E-01	AUT	neutron	pi+	0.0000E+00	2.4270E-03	7.0207E-02	1.1300E-03
1.4081E+00	1.0208E-01	6.6871E-01	5.2445E-01	6.8737E-01	AUT	neutron	pi+	0.0000E+00	2.8220E-03	7.0207E-02	1.1580E-03
1.5882E+00	1.2267E-01	6.2825E-01	5.2452E-01	6.8580E-01	AUT	neutron	pi+	0.0000E+00	3.4640E-03	7.0207E-02	1.1960E-03
1.7133E+00	1.5885E-01	5.2672E-01	5.2556E-01	6.8678E-01	AUT	neutron	pi+	0.0000E+00	5.4640E-03	7.0207E-02	1.2670E-03
1.1819E+00	7.6858E-02	7.5067E-01	5.2490E-01	8.8300E-01	AUT	neutron	pi+	0.0000E+00	2.2240E-03	7.0207E-02	1.1140E-03
1.5226E+00	1.1922E-01	6.2567E-01	5.2504E-01	8.8201E-01	AUT	neutron	pi+	0.0000E+00	2.3330E-03	7.0207E-02	1.1890E-03
1.7797E+00	1.7555E-01	4.9258E-01	5.2598E-01	8.7853E-01	AUT	neutron	pi+	0.0000E+00	1.0735E-02	7.0207E-02	1.3020E-03
1.3801E+00	9.8375E-02	7.0070E-01	5.2675E-01	1.0862E+00	AUT	neutron	pi+	0.0000E+00	3.2410E-03	7.0207E-02	1.1510E-03
1.4687E+00	1.3710E-01	5.2222E-01	5.7351E-01	1.3859E-01	AUT	neutron	pi+	0.0000E+00	2.3710E-03	7.0207E-02	1.2290E-03
1.7443E+00	1.8830E-01	4.5061E-01	5.7530E-01	1.2676E-01	AUT	neutron	pi+	0.0000E+00	2.7330E-03	7.0207E-02	1.3360E-03
1.1979E+00	9.2495E-02	6.2938E-01	5.7311E-01	3.2618E-01	AUT	neutron	pi+	0.0000E+00	2.5110E-03	7.0207E-02	1.1440E-03
1.4092E+00	1.1571E-01	5.9040E-01	5.7350E-01	3.1481E-01	AUT	neutron	pi+	0.0000E+00	2.2850E-03	7.0207E-02	1.1870E-03
1.5462E+00	1.3403E-01	5.5927E-01	5.7369E-01	3.0805E-01	AUT	neutron	pi+	0.0000E+00	2.3570E-03	7.0207E-02	1.2240E-03
1.6397E+00	1.5334E-01	5.1856E-01	5.7389E-01	3.0107E-01	AUT	neutron	pi+	0.0000E+00	2.6510E-03	7.0207E-02	1.2640E-03
1.7488E+00	1.8237E-01	4.6582E-01	5.7499E-01	2.9382E-01	AUT	neutron	pi+	0.0000E+00	4.0890E-03	7.0207E-02	1.3240E-03
1.9019E+00	2.2227E-01	4.1486E-01	5.7891E-01	2.9151E-01	AUT	neutron	pi+	0.0000E+00	1.3589E-02	7.0207E-02	1.4090E-03
1.1289E+00	7.6689E-02	7.1627E-01	5.7322E-01	5.1178E-01	AUT	neutron	pi+	0.0000E+00	2.2470E-03	7.0207E-02	1.1170E-03
1.2586E+00	9.2770E-02	6.5758E-01	5.7371E-01	5.0255E-01	AUT	neutron	pi+	0.0000E+00	2.1940E-03	7.0207E-02	1.1450E-03
1.3911E+00	1.0652E-01	6.3290E-01	5.7385E-01	4.9815E-01	AUT	neutron	pi+	0.0000E+00	2.2740E-03	7.0207E-02	1.1700E-03
1.5274E+00	1.2112E-01	6.1116E-01	5.7406E-01	4.9528E-01	AUT	neutron	pi+	0.0000E+00	2.4770E-03	7.0207E-02	1.1990E-03
1.6380E+00	1.3850E-01	5.7358E-01	5.7422E-01	4.9206E-01	AUT	neutron	pi+	0.0000E+00	2.9940E-03	7.0207E-02	1.2340E-03
1.7154E+00	1.6872E-01	4.9501E-01	5.7469E-01	4.8934E-01	AUT	neutron	pi+	0.0000E+00	7.2100E-03	7.0207E-02	1.2960E-03
1.8687E+00	2.1400E-01	4.2359E-01	5.7762E-01	4.9095E-01	AUT	neutron	pi+	0.0000E+00	2.4342E-02	7.0207E-02	1.3920E-03
1.1281E+00	7.3221E-02	7.5021E-01	5.7390E-01	6.9613E-01	AUT	neutron	pi+	0.0000E+00	2.1280E-03	7.0207E-02	1.1110E-03
1.2892E+00	9.1813E-02	6.8074E-01	5.7434E-01	6.9039E-01	AUT	neutron	pi+	0.0000E+00	2.4620E-03	7.0207E-02	1.1440E-03
1.4918E+00	1.1162E-01	6.4810E-01	5.7449E-01	6.8830E-01	AUT	neutron	pi+	0.0000E+00	2.8970E-03	7.0207E-02	1.1810E-03
1.6557E+00	1.4228E-01	5.6784E-01	5.7457E-01	6.8686E-01	AUT	neutron	pi+	0.0000E+00	4.8470E-03	7.0207E-02	1.2420E-03
1.7775E+00	1.9083E-01	4.5273E-01	5.7547E-01	6.8532E-01	AUT	neutron	pi+	0.0000E+00	1.2071E-02	7.0207E-02	1.3420E-03
1.1916E+00	7.8540E-02	7.4080E-01	5.7454E-01	8.8760E-01	AUT	neutron	pi+	0.0000E+00	2.3400E-03	7.0207E-02	1.1200E-03
1.5553E+00	1.2547E-01	6.1038E-01	5.7455E-01	8.8416E-01	AUT	neutron	pi+	0.0000E+00	2.6980E-03	7.0207E-02	1.2070E-03
1.8586E+00	1.9315E-01	4.6663E-01	5.7144E-01	8.5772E-01	AUT	neutron	pi+	0.0000E+00	2.7818E-02	7.0207E-02	1.3480E-03
1.3609E+00	9.5853E-02	7.0612E-01	5.7578E-01	1.1004E+00	AUT	neutron	pi+	0.0000E+00	2.6100E-03	7.0207E-02	1.1510E-03
1.5263E+00	1.4873E-01	5.0183E-01	6.2360E-01	1.3510E-01	AUT	neutron	pi+	0.0000E+00	2.4070E-03	7.0207E-02	1.2610E-03
1.7702E+00	2.0583E-01	4.1824E-01	6.2483E-01	1.2604E-01	AUT	neutron	pi+	0.0000E+00	3.5860E-03	7.0207E-02	1.3850E-03
1.2503E+00	9.9498E-02	6.1101E-01	6.2327E-01	3.2368E-01	AUT	neutron	pi+	0.0000E+00	2.4710E-03	7.0207E-02	1.1620E-03
1.5005E+00	1.2892E-01	5.6458E-01	6.2363E-01	3.1156E-01	AUT	neutron	pi+	0.0000E+00	2.3320E-03	7.0207E-02	1.2210E-03
