Q2	x	y	z	pT	obs	target	hadron	value	stat	systrel	systabs
1.155111	0.089861	0.624084	0.32203200000000004	0.164096	AUT	neutron	pi+	0.0	0.00294	0.070207	0.001121
1.310437	0.106806	0.594612	0.322757	0.153358	AUT	neutron	pi+	0.0	0.002375	0.070207	0.001147
1.414282	0.11891700000000001	0.576284	0.323056	0.14718499999999998	AUT	neutron	pi+	0.0	0.002231	0.070207	0.001166
1.497419	0.129212	0.561515	0.32353200000000004	0.142532	AUT	neutron	pi+	0.0	0.002228	0.070207	0.001184
1.566281	0.13867000000000002	0.547265	0.324465	0.137993	AUT	neutron	pi+	0.0	0.00229	0.070207	0.001201
1.632232	0.148431	0.532816	0.32529	0.133668	AUT	neutron	pi+	0.0	0.002344	0.070207	0.001219
1.702019	0.15956800000000002	0.516835	0.326052	0.12951300000000002	AUT	neutron	pi+	0.0	0.002451	0.070207	0.001239
1.787657	0.173894	0.498212	0.327004	0.124714	AUT	neutron	pi+	0.0	0.00264	0.070207	0.001266
1.883634	0.194655	0.469397	0.331289	0.11761700000000001	AUT	neutron	pi+	0.0	0.0036450000000000002	0.070207	0.001306
1.068383	0.065355	0.793324	0.32154099999999997	0.338282	AUT	neutron	pi+	0.0	0.002223	0.070207	0.001084
1.112707	0.07281499999999999	0.740502	0.32237899999999997	0.323781	AUT	neutron	pi+	0.0	0.002072	0.070207	0.0010949999999999998
1.1420649999999999	0.07750800000000001	0.713919	0.322671	0.318893	AUT	neutron	pi+	0.0	0.002095	0.070207	0.001102
1.166309	0.08139099999999999	0.694274	0.32290399999999997	0.315673	AUT	neutron	pi+	0.0	0.0020469999999999998	0.070207	0.001108
1.1915790000000002	0.084857	0.680303	0.323047	0.313133	AUT	neutron	pi+	0.0	0.00209	0.070207	0.001113
1.224959	0.088155	0.67319	0.323071	0.31133299999999997	AUT	neutron	pi+	0.0	0.002079	0.070207	0.001118
1.25748	0.091353	0.6668649999999999	0.323229	0.30991599999999997	AUT	neutron	pi+	0.0	0.002151	0.070207	0.001123
1.287467	0.094402	0.660713	0.323297	0.30844299999999997	AUT	neutron	pi+	0.0	0.002188	0.070207	0.001127
1.318712	0.097501	0.655243	0.323386	0.307039	AUT	neutron	pi+	0.0	0.0021420000000000002	0.070207	0.001132
1.349891	0.10069600000000001	0.649452	0.323459	0.305514	AUT	neutron	pi+	0.0	0.002173	0.070207	0.001137
1.381759	0.103947	0.643988	0.32347	0.30425100000000005	AUT	neutron	pi+	0.0	0.0021780000000000002	0.070207	0.001142
1.414398	0.107243	0.638942	0.323495	0.303031	AUT	neutron	pi+	0.0	0.002225	0.070207	0.0011480000000000001
1.445088	0.110545	0.633309	0.32363000000000003	0.301852	AUT	neutron	pi+	0.0	0.002288	0.070207	0.001153
1.4755120000000002	0.11384200000000001	0.627905	0.323678	0.300759	AUT	neutron	pi+	0.0	0.002352	0.070207	0.001158
1.507881	0.117244	0.623065	0.323669	0.299856	AUT	neutron	pi+	0.0	0.002355	0.070207	0.001164
1.540249	0.12074100000000001	0.618009	0.323752	0.298749	AUT	neutron	pi+	0.0	0.002433	0.070207	0.00117
1.572324	0.12429100000000001	0.612857	0.323798	0.297996	AUT	neutron	pi+	0.0	0.002491	0.070207	0.001176
1.6006040000000001	0.127933	0.606125	0.323902	0.297138	AUT	neutron	pi+	0.0	0.002595	0.070207	0.001183
1.622414	0.131773	0.596489	0.324164	0.295889	AUT	neutron	pi+	0.0	0.002679	0.070207	0.001189
1.644377	0.136101	0.58535	0.324397	0.294311	AUT	neutron	pi+	0.0	0.002759	0.070207	0.0011970000000000001
1.667772	0.141035	0.572913	0.324793	0.292541	AUT	neutron	pi+	0.0	0.003009	0.070207	0.001206
1.692767	0.146601	0.55943	0.32513600000000004	0.290858	AUT	neutron	pi+	0.0	0.003397	0.070207	0.001216
1.720464	0.15337	0.543519	0.325585	0.288955	AUT	neutron	pi+	0.0	0.003996	0.070207	0.001228
1.759716	0.16262100000000002	0.5243439999999999	0.326153	0.28794899999999995	AUT	neutron	pi+	0.0	0.005291	0.070207	0.001245
1.8228799999999998	0.17820999999999998	0.495921	0.327499	0.28928899999999996	AUT	neutron	pi+	0.0	0.010103000000000001	0.070207	0.001275
1.909248	0.201012	0.460546	0.33358000000000004	0.291165	AUT	neutron	pi+	0.0	0.023717	0.070207	0.0013189999999999999
1.0496299999999998	0.061198	0.831625	0.322956	0.5015189999999999	AUT	neutron	pi+	0.0	0.00207	0.070207	0.001078
1.092627	0.066933	0.7909930000000001	0.323316	0.497058	AUT	neutron	pi+	0.0	0.0021379999999999997	0.070207	0.0010869999999999999
1.123679	0.071092	0.765811	0.323581	0.49387200000000003	AUT	neutron	pi+	0.0	0.002154	0.070207	0.001093
1.154115	0.074764	0.747895	0.323798	0.49153	AUT	neutron	pi+	0.0	0.002225	0.070207	0.001098
1.1834930000000001	0.07825399999999999	0.7327170000000001	0.32390599999999997	0.49027299999999996	AUT	neutron	pi+	0.0	0.0022429999999999998	0.070207	0.001103
1.212	0.08175199999999999	0.718259	0.324022	0.48929799999999996	AUT	neutron	pi+	0.0	0.002284	0.070207	0.001109
1.245594	0.08533400000000001	0.707164	0.324058	0.488626	AUT	neutron	pi+	0.0	0.0022670000000000004	0.070207	0.001114
1.2854299999999999	0.089036	0.699434	0.32409299999999996	0.48825799999999997	AUT	neutron	pi+	0.0	0.002367	0.070207	0.001119
