Q2	x	y	z	pT	obs	target	hadron	value	stat	systrel	systabs
1.187066	0.093177	0.618772	0.321988	0.161879	AUT	neutron	pi-	0.0	0.002412	0.070207	0.0009880000000000002
1.3692870000000001	0.1135	0.5847319999999999	0.322759	0.149765	AUT	neutron	pi-	0.0	0.001954	0.070207	0.00099
1.488782	0.12803399999999998	0.563495	0.323335	0.14294600000000002	AUT	neutron	pi-	0.0	0.0018859999999999999	0.070207	0.0009939999999999999
1.583173	0.141058	0.543871	0.324499	0.136955	AUT	neutron	pi-	0.0	0.001918	0.070207	0.000999
1.675315	0.155165	0.523241	0.325651	0.131287	AUT	neutron	pi-	0.0	0.001977	0.070207	0.001006
1.795973	0.17538900000000002	0.49655900000000003	0.327023	0.12420199999999999	AUT	neutron	pi-	0.0	0.002069	0.070207	0.001018
1.9087779999999999	0.201259	0.459862	0.33363699999999996	0.115229	AUT	neutron	pi-	0.0	0.004973	0.070207	0.001033
1.073302	0.066192	0.787083	0.321488	0.336675	AUT	neutron	pi-	0.0	0.0021	0.070207	0.000989
1.123304	0.074545	0.730273	0.322308	0.321881	AUT	neutron	pi-	0.0	0.001866	0.070207	0.000989
1.15792	0.080072	0.7006819999999999	0.322668	0.316703	AUT	neutron	pi-	0.0	0.001893	0.070207	0.000989
1.189843	0.084617	0.681266	0.322833	0.313135	AUT	neutron	pi-	0.0	0.0018579999999999998	0.070207	0.000989
1.232985	0.088906	0.6718890000000001	0.322947	0.31106	AUT	neutron	pi-	0.0	0.0018800000000000002	0.070207	0.000989
1.275467	0.09315599999999999	0.663331	0.323048	0.308946	AUT	neutron	pi-	0.0	0.001855	0.070207	0.000989
1.3176430000000001	0.097346	0.655763	0.323177	0.307088	AUT	neutron	pi-	0.0	0.0019199999999999998	0.070207	0.000989
1.35922	0.10159299999999999	0.648174	0.32321500000000003	0.305234	AUT	neutron	pi-	0.0	0.001876	0.070207	0.00099
1.402182	0.10599000000000001	0.6409199999999999	0.323362	0.30330100000000004	AUT	neutron	pi-	0.0	0.001923	0.070207	0.00099
1.444356	0.110437	0.6336189999999999	0.323356	0.301817	AUT	neutron	pi-	0.0	0.001957	0.070207	0.000991
1.4869139999999998	0.11498499999999999	0.626478	0.32347	0.3004	AUT	neutron	pi-	0.0	0.002013	0.070207	0.000992
1.531971	0.119778	0.619638	0.323544	0.299117	AUT	neutron	pi-	0.0	0.0020050000000000003	0.070207	0.000993
1.576414	0.12477200000000001	0.612096	0.32366100000000003	0.297931	AUT	neutron	pi-	0.0	0.002102	0.070207	0.000995
1.613996	0.13005	0.6012810000000001	0.323937	0.296365	AUT	neutron	pi-	0.0	0.0021579999999999998	0.070207	0.0009960000000000001
1.643673	0.135913	0.5859300000000001	0.324236	0.294277	AUT	neutron	pi-	0.0	0.002353	0.070207	0.000998
1.675918	0.14271	0.568997	0.324691	0.292003	AUT	neutron	pi-	0.0	0.0025960000000000002	0.070207	0.001001
1.7141970000000002	0.151608	0.547902	0.325263	0.289287	AUT	neutron	pi-	0.0	0.0030399999999999997	0.070207	0.001005
1.770241	0.164984	0.520087	0.326121	0.288102	AUT	neutron	pi-	0.0	0.004775	0.070207	0.0010119999999999999
1.859753	0.187547	0.481257	0.329444	0.28996	AUT	neutron	pi-	0.0	0.012173	0.070207	0.001026
1.05609	0.062034000000000006	0.8256290000000001	0.322842	0.500841	AUT	neutron	pi-	0.0	0.0019379999999999998	0.070207	0.000989
1.105936	0.068702	0.7800600000000001	0.323302	0.49550200000000005	AUT	neutron	pi-	0.0	0.001966	0.070207	0.00099
1.145656	0.07373500000000001	0.752835	0.323613	0.49228599999999995	AUT	neutron	pi-	0.0	0.0019690000000000003	0.070207	0.00099
1.18524	0.078453	0.7319829999999999	0.323761	0.490233	AUT	neutron	pi-	0.0	0.0019920000000000003	0.070207	0.000989
1.2232049999999999	0.082996	0.714054	0.323908	0.48885	AUT	neutron	pi-	0.0	0.002091	0.070207	0.000989
1.2701639999999998	0.087575	0.70267	0.32395100000000004	0.48854	AUT	neutron	pi-	0.0	0.002081	0.070207	0.000989
1.3211979999999999	0.092472	0.692213	0.323971	0.48790500000000003	AUT	neutron	pi-	0.0	0.0021420000000000002	0.070207	0.000989
1.373565	0.097708	0.681084	0.32400999999999996	0.48752700000000004	AUT	neutron	pi-	0.0	0.002154	0.070207	0.00099
1.430579	0.103503	0.669646	0.32404	0.48709600000000003	AUT	neutron	pi-	0.0	0.002175	0.070207	0.00099
1.489127	0.109884	0.656592	0.32413200000000003	0.486824	AUT	neutron	pi-	0.0	0.002227	0.070207	0.000991
1.55082	0.116976	0.6423479999999999	0.32402600000000004	0.48664399999999997	AUT	neutron	pi-	0.0	0.002259	0.070207	0.000993
1.611681	0.124839	0.625538	0.324098	0.48692799999999997	AUT	neutron	pi-	0.0	0.002323	0.070207	0.000995
1.64578	0.13438699999999998	0.5935729999999999	0.324418	0.488171	AUT	neutron	pi-	0.0	0.0023	0.070207	0.000998
1.688091	0.14864000000000002	0.550655	0.325173	0.49023	AUT	neutron	pi-	0.0	0.002255	0.070207	0.001004
1.8026389999999999	0.175402	0.499439	0.32755500000000004	0.49202799999999997	AUT	neutron	pi-	0.0	0.0027329999999999998	0.070207	0.001018
1.106662	0.067204	0.800196	0.325996	0.668193	AUT	neutron	pi-	0.0	0.001895	0.070207	0.000989
1.258536	0.084135	0.7255659999999999	0.326303	0.6662060000000001	AUT	neutron	pi-	0.0	0.001912	0.070207	0.000989
1.453555	0.103878	0.6787489999999999	0.326365	0.66503	AUT	neutron	pi-	0.0	0.002048	0.070207	0.000991
1.6728560000000001	0.13448	0.6062609999999999	0.326969	0.66192	AUT	neutron	pi-	0.0	0.002856	0.070207	0.000999
1.83133	0.17953	0.495676	0.330496	0.654209	AUT	neutron	pi-	0.0	0.02181	0.070207	0.0010199999999999999
1.262401	0.10401400000000001	0.589873	0.37245700000000004	0.155849	AUT	neutron	pi-	0.0	0.0021420000000000002	0.070207	0.00098
1.4832889999999999	0.130677	0.550311	0.373094	0.141112	AUT	neutron	pi-	0.0	0.00187	0.070207	0.000984
1.592553	0.149561	0.516217	0.373366	0.131967	AUT	neutron	pi-	0.0	0.0019219999999999999	0.070207	0.000991
1.670654	0.168802	0.479836	0.37391599999999997	0.12403800000000001	AUT	neutron	pi-	0.0	0.002015	0.070207	0.001
1.778403	0.195158	0.442144	0.375819	0.117237	AUT	neutron	pi-	0.0	0.002194	0.070207	0.001015
1.903505	0.22866999999999998	0.403623	0.38142	0.114922	AUT	neutron	pi-	0.0	0.005336	0.070207	0.001035
1.098266	0.072011	0.741112	0.371938	0.33466799999999997	AUT	neutron	pi-	0.0	0.002081	0.070207	0.000984
1.161071	0.082748	0.680025	0.372687	0.319339	AUT	neutron	pi-	0.0	0.0018899999999999998	0.070207	0.000982
1.2257559999999998	0.089931	0.660391	0.372898	0.315319	AUT	neutron	pi-	0.0	0.001871	0.070207	0.000982
1.290351	0.096562	0.647429	0.373102	0.312033	AUT	neutron	pi-	0.0	0.001865	0.070207	0.000981
1.351275	0.102843	0.636575	0.373243	0.309394	AUT	neutron	pi-	0.0	0.001923	0.070207	0.000981
1.411814	0.10923900000000002	0.626164	0.373345	0.306736	AUT	neutron	pi-	0.0	0.001861	0.070207	0.000982
1.473997	0.115979	0.615739	0.373404	0.304041	AUT	neutron	pi-	0.0	0.0019030000000000002	0.070207	0.000983
1.535318	0.122774	0.605858	0.373481	0.30194899999999997	AUT	neutron	pi-	0.0	0.001979	0.070207	0.000984
1.586016	0.12984300000000001	0.591834	0.373628	0.299396	AUT	neutron	pi-	0.0	0.002038	0.070207	0.000986
1.626601	0.137821	0.571873	0.3737	0.296576	AUT	neutron	pi-	0.0	0.0021550000000000002	0.070207	0.0009880000000000002
1.664624	0.147319	0.547559	0.373872	0.293566	AUT	neutron	pi-	0.0	0.0024579999999999997	0.070207	0.000991
1.695561	0.15965	0.51479	0.374083	0.29029499999999997	AUT	neutron	pi-	0.0	0.003274	0.070207	0.000997
1.737134	0.178851	0.471131	0.37490300000000004	0.28993800000000003	AUT	neutron	pi-	0.0	0.006519	0.070207	0.001006
1.8378919999999999	0.21014899999999997	0.424612	0.377958	0.29146500000000003	AUT	neutron	pi-	0.0	0.009606	0.070207	0.001024
1.0725770000000001	0.064618	0.805592	0.372805	0.5029170000000001	AUT	neutron	pi-	0.0	0.0018859999999999999	0.070207	0.000985
1.134226	0.073429	0.748603	0.373295	0.497655	AUT	neutron	pi-	0.0	0.0019399999999999999	0.070207	0.000984
1.184655	0.079989	0.7176600000000001	0.373604	0.49361099999999997	AUT	neutron	pi-	0.0	0.0019879999999999997	0.070207	0.000983
1.240966	0.086215	0.69738	0.37380599999999997	0.49144	AUT	neutron	pi-	0.0	0.002066	0.070207	0.000983
1.311324	0.092761	0.68493	0.37385799999999997	0.49041	AUT	neutron	pi-	0.0	0.002125	0.070207	0.000982
1.3843239999999999	0.099788	0.672137	0.373925	0.489282	AUT	neutron	pi-	0.0	0.0022440000000000003	0.070207	0.000982
1.461385	0.10746900000000001	0.6588579999999999	0.37395700000000004	0.48832700000000007	AUT	neutron	pi-	0.0	0.002367	0.070207	0.000983
1.541596	0.11608800000000001	0.6434270000000001	0.374029	0.487587	AUT	neutron	pi-	0.0	0.002523	0.070207	0.000984
1.621364	0.126229	0.62249	0.374046	0.48683699999999996	AUT	neutron	pi-	0.0	0.002705	0.070207	0.000986
1.6539529999999998	0.13956	0.574705	0.37405700000000003	0.487059	AUT	neutron	pi-	0.0	0.0033399999999999997	0.070207	0.000989
1.684359	0.161795	0.5055470000000001	0.37407199999999996	0.48986499999999994	AUT	neutron	pi-	0.0	0.0031079999999999997	0.070207	0.000997
1.793757	0.199012	0.438176	0.376601	0.491447	AUT	neutron	pi-	0.0	0.004539	0.070207	0.001017
1.097612	0.066598	0.800532	0.374735	0.6787569999999999	AUT	neutron	pi-	0.0	0.0019320000000000001	0.070207	0.000984
1.22149	0.08110099999999999	0.730426	0.375053	0.675804	AUT	neutron	pi-	0.0	0.001935	0.070207	0.000983
1.368409	0.096694	0.686241	0.375073	0.675916	AUT	neutron	pi-	0.0	0.001875	0.070207	0.000982
1.550874	0.117922	0.638157	0.37500500000000003	0.6766310000000001	AUT	neutron	pi-	0.0	0.0018920000000000002	0.070207	0.000984
1.686005	0.156369	0.527857	0.3754	0.674057	AUT	neutron	pi-	0.0	0.002784	0.070207	0.0009960000000000001
