Q2	x	y	z	pT	obs	target	hadron	value	stat	systrel	systabs
1.143975	0.08573	0.650076	0.323369	0.136724	AUT	proton	pi+	0.0	0.008858	0.070207	0.008317
1.27352	0.10637	0.580538	0.32390399999999997	0.13004200000000002	AUT	proton	pi+	0.0	0.009807	0.070207	0.008190000000000001
1.396404	0.123242	0.549179	0.32406999999999997	0.128417	AUT	proton	pi+	0.0	0.010076	0.070207	0.008086
1.519883	0.140145	0.525655	0.32424899999999995	0.127833	AUT	proton	pi+	0.0	0.009848	0.070207	0.007983
1.619917	0.159081	0.493753	0.324457	0.126622	AUT	proton	pi+	0.0	0.009859	0.070207	0.007871
1.7056509999999998	0.186113	0.444866	0.324825	0.125745	AUT	proton	pi+	0.0	0.009565	0.070207	0.007723000000000001
1.8217439999999998	0.229156	0.386764	0.32689	0.124143	AUT	proton	pi+	0.0	0.011223	0.070207	0.007518
1.099816	0.071494	0.747737	0.32303899999999997	0.31174	AUT	proton	pi+	0.0	0.009212999999999999	0.070207	0.008408
1.1905569999999999	0.084008	0.686944	0.323737	0.304622	AUT	proton	pi+	0.0	0.009132	0.070207	0.008328
1.270541	0.093876	0.6559050000000001	0.323905	0.30202199999999996	AUT	proton	pi+	0.0	0.00927	0.070207	0.008267
1.3500290000000001	0.10360799999999999	0.631422	0.32400300000000004	0.300414	AUT	proton	pi+	0.0	0.008768000000000001	0.070207	0.008206999999999999
1.431088	0.11360999999999999	0.610401	0.324086	0.298902	AUT	proton	pi+	0.0	0.008527	0.070207	0.008144
1.502751	0.123699	0.58868	0.324164	0.296684	AUT	proton	pi+	0.0	0.008295	0.070207	0.008081999999999999
1.560936	0.134144	0.563895	0.324293	0.294705	AUT	proton	pi+	0.0	0.007807	0.070207	0.008018
1.610096	0.145759	0.535371	0.32452800000000004	0.29226199999999997	AUT	proton	pi+	0.0	0.007415000000000001	0.070207	0.007948
1.6564130000000001	0.16078599999999998	0.49946599999999997	0.324651	0.28979499999999997	AUT	proton	pi+	0.0	0.006669	0.070207	0.007859999999999999
1.713615	0.185029	0.44954399999999994	0.325073	0.285752	AUT	proton	pi+	0.0	0.006123	0.070207	0.0077280000000000005
1.814344	0.22751500000000002	0.388108	0.327176	0.282591	AUT	proton	pi+	0.0	0.008143000000000001	0.070207	0.007525
1.114131	0.069608	0.778077	0.323418	0.49395900000000004	AUT	proton	pi+	0.0	0.0066359999999999995	0.070207	0.008421
1.236521	0.083761	0.715638	0.323997	0.491399	AUT	proton	pi+	0.0	0.006187	0.070207	0.008329999999999999
1.349705	0.095631	0.684022	0.32405900000000004	0.49126099999999995	AUT	proton	pi+	0.0	0.005968	0.070207	0.008256
1.4513719999999999	0.10719200000000001	0.6561859999999999	0.324112	0.490721	AUT	proton	pi+	0.0	0.005758	0.070207	0.008183
1.540534	0.120331	0.620674	0.324268	0.489721	AUT	proton	pi+	0.0	0.0054009999999999996	0.070207	0.008102
1.605497	0.13741	0.5668	0.324362	0.488354	AUT	proton	pi+	0.0	0.005347	0.070207	0.007997
1.662734	0.165272	0.489304	0.324594	0.489857	AUT	proton	pi+	0.0	0.005883	0.070207	0.007836
1.778561	0.216646	0.400258	0.32627399999999995	0.492256	AUT	proton	pi+	0.0	0.013506	0.070207	0.007575
1.222756	0.080462	0.741992	0.32506999999999997	0.672715	AUT	proton	pi+	0.0	0.006411	0.070207	0.00835
1.4967489999999999	0.117612	0.62128	0.32561799999999996	0.672103	AUT	proton	pi+	0.0	0.0063939999999999995	0.070207	0.008117000000000001
