Q2	x	y	z	pT	obs	target	hadron	value	stat	systrel	systabs
1.143975	0.08573	0.650076	0.323369	0.136724	AUT	proton	pi+	0.0	0.008858	0.070207	0.008317
1.280724	0.10640799999999999	0.583491	0.324248	0.130217	AUT	proton	pi+	0.0	0.009878	0.070207	0.008189
1.450169	0.124648	0.563797	0.324998	0.128564	AUT	proton	pi+	0.0	0.01023	0.070207	0.008076999999999999
1.631846	0.145235	0.544704	0.325486	0.12748099999999998	AUT	proton	pi+	0.0	0.009865	0.070207	0.007951
1.803037	0.17560699999999999	0.499112	0.327899	0.126273	AUT	proton	pi+	0.0	0.009479000000000001	0.070207	0.007775
1.099516	0.07133300000000001	0.7493380000000001	0.323209	0.312127	AUT	proton	pi+	0.0	0.009191	0.070207	0.008409
1.190291	0.08391	0.687587	0.323806	0.304873	AUT	proton	pi+	0.0	0.009111	0.070207	0.008329000000000001
1.270905	0.093825	0.656452	0.323941	0.302028	AUT	proton	pi+	0.0	0.009182	0.070207	0.008267
1.3522020000000001	0.10363599999999999	0.632254	0.32409	0.30040100000000003	AUT	proton	pi+	0.0	0.008712000000000001	0.070207	0.008206
1.448574	0.113765	0.616961	0.324529	0.299308	AUT	proton	pi+	0.0	0.008527	0.070207	0.008143000000000001
1.546904	0.124519	0.601963	0.324729	0.29731599999999997	AUT	proton	pi+	0.0	0.008092	0.070207	0.008076999999999999
1.6404020000000001	0.13658800000000001	0.5820029999999999	0.324997	0.295122	AUT	proton	pi+	0.0	0.007592	0.070207	0.008002
1.723383	0.15190499999999998	0.5500079999999999	0.325469	0.291883	AUT	proton	pi+	0.0	0.006862	0.070207	0.007909999999999999
1.834609	0.178551	0.49934700000000004	0.327913	0.28731	AUT	proton	pi+	0.0	0.006353	0.070207	0.007759
1.114558	0.06927	0.7823260000000001	0.323885	0.494558	AUT	proton	pi+	0.0	0.006595999999999999	0.070207	0.008423
1.2348379999999999	0.083314	0.718491	0.32415900000000003	0.49139700000000003	AUT	proton	pi+	0.0	0.006254	0.070207	0.008331999999999999
1.346678	0.095082	0.686434	0.324154	0.491191	AUT	proton	pi+	0.0	0.005913	0.070207	0.008259
1.4543540000000001	0.10671099999999999	0.660467	0.324353	0.490568	AUT	proton	pi+	0.0	0.0057399999999999994	0.070207	0.008186
1.5660889999999998	0.120109	0.632043	0.324745	0.4895	AUT	proton	pi+	0.0	0.005465	0.070207	0.008103
1.680333	0.139222	0.585597	0.32508000000000004	0.48782	AUT	proton	pi+	0.0	0.0053549999999999995	0.070207	0.007984999999999999
1.804929	0.17067100000000002	0.514495	0.327088	0.488213	AUT	proton	pi+	0.0	0.007166	0.070207	0.007803
1.2213040000000002	0.079787	0.747587	0.325496	0.672987	AUT	proton	pi+	0.0	0.006375	0.070207	0.008355
1.526953	0.117328	0.634749	0.32609499999999997	0.672148	AUT	proton	pi+	0.0	0.006515000000000001	0.070207	0.008119
1.769787	0.165377	0.521184	0.32802	0.6725300000000001	AUT	proton	pi+	0.0	0.015016	0.070207	0.007831999999999999
1.408404	0.103877	0.681805	0.329333	0.850533	AUT	proton	pi+	0.0	0.016776	0.070207	0.0082
1.170088	0.092463	0.61756	0.37339	0.134508	AUT	proton	pi+	0.0	0.007899	0.070207	0.008256
1.3362209999999999	0.11800799999999999	0.549074	0.37396399999999996	0.12851500000000002	AUT	proton	pi+	0.0	0.009189	0.070207	0.008095
1.505539	0.139068	0.524733	0.374454	0.126914	AUT	proton	pi+	0.0	0.009845	0.070207	0.007964
1.6513630000000001	0.16275499999999998	0.49218	0.374805	0.125498	AUT	proton	pi+	0.0	0.010009	0.070207	0.007823
1.8014259999999997	0.199363	0.43934700000000004	0.376793	0.12504200000000001	AUT	proton	pi+	0.0	0.010487	0.070207	0.007626999999999999
1.12123	0.076754	0.7107979999999999	0.373191	0.31191199999999997	AUT	proton	pi+	0.0	0.008725	0.070207	0.008357
1.238267	0.092912	0.646123	0.373829	0.303529	AUT	proton	pi+	0.0	0.009418000000000001	0.070207	0.008253
1.336912	0.105305	0.615252	0.37391199999999997	0.30084	AUT	proton	pi+	0.0	0.010025	0.070207	0.008175
1.432108	0.11718699999999999	0.592244	0.37404899999999996	0.298846	AUT	proton	pi+	0.0	0.009616	0.070207	0.008099
1.5296399999999999	0.12978599999999998	0.571154	0.374365	0.296444	AUT	proton	pi+	0.0	0.008872	0.070207	0.008020000000000001
1.622696	0.14460599999999998	0.543971	0.374614	0.293503	AUT	proton	pi+	0.0	0.00809	0.070207	0.007929
1.706566	0.164712	0.5025729999999999	0.375019	0.289664	AUT	proton	pi+	0.0	0.00734	0.070207	0.007811
1.8176599999999998	0.199125	0.44399399999999994	0.376729	0.283858	AUT	proton	pi+	0.0	0.0073019999999999995	0.070207	0.007628
1.1260059999999998	0.072068	0.7601829999999999	0.373753	0.496913	AUT	proton	pi+	0.0	0.006673	0.070207	0.008388
