Q2	x	y	z	pT	obs	target	hadron	value	error
8.8274E+00	3.1094E-01	1.5912E-01	3.4409E-01	2.9522E-01	AUTsivers	neutron	pi-	0.0000E+00	3.3027E-03
8.9301E+00	5.3795E-01	8.9742E-02	3.4488E-01	2.9181E-01	AUTsivers	neutron	pi-	0.0000E+00	1.7422E-02
1.3980E+01	1.3546E-01	6.0585E-01	3.4290E-01	3.0003E-01	AUTsivers	neutron	pi-	0.0000E+00	2.7802E-03
1.4249E+01	3.1240E-01	2.5573E-01	3.4300E-01	2.9959E-01	AUTsivers	neutron	pi-	0.0000E+00	4.0420E-03
1.4294E+01	5.5348E-01	1.4048E-01	3.4321E-01	2.9850E-01	AUTsivers	neutron	pi-	0.0000E+00	1.6054E-02
2.2746E+01	2.7020E-01	5.4389E-01	3.4268E-01	3.0056E-01	AUTsivers	neutron	pi-	0.0000E+00	4.2746E-03
1.2056E+00	8.5541E-03	7.6360E-01	3.4650E-01	4.8708E-01	AUTsivers	neutron	pi-	0.0000E+00	1.8713E-03
1.2804E+00	1.5384E-02	4.6773E-01	3.4717E-01	4.8329E-01	AUTsivers	neutron	pi-	0.0000E+00	1.5844E-03
1.3073E+00	3.1097E-02	2.3544E-01	3.4995E-01	4.7623E-01	AUTsivers	neutron	pi-	0.0000E+00	4.2614E-03
1.3284E+00	6.4550E-02	1.1503E-01	3.5265E-01	4.6250E-01	AUTsivers	neutron	pi-	0.0000E+00	3.4701E-02
1.9961E+00	1.6180E-02	6.8441E-01	3.4623E-01	4.8669E-01	AUTsivers	neutron	pi-	0.0000E+00	1.6573E-03
2.0759E+00	3.2433E-02	3.5904E-01	3.4767E-01	4.8126E-01	AUTsivers	neutron	pi-	0.0000E+00	2.3571E-03
2.1237E+00	6.5973E-02	1.8035E-01	3.5123E-01	4.7026E-01	AUTsivers	neutron	pi-	0.0000E+00	9.6063E-03
2.1497E+00	1.3763E-01	8.7348E-02	3.5345E-01	4.5763E-01	AUTsivers	neutron	pi-	0.0000E+00	9.0957E-02
2.1919E+00	2.6172E-01	4.5430E-02	3.5328E-01	4.5479E-01	AUTsivers	neutron	pi-	0.0000E+00	2.3074E-02
3.2771E+00	3.0415E-02	6.2125E-01	3.4596E-01	4.8534E-01	AUTsivers	neutron	pi-	0.0000E+00	1.7699E-03
3.4002E+00	6.8059E-02	2.7991E-01	3.4898E-01	4.7731E-01	AUTsivers	neutron	pi-	0.0000E+00	4.1327E-03
3.4681E+00	1.4022E-01	1.3842E-01	3.5212E-01	4.6377E-01	AUTsivers	neutron	pi-	0.0000E+00	2.1681E-02
3.5265E+00	2.8459E-01	6.8649E-02	3.5400E-01	4.5443E-01	AUTsivers	neutron	pi-	0.0000E+00	2.3086E-01
5.2084E+00	3.6867E-02	7.7340E-01	3.4555E-01	4.8691E-01	AUTsivers	neutron	pi-	0.0000E+00	2.8963E-03
5.4379E+00	7.0381E-02	4.3395E-01	3.4640E-01	4.8278E-01	AUTsivers	neutron	pi-	0.0000E+00	3.0659E-03
5.5578E+00	1.4456E-01	2.1555E-01	3.4985E-01	4.7252E-01	AUTsivers	neutron	pi-	0.0000E+00	7.1839E-03
5.6671E+00	2.9195E-01	1.0817E-01	3.5271E-01	4.5869E-01	AUTsivers	neutron	pi-	0.0000E+00	3.9396E-02
5.8970E+00	5.0824E-01	6.2321E-02	3.5371E-01	4.5378E-01	AUTsivers	neutron	pi-	0.0000E+00	6.7105E-02
8.5802E+00	7.0138E-02	6.8922E-01	3.4543E-01	4.8633E-01	AUTsivers	neutron	pi-	0.0000E+00	3.0713E-03
8.8703E+00	1.4913E-01	3.3395E-01	3.4699E-01	4.8032E-01	AUTsivers	neutron	pi-	0.0000E+00	4.5060E-03
9.0451E+00	3.0045E-01	1.6819E-01	3.4969E-01	4.6904E-01	AUTsivers	neutron	pi-	0.0000E+00	1.1853E-02
9.2416E+00	5.3512E-01	9.3374E-02	3.5173E-01	4.5943E-01	AUTsivers	neutron	pi-	0.0000E+00	4.5701E-02
1.4017E+01	1.3397E-01	6.1339E-01	3.4523E-01	4.8609E-01	AUTsivers	neutron	pi-	0.0000E+00	3.5440E-03
1.4448E+01	3.3860E-01	2.4735E-01	3.4719E-01	4.7935E-01	AUTsivers	neutron	pi-	0.0000E+00	8.2475E-03
2.2811E+01	2.6689E-01	5.5077E-01	3.4440E-01	4.8737E-01	AUTsivers	neutron	pi-	0.0000E+00	5.2050E-03
1.2092E+00	8.5246E-03	7.6826E-01	3.4969E-01	6.7650E-01	AUTsivers	neutron	pi-	0.0000E+00	3.4149E-03
1.2962E+00	1.4908E-02	4.8749E-01	3.5140E-01	6.7143E-01	AUTsivers	neutron	pi-	0.0000E+00	5.1521E-03
1.3320E+00	2.9753E-02	2.4942E-01	3.5488E-01	6.6078E-01	AUTsivers	neutron	pi-	0.0000E+00	3.5371E-02
2.0050E+00	1.5977E-02	6.9569E-01	3.4970E-01	6.7549E-01	AUTsivers	neutron	pi-	0.0000E+00	3.2319E-03
2.1065E+00	3.1199E-02	3.7776E-01	3.5239E-01	6.6764E-01	AUTsivers	neutron	pi-	0.0000E+00	1.0327E-02
2.1696E+00	6.2180E-02	1.9422E-01	3.5594E-01	6.5771E-01	AUTsivers	neutron	pi-	0.0000E+00	1.3345E-01
2.1797E+00	2.5480E-01	4.6213E-02	3.5273E-01	6.4029E-01	AUTsivers	neutron	pi-	0.0000E+00	9.2058E-02
3.2965E+00	2.9396E-02	6.4414E-01	3.4970E-01	6.7439E-01	AUTsivers	neutron	pi-	0.0000E+00	3.8588E-03
3.4605E+00	6.4700E-02	2.9818E-01	3.5373E-01	6.6385E-01	AUTsivers	neutron	pi-	0.0000E+00	2.6854E-02
5.3783E+00	5.3029E-02	6.1072E-01	3.4989E-01	6.7304E-01	AUTsivers	neutron	pi-	0.0000E+00	5.2047E-03
5.6918E+00	1.3560E-01	2.3382E-01	3.5542E-01	6.5952E-01	AUTsivers	neutron	pi-	0.0000E+00	8.2469E-02
5.9481E+00	5.0069E-01	6.3751E-02	3.5474E-01	6.4422E-01	AUTsivers	neutron	pi-	0.0000E+00	2.9049E-01
8.7708E+00	9.5220E-02	5.7881E-01	3.5018E-01	6.7216E-01	AUTsivers	neutron	pi-	0.0000E+00	7.3979E-03
9.3206E+00	2.9599E-01	1.7783E-01	3.5634E-01	6.5490E-01	AUTsivers	neutron	pi-	0.0000E+00	4.9684E-02
1.7147E+01	1.8703E-01	5.7576E-01	3.4935E-01	6.7232E-01	AUTsivers	neutron	pi-	0.0000E+00	6.5596E-03
2.0838E+01	5.4871E-01	2.0626E-01	3.5382E-01	6.6104E-01	AUTsivers	neutron	pi-	0.0000E+00	6.5467E-02
1.2697E+00	1.1557E-02	6.3738E-01	3.5561E-01	8.6401E-01	AUTsivers	neutron	pi-	0.0000E+00	1.0090E-02
2.0165E+00	1.5614E-02	7.1438E-01	3.5442E-01	8.6577E-01	AUTsivers	neutron	pi-	0.0000E+00	9.3774E-03
2.1519E+00	2.9619E-02	4.0436E-01	3.5813E-01	8.5745E-01	AUTsivers	neutron	pi-	0.0000E+00	1.0284E-01
3.3142E+00	2.7894E-02	6.7848E-01	3.5446E-01	8.6478E-01	AUTsivers	neutron	pi-	0.0000E+00	1.2458E-02
3.5381E+00	6.1576E-02	3.1890E-01	3.5944E-01	8.5375E-01	AUTsivers	neutron	pi-	0.0000E+00	4.1760E-01
5.4237E+00	5.2051E-02	6.4505E-01	3.5472E-01	8.6359E-01	AUTsivers	neutron	pi-	0.0000E+00	3.7452E-02
5.7763E+00	2.7879E-01	1.1522E-01	3.6278E-01	8.4838E-01	AUTsivers	neutron	pi-	0.0000E+00	3.6994E-01
1.0844E+01	1.0464E-01	6.4422E-01	3.5467E-01	8.6315E-01	AUTsivers	neutron	pi-	0.0000E+00	3.5122E-02
1.4350E+01	5.3147E-01	1.4586E-01	3.6065E-01	8.4534E-01	AUTsivers	neutron	pi-	0.0000E+00	5.2027E-01
2.3219E+01	2.1886E-01	6.4602E-01	3.5411E-01	8.6408E-01	AUTsivers	neutron	pi-	0.0000E+00	4.6878E-02
1.2757E+00	1.0937E-02	6.7842E-01	3.6162E-01	1.0638E+00	AUTsivers	neutron	pi-	0.0000E+00	1.0678E-01
2.0586E+00	1.7528E-02	6.8781E-01	3.6097E-01	1.0647E+00	AUTsivers	neutron	pi-	0.0000E+00	1.5470E-01
4.1908E+00	3.4835E-02	7.0568E-01	3.6079E-01	1.0660E+00	AUTsivers	neutron	pi-	0.0000E+00	1.3858E-01
1.2992E+01	1.0696E-01	7.1274E-01	3.5954E-01	1.0645E+00	AUTsivers	neutron	pi-	0.0000E+00	7.0125E-02
1.2013E+00	8.5646E-03	7.6014E-01	4.4392E-01	1.3107E-01	AUTsivers	neutron	pi-	0.0000E+00	2.9984E-03
1.2675E+00	1.5727E-02	4.5348E-01	4.4394E-01	1.3083E-01	AUTsivers	neutron	pi-	0.0000E+00	1.7730E-03
1.2729E+00	3.3381E-02	2.1446E-01	4.4448E-01	1.3030E-01	AUTsivers	neutron	pi-	0.0000E+00	1.6976E-03
1.2797E+00	7.1427E-02	1.0085E-01	4.4503E-01	1.2828E-01	AUTsivers	neutron	pi-	0.0000E+00	1.7598E-03
1.2899E+00	1.4850E-01	4.8585E-02	4.4460E-01	1.2696E-01	AUTsivers	neutron	pi-	0.0000E+00	2.0954E-03
1.9900E+00	1.6319E-02	6.7693E-01	4.4368E-01	1.3118E-01	AUTsivers	neutron	pi-	0.0000E+00	2.5550E-03
2.0422E+00	3.3656E-02	3.4143E-01	4.4376E-01	1.3070E-01	AUTsivers	neutron	pi-	0.0000E+00	2.1050E-03
2.0488E+00	7.1474E-02	1.6124E-01	4.4400E-01	1.3056E-01	AUTsivers	neutron	pi-	0.0000E+00	2.0231E-03
2.0517E+00	1.5159E-01	7.6108E-02	4.4404E-01	1.2962E-01	AUTsivers	neutron	pi-	0.0000E+00	2.1323E-03
2.1194E+00	2.6476E-01	4.3353E-02	4.4389E-01	1.2808E-01	AUTsivers	neutron	pi-	0.0000E+00	9.0093E-03
3.2604E+00	3.1159E-02	6.0404E-01	4.4351E-01	1.3085E-01	AUTsivers	neutron	pi-	0.0000E+00	2.5975E-03
3.3192E+00	7.1618E-02	2.6073E-01	4.4342E-01	1.3080E-01	AUTsivers	neutron	pi-	0.0000E+00	2.6428E-03
3.3279E+00	1.5207E-01	1.2315E-01	4.4345E-01	1.3031E-01	AUTsivers	neutron	pi-	0.0000E+00	2.6432E-03
