Q2	x	y	z	pT	obs	target	hadron	value	stat	systrel	systabs
1.186925	0.093162	0.618801	0.322019	0.161774	AUT	neutron	pi-	0.0	0.002397	0.070207	0.0009880000000000002
1.368853	0.113501	0.58454	0.32271500000000003	0.14975	AUT	neutron	pi-	0.0	0.001957	0.070207	0.00099
1.483554	0.12802	0.5616	0.32305300000000003	0.142756	AUT	neutron	pi-	0.0	0.001872	0.070207	0.0009939999999999999
1.561956	0.140618	0.5382939999999999	0.323279	0.136156	AUT	neutron	pi-	0.0	0.0019100000000000002	0.070207	0.000999
1.618207	0.152871	0.512991	0.323416	0.129805	AUT	neutron	pi-	0.0	0.0019850000000000002	0.070207	0.001005
1.6674369999999998	0.166261	0.486059	0.323585	0.123553	AUT	neutron	pi-	0.0	0.002066	0.070207	0.0010119999999999999
1.712761	0.181885	0.45643100000000003	0.323982	0.11693800000000001	AUT	neutron	pi-	0.0	0.002273	0.070207	0.001021
1.7754990000000002	0.203733	0.422645	0.32549	0.11150999999999998	AUT	neutron	pi-	0.0	0.002405	0.070207	0.001035
1.8731939999999998	0.23474699999999998	0.38711799999999996	0.33003699999999997	0.11277999999999999	AUT	neutron	pi-	0.0	0.0035810000000000004	0.070207	0.0010539999999999998
1.073692	0.066228	0.786924	0.32156599999999996	0.336599	AUT	neutron	pi-	0.0	0.002096	0.070207	0.000989
1.123614	0.074545	0.7304729999999999	0.322265	0.321833	AUT	neutron	pi-	0.0	0.00186	0.070207	0.000989
1.157953	0.08007	0.70072	0.32262399999999997	0.316822	AUT	neutron	pi-	0.0	0.0018960000000000001	0.070207	0.000989
1.189542	0.084618	0.68109	0.322881	0.31314200000000003	AUT	neutron	pi-	0.0	0.001853	0.070207	0.000989
1.233025	0.088905	0.67192	0.322968	0.311056	AUT	neutron	pi-	0.0	0.0018859999999999999	0.070207	0.000989
1.27587	0.093158	0.6635270000000001	0.32308200000000004	0.30895	AUT	neutron	pi-	0.0	0.001857	0.070207	0.000989
1.317817	0.097346	0.655846	0.323191	0.307027	AUT	neutron	pi-	0.0	0.0019100000000000002	0.070207	0.000989
1.359333	0.10159299999999999	0.648234	0.323233	0.305039	AUT	neutron	pi-	0.0	0.0018789999999999998	0.070207	0.00099
1.402333	0.105991	0.640985	0.32335	0.303528	AUT	neutron	pi-	0.0	0.001923	0.070207	0.00099
1.444301	0.11043599999999999	0.633598	0.32340599999999997	0.301917	AUT	neutron	pi-	0.0	0.001962	0.070207	0.000991
1.4867350000000001	0.114981	0.626425	0.32345799999999997	0.300419	AUT	neutron	pi-	0.0	0.0020050000000000003	0.070207	0.000992
1.531722	0.119779	0.619537	0.32355300000000004	0.299086	AUT	neutron	pi-	0.0	0.002	0.070207	0.000993
1.576111	0.124775	0.611967	0.32363800000000004	0.297747	AUT	neutron	pi-	0.0	0.002105	0.070207	0.000995
1.61016	0.130051	0.599852	0.32372	0.296146	AUT	neutron	pi-	0.0	0.0021579999999999998	0.070207	0.0009960000000000001
1.63513	0.135874	0.583056	0.323828	0.29428499999999996	AUT	neutron	pi-	0.0	0.002362	0.070207	0.000998
1.659763	0.142399	0.564742	0.323943	0.291962	AUT	neutron	pi-	0.0	0.0026550000000000002	0.070207	0.001001
1.680516	0.15049	0.541127	0.324017	0.28973899999999997	AUT	neutron	pi-	0.0	0.003076	0.070207	0.001004
1.6984650000000001	0.161151	0.5107970000000001	0.324017	0.28875100000000004	AUT	neutron	pi-	0.0	0.004412	0.070207	0.00101
1.7177799999999999	0.17568399999999998	0.474017	0.324117	0.290098	AUT	neutron	pi-	0.0	0.007214	0.070207	0.001018
1.76404	0.198937	0.430227	0.325335	0.291649	AUT	neutron	pi-	0.0	0.006881999999999999	0.070207	0.001032
1.865227	0.232861	0.38866799999999996	0.330056	0.292079	AUT	neutron	pi-	0.0	0.009579	0.070207	0.001053
1.0560129999999999	0.062039	0.8255110000000001	0.322839	0.500555	AUT	neutron	pi-	0.0	0.001911	0.070207	0.000989
1.10592	0.0687	0.7800739999999999	0.323268	0.49571800000000005	AUT	neutron	pi-	0.0	0.001967	0.070207	0.00099
1.1457600000000001	0.07373500000000001	0.752899	0.323574	0.492059	AUT	neutron	pi-	0.0	0.001967	0.070207	0.00099
1.185608	0.078457	0.732175	0.323816	0.490043	AUT	neutron	pi-	0.0	0.0019920000000000003	0.070207	0.000989
1.2231	0.08299400000000001	0.714012	0.323891	0.489126	AUT	neutron	pi-	0.0	0.002092	0.070207	0.000989
1.270225	0.087575	0.702706	0.323928	0.48858900000000005	AUT	neutron	pi-	0.0	0.002082	0.070207	0.000989
1.32135	0.09247899999999999	0.692238	0.323967	0.488058	AUT	neutron	pi-	0.0	0.00214	0.070207	0.000989
1.374076	0.09771	0.681321	0.324006	0.487392	AUT	neutron	pi-	0.0	0.0021550000000000002	0.070207	0.00099
1.430857	0.103503	0.6697770000000001	0.324034	0.48725799999999997	AUT	neutron	pi-	0.0	0.0021739999999999997	0.070207	0.00099
1.489745	0.109884	0.6568609999999999	0.324047	0.486808	AUT	neutron	pi-	0.0	0.002224	0.070207	0.000991
1.550686	0.116976	0.642281	0.324063	0.48693800000000004	AUT	neutron	pi-	0.0	0.002257	0.070207	0.000993
1.61144	0.12484200000000001	0.6254390000000001	0.324073	0.48685600000000007	AUT	neutron	pi-	0.0	0.002316	0.070207	0.000995
1.637714	0.134294	0.591084	0.324025	0.48800299999999996	AUT	neutron	pi-	0.0	0.002273	0.070207	0.000998
1.656252	0.147456	0.544586	0.323824	0.48988000000000004	AUT	neutron	pi-	0.0	0.002176	0.070207	0.001003
1.6881810000000002	0.16731300000000002	0.48956000000000005	0.323787	0.491016	AUT	neutron	pi-	0.0	0.002307	0.070207	0.001013
1.777409	0.20512199999999997	0.421946	0.326152	0.49243400000000004	AUT	neutron	pi-	0.0	0.0035670000000000003	0.070207	0.001035
1.106832	0.067205	0.800311	0.32609299999999997	0.668227	AUT	neutron	pi-	0.0	0.001893	0.070207	0.000989
1.258604	0.084122	0.7257060000000001	0.326293	0.666201	AUT	neutron	pi-	0.0	0.001913	0.070207	0.000989
1.453591	0.103879	0.678756	0.326281	0.6651050000000001	AUT	neutron	pi-	0.0	0.002053	0.070207	0.000991
1.6677560000000002	0.13431600000000002	0.6052109999999999	0.326808	0.661396	AUT	neutron	pi-	0.0	0.002843	0.070207	0.000998
1.7868990000000002	0.188354	0.464164	0.329606	0.645403	AUT	neutron	pi-	0.0	0.021512	0.070207	0.001025
1.262089	0.10404300000000001	0.5895630000000001	0.372434	0.155756	AUT	neutron	pi-	0.0	0.00214	0.070207	0.00098
1.483508	0.130667	0.550427	0.373064	0.141011	AUT	neutron	pi-	0.0	0.001865	0.070207	0.000984
1.592759	0.149568	0.516261	0.37332600000000005	0.132029	AUT	neutron	pi-	0.0	0.001924	0.070207	0.000991
1.665427	0.16862	0.47886999999999996	0.373531	0.124175	AUT	neutron	pi-	0.0	0.002019	0.070207	0.001
1.727929	0.191802	0.43699	0.373718	0.116825	AUT	neutron	pi-	0.0	0.002175	0.070207	0.001013
1.7940310000000002	0.23082800000000003	0.37811100000000003	0.374465	0.117897	AUT	neutron	pi-	0.0	0.0020670000000000003	0.070207	0.001035
1.9149479999999999	0.283696	0.32716100000000004	0.381349	0.137603	AUT	neutron	pi-	0.0	0.013196000000000001	0.070207	0.001064
1.098156	0.07198500000000001	0.741337	0.37192	0.334891	AUT	neutron	pi-	0.0	0.002092	0.070207	0.000984
1.1610530000000001	0.082745	0.680036	0.372704	0.31953000000000004	AUT	neutron	pi-	0.0	0.001887	0.070207	0.000982
1.225522	0.089935	0.6602359999999999	0.372906	0.31532899999999997	AUT	neutron	pi-	0.0	0.001871	0.070207	0.000982
1.290785	0.09656	0.647663	0.373054	0.312183	AUT	neutron	pi-	0.0	0.001866	0.070207	0.000981
1.3513540000000002	0.102848	0.636584	0.373217	0.30941799999999997	AUT	neutron	pi-	0.0	0.001925	0.070207	0.000981
1.411733	0.109242	0.626112	0.373319	0.306691	AUT	neutron	pi-	0.0	0.0018629999999999999	0.070207	0.000982
1.473611	0.115981	0.61557	0.373427	0.304165	AUT	neutron	pi-	0.0	0.001902	0.070207	0.000983
1.534493	0.122774	0.605536	0.373506	0.301798	AUT	neutron	pi-	0.0	0.001978	0.070207	0.000984
1.586395	0.129842	0.5919810000000001	0.373594	0.299525	AUT	neutron	pi-	0.0	0.0020440000000000002	0.070207	0.000986
1.625804	0.137818	0.571605	0.373707	0.296657	AUT	neutron	pi-	0.0	0.0021579999999999998	0.070207	0.0009880000000000002
1.6651630000000002	0.147326	0.547715	0.373864	0.29336999999999996	AUT	neutron	pi-	0.0	0.00246	0.070207	0.000991
1.6956080000000002	0.159664	0.51477	0.374058	0.290088	AUT	neutron	pi-	0.0	0.0032600000000000003	0.070207	0.000997
1.7220520000000001	0.178377	0.468305	0.37406	0.289983	AUT	neutron	pi-	0.0	0.006364	0.070207	0.001006
1.764082	0.21309099999999997	0.402596	0.374098	0.291565	AUT	neutron	pi-	0.0	0.005789	0.070207	0.001025
1.8537279999999998	0.26205	0.343361	0.37800300000000003	0.29003	AUT	neutron	pi-	0.0	0.008647	0.070207	0.001052
1.072514	0.064657	0.80504	0.372765	0.502676	AUT	neutron	pi-	0.0	0.001889	0.070207	0.000985
1.134737	0.07343200000000001	0.748905	0.37329	0.497539	AUT	neutron	pi-	0.0	0.001945	0.070207	0.000984
1.1844290000000002	0.079987	0.71754	0.37359499999999995	0.493572	AUT	neutron	pi-	0.0	0.0019879999999999997	0.070207	0.000983
1.2413299999999998	0.08622	0.697547	0.373788	0.49143000000000003	AUT	neutron	pi-	0.0	0.002058	0.070207	0.000983
1.311439	0.092761	0.6849850000000001	0.373884	0.49026000000000003	AUT	neutron	pi-	0.0	0.0021190000000000002	0.070207	0.000982
1.384448	0.09978	0.672248	0.373967	0.489411	AUT	neutron	pi-	0.0	0.002242	0.070207	0.000982
1.4619229999999999	0.107466	0.659117	0.374013	0.488595	AUT	neutron	pi-	0.0	0.002365	0.070207	0.000983
1.54175	0.116093	0.643468	0.37405700000000003	0.487592	AUT	neutron	pi-	0.0	0.002513	0.070207	0.000984
1.620946	0.126227	0.6223380000000001	0.374105	0.486954	AUT	neutron	pi-	0.0	0.0027010000000000003	0.070207	0.000986
1.653572	0.139573	0.574523	0.374064	0.487046	AUT	neutron	pi-	0.0	0.0033350000000000003	0.070207	0.000989
1.681729	0.16178399999999998	0.5048189999999999	0.373915	0.489858	AUT	neutron	pi-	0.0	0.003077	0.070207	0.000997
1.7566979999999999	0.211387	0.406641	0.374098	0.49249899999999996	AUT	neutron	pi-	0.0	0.003282	0.070207	0.001024
1.9065020000000001	0.281951	0.327757	0.38145100000000004	0.49332200000000004	AUT	neutron	pi-	0.0	0.037314	0.070207	0.0010630000000000001
1.098472	0.066697	0.7999649999999999	0.374571	0.678653	AUT	neutron	pi-	0.0	0.00193	0.070207	0.000984
1.2224979999999999	0.081189	0.730219	0.37509699999999996	0.675941	AUT	neutron	pi-	0.0	0.001934	0.070207	0.000983
1.3693520000000001	0.096815	0.685862	0.375103	0.675897	AUT	neutron	pi-	0.0	0.0018800000000000002	0.070207	0.000982
1.550761	0.11801199999999999	0.6376390000000001	0.37495700000000004	0.6764819999999999	AUT	neutron	pi-	0.0	0.0018989999999999999	0.070207	0.000984
1.6820509999999997	0.156373	0.526671	0.375249	0.673449	AUT	neutron	pi-	0.0	0.002801	0.070207	0.0009960000000000001
1.801977	0.22563200000000003	0.389343	0.376712	0.657987	AUT	neutron	pi-	0.0	0.028980000000000002	0.070207	0.001032
1.3912579999999999	0.096801	0.718198	0.37845100000000004	0.858295	AUT	neutron	pi-	0.0	0.003036	0.070207	0.000985
1.33446	0.11454	0.566751	0.422825	0.150171	AUT	neutron	pi-	0.0	0.001999	0.070207	0.000974
1.5722559999999999	0.14774500000000002	0.516324	0.42334700000000003	0.132993	AUT	neutron	pi-	0.0	0.0018850000000000002	0.070207	0.000981
1.6801869999999999	0.175742	0.46393100000000004	0.42360699999999996	0.123511	AUT	neutron	pi-	0.0	0.001998	0.070207	0.000992
1.76682	0.21599000000000002	0.39822199999999996	0.423695	0.119323	AUT	neutron	pi-	0.0	0.0020280000000000003	0.070207	0.001013
1.843622	0.27063000000000004	0.330473	0.42319399999999996	0.136955	AUT	neutron	pi-	0.0	0.005790999999999999	0.070207	0.001042
1.115105	0.07813300000000001	0.693762	0.42179099999999997	0.329743	AUT	neutron	pi-	0.0	0.002106	0.070207	0.000978
1.2255260000000001	0.09174500000000001	0.647334	0.42272600000000005	0.317449	AUT	neutron	pi-	0.0	0.0018859999999999999	0.070207	0.000976
1.3292709999999999	0.102447	0.628729	0.42302399999999996	0.31339	AUT	neutron	pi-	0.0	0.0018239999999999999	0.070207	0.000975
1.4218680000000001	0.1125	0.612396	0.423288	0.309148	AUT	neutron	pi-	0.0	0.001865	0.070207	0.000975
1.510329	0.122323	0.59825	0.423458	0.30546799999999996	AUT	neutron	pi-	0.0	0.001891	0.070207	0.000976
1.581417	0.13267	0.577638	0.42358100000000004	0.30142399999999997	AUT	neutron	pi-	0.0	0.001947	0.070207	0.000978
1.640138	0.144629	0.549611	0.42373500000000003	0.29729099999999997	AUT	neutron	pi-	0.0	0.002151	0.070207	0.000981
1.691656	0.160301	0.511692	0.42391899999999993	0.29240900000000003	AUT	neutron	pi-	0.0	0.002744	0.070207	0.000986
1.7324099999999998	0.186083	0.45220699999999997	0.42400299999999996	0.29071199999999997	AUT	neutron	pi-	0.0	0.0058909999999999995	0.070207	0.000998
1.7984220000000002	0.241146	0.36430300000000004	0.424038	0.290101	AUT	neutron	pi-	0.0	0.003729	0.070207	0.001026
1.09365	0.070952	0.748437	0.42036999999999997	0.5015109999999999	AUT	neutron	pi-	0.0	0.0018859999999999999	0.070207	0.00098
1.176066	0.081976	0.69531	0.42264799999999997	0.495859	AUT	neutron	pi-	0.0	0.0019399999999999999	0.070207	0.000978
1.266103	0.090724	0.676184	0.42321800000000004	0.49268	AUT	neutron	pi-	0.0	0.002027	0.070207	0.000977
1.3632959999999998	0.09967899999999999	0.662678	0.423567	0.49116099999999996	AUT	neutron	pi-	0.0	0.0021219999999999998	0.070207	0.000976
1.467592	0.109624	0.6486850000000001	0.423839	0.489879	AUT	neutron	pi-	0.0	0.002234	0.070207	0.000976
1.5774920000000001	0.12111199999999998	0.6311760000000001	0.42408500000000005	0.488838	AUT	neutron	pi-	0.0	0.0024530000000000003	0.070207	0.000977
1.6523900000000002	0.135267	0.592411	0.42418	0.486796	AUT	neutron	pi-	0.0	0.003143	0.070207	0.0009789999999999998
1.6859549999999999	0.15933	0.514366	0.424155	0.48778299999999997	AUT	neutron	pi-	0.0	0.005136	0.070207	0.000986
1.766447	0.218491	0.39758699999999997	0.42394899999999996	0.489688	AUT	neutron	pi-	0.0	0.004187	0.070207	0.0010140000000000001
1.127024	0.073424	0.745912	0.421133	0.684561	AUT	neutron	pi-	0.0	0.001978	0.070207	0.00098
1.302534	0.091665	0.688991	0.423525	0.683171	AUT	neutron	pi-	0.0	0.002064	0.070207	0.000977
