Q2	x	y	z	pT	obs	target	hadron	value	stat	systrel	systabs
1.166647	0.081975	0.694125	0.322865	0.134244	AUT	proton	pi-	0.0	0.008487999999999999	0.070207	0.008945
1.298259	0.102386	0.6148640000000001	0.323456	0.127245	AUT	proton	pi-	0.0	0.009378000000000001	0.070207	0.008947
1.403135	0.118067	0.576134	0.323739	0.123557	AUT	proton	pi-	0.0	0.008832	0.070207	0.008935
1.498975	0.13415	0.541665	0.324211	0.121321	AUT	proton	pi-	0.0	0.008643000000000001	0.070207	0.008907
1.600434	0.153783	0.504746	0.32473	0.120895	AUT	proton	pi-	0.0	0.008381999999999999	0.070207	0.008856000000000001
1.7353310000000002	0.19129200000000002	0.44233900000000004	0.325974	0.124803	AUT	proton	pi-	0.0	0.007464	0.070207	0.008733
1.109318	0.070202	0.768466	0.323289	0.305078	AUT	proton	pi-	0.0	0.008656	0.070207	0.008942
1.209458	0.083676	0.7006899999999999	0.323821	0.299572	AUT	proton	pi-	0.0	0.008277	0.070207	0.008943000000000001
1.303792	0.095088	0.664596	0.32402800000000004	0.297277	AUT	proton	pi-	0.0	0.0077269999999999995	0.070207	0.008944
1.3924159999999999	0.10678	0.6320100000000001	0.32419000000000003	0.29543400000000003	AUT	proton	pi-	0.0	0.007609	0.070207	0.00894
1.4669809999999999	0.119485	0.59517	0.32424000000000003	0.294435	AUT	proton	pi-	0.0	0.007553	0.070207	0.008928
1.5363790000000002	0.13389	0.556238	0.324527	0.294	AUT	proton	pi-	0.0	0.0073290000000000004	0.070207	0.008904
1.620983	0.153556	0.512166	0.324822	0.293017	AUT	proton	pi-	0.0	0.006519	0.070207	0.008854
1.747165	0.194101	0.439266	0.326189	0.290267	AUT	proton	pi-	0.0	0.00625	0.070207	0.008723
1.135925	0.07281599999999999	0.7599020000000001	0.32443099999999997	0.486624	AUT	proton	pi-	0.0	0.009479000000000001	0.070207	0.008942
1.278337	0.091245	0.6794819999999999	0.32437	0.48613999999999996	AUT	proton	pi-	0.0	0.008	0.070207	0.008944
1.4028370000000001	0.10838099999999999	0.627832	0.324448	0.48545200000000005	AUT	proton	pi-	0.0	0.007370000000000001	0.070207	0.008938
1.518736	0.129828	0.5676770000000001	0.324569	0.48389399999999994	AUT	proton	pi-	0.0	0.006741	0.070207	0.008911
1.663872	0.165993	0.48875	0.325153	0.483336	AUT	proton	pi-	0.0	0.0059759999999999995	0.070207	0.008814
1.8406509999999998	0.22252399999999997	0.40174699999999997	0.328364	0.483907	AUT	proton	pi-	0.0	0.014863999999999999	0.070207	0.008628
1.349374	0.095208	0.6990810000000001	0.32609899999999997	0.670079	AUT	proton	pi-	0.0	0.006063000000000001	0.070207	0.008934000000000001
1.738271	0.164555	0.5202640000000001	0.327175	0.662324	AUT	proton	pi-	0.0	0.011054000000000001	0.070207	0.00881
1.198798	0.08861799999999999	0.660883	0.372866	0.13489500000000001	AUT	proton	pi-	0.0	0.009165999999999999	0.070207	0.008988
1.361632	0.114587	0.576497	0.37347600000000003	0.127364	AUT	proton	pi-	0.0	0.009307	0.070207	0.008993000000000001
1.483198	0.136276	0.52791	0.373731	0.123949	AUT	proton	pi-	0.0	0.008837000000000001	0.070207	0.008968
1.584035	0.162525	0.473257	0.374158	0.122676	AUT	proton	pi-	0.0	0.008317	0.070207	0.008906
1.7123279999999999	0.209248	0.399478	0.37511500000000003	0.127941	AUT	proton	pi-	0.0	0.00856	0.070207	0.008761
1.127234	0.074151	0.7398640000000001	0.373087	0.307481	AUT	proton	pi-	0.0	0.008254000000000001	0.070207	0.008976000000000001
1.254709	0.091211	0.667092	0.373754	0.300286	AUT	proton	pi-	0.0	0.007964	0.070207	0.008987
