# Q2	x	y	z	pT	obs	target	hadron	value	stat	systrel	systabs
1.1283E+00	7.1678E-02	7.6455E-01	3.2696E-01	2.9196E-01	AUT	proton	pi+	0.0000E+00	9.4430E-03	7.0207E-02	8.4060E-03
1.4381E+00	9.4172E-02	7.4006E-01	3.3006E-01	2.9036E-01	AUT	proton	pi+	0.0000E+00	8.2470E-03	7.0207E-02	8.2620E-03
1.8055E+00	1.2188E-01	7.1862E-01	3.3344E-01	2.9023E-01	AUT	proton	pi+	0.0000E+00	1.3239E-02	7.0207E-02	8.0820E-03
1.1406E+00	6.9787E-02	7.9405E-01	3.2600E-01	4.9533E-01	AUT	proton	pi+	0.0000E+00	6.7990E-03	7.0207E-02	8.4190E-03
1.4506E+00	9.1321E-02	7.6966E-01	3.2778E-01	4.9521E-01	AUT	proton	pi+	0.0000E+00	6.1990E-03	7.0207E-02	8.2800E-03
1.7849E+00	1.1656E-01	7.4328E-01	3.3039E-01	4.9329E-01	AUT	proton	pi+	0.0000E+00	8.2330E-03	7.0207E-02	8.1170E-03
1.3358E+00	8.2203E-02	7.9032E-01	3.2843E-01	6.9006E-01	AUT	proton	pi+	0.0000E+00	6.7110E-03	7.0207E-02	8.3370E-03
1.8375E+00	1.2089E-01	7.3766E-01	3.3227E-01	6.8339E-01	AUT	proton	pi+	0.0000E+00	1.9324E-02	7.0207E-02	8.0880E-03
1.1105E+00	7.5384E-02	7.1618E-01	3.7372E-01	2.8277E-01	AUT	proton	pi+	0.0000E+00	8.3810E-03	7.0207E-02	8.3660E-03
1.2704E+00	9.0725E-02	6.7852E-01	3.7600E-01	2.6957E-01	AUT	proton	pi+	0.0000E+00	8.3930E-03	7.0207E-02	8.2670E-03
1.4704E+00	1.0654E-01	6.6874E-01	3.7669E-01	2.6744E-01	AUT	proton	pi+	0.0000E+00	8.3530E-03	7.0207E-02	8.1660E-03
1.7209E+00	1.2770E-01	6.5329E-01	3.7797E-01	2.6303E-01	AUT	proton	pi+	0.0000E+00	8.1450E-03	7.0207E-02	8.0280E-03
1.9078E+00	1.4960E-01	6.1824E-01	3.8399E-01	2.4635E-01	AUT	proton	pi+	0.0000E+00	1.6336E-02	7.0207E-02	7.8880E-03
1.1279E+00	7.2050E-02	7.6162E-01	3.7382E-01	4.9603E-01	AUT	proton	pi+	0.0000E+00	6.6520E-03	7.0207E-02	8.3880E-03
1.3278E+00	8.9977E-02	7.1507E-01	3.7523E-01	4.9396E-01	AUT	proton	pi+	0.0000E+00	6.1350E-03	7.0207E-02	8.2710E-03
1.5972E+00	1.1105E-01	6.9738E-01	3.7584E-01	4.9350E-01	AUT	proton	pi+	0.0000E+00	5.6120E-03	7.0207E-02	8.1350E-03
1.8321E+00	1.3639E-01	6.5198E-01	3.7895E-01	4.8920E-01	AUT	proton	pi+	0.0000E+00	8.0010E-03	7.0207E-02	7.9720E-03
1.2488E+00	8.0356E-02	7.5731E-01	3.7551E-01	6.8027E-01	AUT	proton	pi+	0.0000E+00	5.9290E-03	7.0207E-02	8.3330E-03
1.6866E+00	1.1797E-01	6.9606E-01	3.7734E-01	6.7799E-01	AUT	proton	pi+	0.0000E+00	7.2730E-03	7.0207E-02	8.0890E-03
1.3956E+00	9.3092E-02	7.3752E-01	3.7825E-01	8.7264E-01	AUT	proton	pi+	0.0000E+00	1.3375E-02	7.0207E-02	8.2480E-03
1.3104E+00	1.0364E-01	6.1604E-01	4.2515E-01	1.3432E-01	AUT	proton	pi+	0.0000E+00	7.5590E-03	7.0207E-02	8.1680E-03
1.7791E+00	1.4925E-01	5.7871E-01	4.2769E-01	1.3028E-01	AUT	proton	pi+	0.0000E+00	1.2095E-02	7.0207E-02	7.8760E-03
1.1332E+00	8.0316E-02	6.8674E-01	4.2340E-01	3.1257E-01	AUT	proton	pi+	0.0000E+00	9.0240E-03	7.0207E-02	8.3200E-03
1.3120E+00	1.0004E-01	6.3559E-01	4.2493E-01	3.0605E-01	AUT	proton	pi+	0.0000E+00	9.1780E-03	7.0207E-02	8.1920E-03
1.5547E+00	1.2135E-01	6.2101E-01	4.2536E-01	3.0414E-01	AUT	proton	pi+	0.0000E+00	8.4800E-03	7.0207E-02	8.0530E-03
1.8028E+00	1.4939E-01	5.8607E-01	4.2737E-01	2.9977E-01	AUT	proton	pi+	0.0000E+00	8.6410E-03	7.0207E-02	7.8740E-03
1.1387E+00	7.5222E-02	7.3699E-01	4.2374E-01	4.9775E-01	AUT	proton	pi+	0.0000E+00	7.3360E-03	7.0207E-02	8.3550E-03
1.3290E+00	9.5386E-02	6.7540E-01	4.2459E-01	4.9365E-01	AUT	proton	pi+	0.0000E+00	6.9860E-03	7.0207E-02	8.2210E-03
1.5797E+00	1.1779E-01	6.5039E-01	4.2501E-01	4.9174E-01	AUT	proton	pi+	0.0000E+00	6.4170E-03	7.0207E-02	8.0750E-03
1.8056E+00	1.4663E-01	5.9829E-01	4.2673E-01	4.8760E-01	AUT	proton	pi+	0.0000E+00	8.0180E-03	7.0207E-02	7.8910E-03
1.2303E+00	8.1231E-02	7.3923E-01	4.2464E-01	6.8554E-01	AUT	proton	pi+	0.0000E+00	5.7950E-03	7.0207E-02	8.3140E-03
1.6397E+00	1.2266E-01	6.5302E-01	4.2591E-01	6.8352E-01	AUT	proton	pi+	0.0000E+00	5.7320E-03	7.0207E-02	8.0420E-03
1.4124E+00	9.9259E-02	7.0565E-01	4.2686E-01	8.9104E-01	AUT	proton	pi+	0.0000E+00	8.4850E-03	7.0207E-02	8.1930E-03
1.2951E+00	1.0881E-01	5.8073E-01	4.7447E-01	1.3278E-01	AUT	proton	pi+	0.0000E+00	7.3840E-03	7.0207E-02	8.1200E-03
1.7366E+00	1.5768E-01	5.3543E-01	4.7630E-01	1.2962E-01	AUT	proton	pi+	0.0000E+00	1.0119E-02	7.0207E-02	7.8090E-03
1.1569E+00	8.5867E-02	6.5669E-01	4.7352E-01	3.1123E-01	AUT	proton	pi+	0.0000E+00	8.6720E-03	7.0207E-02	8.2720E-03
1.3525E+00	1.0963E-01	5.9794E-01	4.7444E-01	3.0386E-01	AUT	proton	pi+	0.0000E+00	9.5910E-03	7.0207E-02	8.1150E-03
1.5929E+00	1.3347E-01	5.7863E-01	4.7489E-01	3.0121E-01	AUT	proton	pi+	0.0000E+00	8.9440E-03	7.0207E-02	7.9590E-03
1.8026E+00	1.6433E-01	5.3298E-01	4.7657E-01	2.9691E-01	AUT	proton	pi+	0.0000E+00	9.4320E-03	7.0207E-02	7.7680E-03
1.1590E+00	7.9460E-02	7.1076E-01	4.7382E-01	4.9899E-01	AUT	proton	pi+	0.0000E+00	7.9010E-03	7.0207E-02	8.3150E-03
1.3684E+00	1.0331E-01	6.4228E-01	4.7440E-01	4.9362E-01	AUT	proton	pi+	0.0000E+00	7.8650E-03	7.0207E-02	8.1550E-03
1.6396E+00	1.3211E-01	6.0283E-01	4.7488E-01	4.8989E-01	AUT	proton	pi+	0.0000E+00	7.0730E-03	7.0207E-02	7.9660E-03
1.8418E+00	1.6815E-01	5.3199E-01	4.7656E-01	4.8504E-01	AUT	proton	pi+	0.0000E+00	1.4243E-02	7.0207E-02	7.7450E-03
1.2344E+00	8.3273E-02	7.2425E-01	4.7441E-01	6.8919E-01	AUT	proton	pi+	0.0000E+00	6.0120E-03	7.0207E-02	8.2890E-03
1.6233E+00	1.2863E-01	6.1844E-01	4.7531E-01	6.8625E-01	AUT	proton	pi+	0.0000E+00	5.8840E-03	7.0207E-02	7.9880E-03
1.4171E+00	1.0380E-01	6.8210E-01	4.7621E-01	9.0856E-01	AUT	proton	pi+	0.0000E+00	6.7320E-03	7.0207E-02	8.1490E-03
1.3119E+00	1.1600E-01	5.5279E-01	5.2414E-01	1.3168E-01	AUT	proton	pi+	0.0000E+00	7.2740E-03	7.0207E-02	8.0570E-03
1.7271E+00	1.6952E-01	4.9586E-01	5.2575E-01	1.2879E-01	AUT	proton	pi+	0.0000E+00	1.0344E-02	7.0207E-02	7.7210E-03
1.1796E+00	9.1108E-02	6.3186E-01	5.2352E-01	3.1064E-01	AUT	proton	pi+	0.0000E+00	8.6480E-03	7.0207E-02	8.2240E-03
1.4045E+00	1.1988E-01	5.6806E-01	5.2422E-01	3.0246E-01	AUT	proton	pi+	0.0000E+00	9.4820E-03	7.0207E-02	8.0310E-03
1.6560E+00	1.5110E-01	5.3221E-01	5.2477E-01	2.9810E-01	AUT	proton	pi+	0.0000E+00	8.6910E-03	7.0207E-02	7.8290E-03
1.8448E+00	1.8920E-01	4.7335E-01	5.2694E-01	2.9302E-01	AUT	proton	pi+	0.0000E+00	1.3287E-02	7.0207E-02	7.6090E-03
1.1774E+00	8.3440E-02	6.8826E-01	5.2388E-01	5.0007E-01	AUT	proton	pi+	0.0000E+00	8.2440E-03	7.0207E-02	8.2750E-03
1.4202E+00	1.1218E-01	6.1416E-01	5.2435E-01	4.9376E-01	AUT	proton	pi+	0.0000E+00	8.2800E-03	7.0207E-02	8.0800E-03
1.7041E+00	1.5217E-01	5.4732E-01	5.2509E-01	4.8819E-01	AUT	proton	pi+	0.0000E+00	8.2690E-03	7.0207E-02	7.8220E-03
1.9589E+00	2.2016E-01	4.3110E-01	5.3885E-01	4.8356E-01	AUT	proton	pi+	0.0000E+00	1.7359E-01	7.0207E-02	7.4490E-03
1.2533E+00	8.7032E-02	7.0459E-01	5.2426E-01	6.9057E-01	AUT	proton	pi+	0.0000E+00	6.5230E-03	7.0207E-02	8.2500E-03
1.6284E+00	1.3698E-01	5.8392E-01	5.2506E-01	6.8777E-01	AUT	proton	pi+	0.0000E+00	7.3340E-03	7.0207E-02	7.9170E-03
1.4140E+00	1.0624E-01	6.6871E-01	5.2549E-01	9.2519E-01	AUT	proton	pi+	0.0000E+00	5.8580E-03	7.0207E-02	8.1180E-03
1.3488E+00	1.2527E-01	5.2729E-01	5.7392E-01	1.3114E-01	AUT	proton	pi+	0.0000E+00	7.3230E-03	7.0207E-02	7.9770E-03
1.7428E+00	1.8531E-01	4.5790E-01	5.7526E-01	1.2827E-01	AUT	proton	pi+	0.0000E+00	1.2264E-02	7.0207E-02	7.6100E-03
1.2119E+00	9.7539E-02	6.0735E-01	5.7371E-01	3.0991E-01	AUT	proton	pi+	0.0000E+00	8.4220E-03	7.0207E-02	8.1630E-03
1.4760E+00	1.3284E-01	5.3905E-01	5.7423E-01	3.0094E-01	AUT	proton	pi+	0.0000E+00	9.2660E-03	7.0207E-02	7.9250E-03
1.7261E+00	1.7701E-01	4.7584E-01	5.7509E-01	2.9516E-01	AUT	proton	pi+	0.0000E+00	8.7000E-03	7.0207E-02	7.6560E-03
1.2025E+00	8.8356E-02	6.6457E-01	5.7389E-01	5.0064E-01	AUT	proton	pi+	0.0000E+00	8.3840E-03	7.0207E-02	8.2260E-03
1.4894E+00	1.2360E-01	5.8523E-01	5.7432E-01	4.9383E-01	AUT	proton	pi+	0.0000E+00	8.6290E-03	7.0207E-02	7.9830E-03
1.7347E+00	1.6916E-01	5.0156E-01	5.7512E-01	4.8776E-01	AUT	proton	pi+	0.0000E+00	1.1470E-02	7.0207E-02	7.6990E-03
1.2770E+00	9.1531E-02	6.8398E-01	5.7433E-01	6.9155E-01	AUT	proton	pi+	0.0000E+00	7.2220E-03	7.0207E-02	8.2020E-03
1.6454E+00	1.4664E-01	5.5186E-01	5.7495E-01	6.8671E-01	AUT	proton	pi+	0.0000E+00	1.0004E-02	7.0207E-02	7.8340E-03
1.3937E+00	1.0284E-01	6.7590E-01	5.7492E-01	9.4080E-01	AUT	proton	pi+	0.0000E+00	5.7510E-03	7.0207E-02	8.1220E-03
1.8324E+00	1.8335E-01	4.8517E-01	5.7208E-01	8.7481E-01	AUT	proton	pi+	0.0000E+00	3.0068E-02	7.0207E-02	7.6170E-03
1.4043E+00	1.3753E-01	5.0227E-01	6.2391E-01	1.3081E-01	AUT	proton	pi+	0.0000E+00	7.3100E-03	7.0207E-02	7.8740E-03
1.7866E+00	2.0880E-01	4.1602E-01	6.2520E-01	1.2837E-01	AUT	proton	pi+	0.0000E+00	1.8304E-02	7.0207E-02	7.4610E-03
1.2464E+00	1.0423E-01	5.8557E-01	6.2374E-01	3.0899E-01	AUT	proton	pi+	0.0000E+00	8.3110E-03	7.0207E-02	8.0970E-03
1.5480E+00	1.4910E-01	5.0486E-01	6.2422E-01	2.9910E-01	AUT	proton	pi+	0.0000E+00	8.6100E-03	7.0207E-02	7.7950E-03
1.7651E+00	2.0083E-01	4.2802E-01	6.2514E-01	2.9406E-01	AUT	proton	pi+	0.0000E+00	1.1435E-02	7.0207E-02	7.5010E-03
1.2321E+00	9.3750E-02	6.4266E-01	6.2392E-01	5.0079E-01	AUT	proton	pi+	0.0000E+00	8.5630E-03	7.0207E-02	8.1690E-03
1.5642E+00	1.3931E-01	5.4739E-01	6.2431E-01	4.9278E-01	AUT	proton	pi+	0.0000E+00	9.0040E-03	7.0207E-02	7.8550E-03
1.7761E+00	1.9647E-01	4.4040E-01	6.2487E-01	4.8433E-01	AUT	proton	pi+	0.0000E+00	1.8866E-02	7.0207E-02	7.5220E-03
1.3023E+00	9.6216E-02	6.6487E-01	6.2432E-01	6.9206E-01	AUT	proton	pi+	0.0000E+00	7.7340E-03	7.0207E-02	8.1490E-03
1.6688E+00	1.5288E-01	5.3469E-01	6.2416E-01	6.8388E-01	AUT	proton	pi+	0.0000E+00	1.3748E-02	7.0207E-02	7.7680E-03
1.3981E+00	1.0233E-01	6.8016E-01	6.2460E-01	9.5118E-01	AUT	proton	pi+	0.0000E+00	6.0330E-03	7.0207E-02	8.1040E-03
1.2302E+00	1.0569E-01	5.6968E-01	6.7366E-01	2.6423E-01	AUT	proton	pi+	0.0000E+00	7.6280E-03	7.0207E-02	8.0630E-03
1.4753E+00	1.4414E-01	4.9684E-01	6.7386E-01	2.4297E-01	AUT	proton	pi+	0.0000E+00	7.8570E-03	7.0207E-02	7.7990E-03
1.7015E+00	1.9202E-01	4.3228E-01	6.7339E-01	2.2946E-01	AUT	proton	pi+	0.0000E+00	8.4110E-03	7.0207E-02	7.5180E-03
1.2776E+00	1.0113E-01	6.1917E-01	6.7390E-01	5.0056E-01	AUT	proton	pi+	0.0000E+00	8.5820E-03	7.0207E-02	8.0930E-03
1.6470E+00	1.5792E-01	5.1118E-01	6.7359E-01	4.8902E-01	AUT	proton	pi+	0.0000E+00	1.0732E-02	7.0207E-02	7.7100E-03
1.3512E+00	1.0324E-01	6.4477E-01	6.7409E-01	6.9222E-01	AUT	proton	pi+	0.0000E+00	7.8990E-03	7.0207E-02	8.0750E-03
1.7624E+00	1.6306E-01	5.2614E-01	6.7323E-01	6.7977E-01	AUT	proton	pi+	0.0000E+00	2.7131E-02	7.0207E-02	7.6720E-03
1.3888E+00	9.8890E-02	6.9433E-01	6.7413E-01	9.5610E-01	AUT	proton	pi+	0.0000E+00	6.8550E-03	7.0207E-02	8.1040E-03
2.2324E+00	1.4242E-01	7.6267E-01	3.2793E-01	4.2828E-01	AUT	proton	pi+	0.0000E+00	7.3240E-03	7.0207E-02	7.9520E-03
2.6740E+00	1.8254E-01	7.1069E-01	3.3529E-01	3.9201E-01	AUT	proton	pi+	0.0000E+00	1.0083E-02	7.0207E-02	7.7180E-03
2.3560E+00	1.4796E-01	7.7794E-01	3.2972E-01	6.8437E-01	AUT	proton	pi+	0.0000E+00	1.7192E-02	7.0207E-02	7.9180E-03
2.1946E+00	1.5925E-01	6.6963E-01	3.7599E-01	2.7328E-01	AUT	proton	pi+	0.0000E+00	8.0870E-03	7.0207E-02	7.8300E-03
2.6453E+00	2.0028E-01	6.4063E-01	3.7941E-01	2.4837E-01	AUT	proton	pi+	0.0000E+00	7.5010E-03	7.0207E-02	7.6060E-03
2.2531E+00	1.5447E-01	7.1145E-01	3.7496E-01	4.9587E-01	AUT	proton	pi+	0.0000E+00	6.3380E-03	7.0207E-02	7.8570E-03
2.6886E+00	2.0045E-01	6.5088E-01	3.7851E-01	4.8852E-01	AUT	proton	pi+	0.0000E+00	9.0750E-03	7.0207E-02	7.6050E-03
2.3846E+00	1.6390E-01	7.1461E-01	3.7697E-01	7.0925E-01	AUT	proton	pi+	0.0000E+00	8.5630E-03	7.0207E-02	7.8040E-03
2.1669E+00	1.6384E-01	6.4278E-01	4.2355E-01	2.6532E-01	AUT	proton	pi+	0.0000E+00	8.5140E-03	7.0207E-02	7.7830E-03
2.3660E+00	1.9070E-01	6.0116E-01	4.2613E-01	2.4453E-01	AUT	proton	pi+	0.0000E+00	8.2450E-03	7.0207E-02	7.6340E-03
2.6804E+00	2.2210E-01	5.8548E-01	4.2743E-01	2.3791E-01	AUT	proton	pi+	0.0000E+00	8.1760E-03	7.0207E-02	7.4800E-03
2.9016E+00	2.6145E-01	5.3785E-01	4.3629E-01	2.3214E-01	AUT	proton	pi+	0.0000E+00	3.3648E-02	7.0207E-02	7.3130E-03
2.2386E+00	1.6202E-01	6.7443E-01	4.2406E-01	4.9509E-01	AUT	proton	pi+	0.0000E+00	6.3000E-03	7.0207E-02	7.7920E-03
2.6126E+00	2.1097E-01	6.0154E-01	4.2692E-01	4.8625E-01	AUT	proton	pi+	0.0000E+00	9.0470E-03	7.0207E-02	7.5330E-03
2.3640E+00	1.7137E-01	6.7934E-01	4.2550E-01	7.2382E-01	AUT	proton	pi+	0.0000E+00	6.4970E-03	7.0207E-02	7.7400E-03
