# Q2	x	y	z	pT	obs	target	hadron	value	stat	systrel	systabs
2.4112E+00	1.8163E-01	6.4324E-01	3.7834E-01	2.6114E-01	AUT	neutron	pi-	0.0000E+00	2.5980E-03	7.0207E-02	1.0170E-03
2.7041E+00	2.0919E-01	6.2673E-01	3.8155E-01	2.4561E-01	AUT	neutron	pi-	0.0000E+00	2.7480E-03	7.0207E-02	1.0350E-03
2.9539E+00	2.4365E-01	5.8740E-01	3.9361E-01	2.2120E-01	AUT	neutron	pi-	0.0000E+00	2.4116E-02	7.0207E-02	1.0540E-03
2.1342E+00	1.4899E-01	6.9542E-01	3.7480E-01	4.8383E-01	AUT	neutron	pi-	0.0000E+00	3.3660E-03	7.0207E-02	9.9900E-04
2.4840E+00	1.8723E-01	6.4406E-01	3.7921E-01	4.8348E-01	AUT	neutron	pi-	0.0000E+00	8.5680E-03	7.0207E-02	1.0210E-03
2.3148E+00	1.6930E-01	6.6679E-01	3.7777E-01	7.1532E-01	AUT	neutron	pi-	0.0000E+00	2.7650E-03	7.0207E-02	1.0110E-03
2.2850E+00	1.8249E-01	6.0889E-01	4.2487E-01	1.3904E-01	AUT	neutron	pi-	0.0000E+00	2.5170E-03	7.0207E-02	1.0050E-03
2.7207E+00	2.3094E-01	5.7165E-01	4.2822E-01	1.2787E-01	AUT	neutron	pi-	0.0000E+00	3.4740E-03	7.0207E-02	1.0340E-03
2.1354E+00	1.5339E-01	6.7610E-01	4.2319E-01	3.1040E-01	AUT	neutron	pi-	0.0000E+00	2.4870E-03	7.0207E-02	9.9100E-04
2.2550E+00	1.7633E-01	6.1983E-01	4.2413E-01	3.0288E-01	AUT	neutron	pi-	0.0000E+00	2.6330E-03	7.0207E-02	1.0010E-03
2.4387E+00	1.9679E-01	6.0047E-01	4.2574E-01	2.9782E-01	AUT	neutron	pi-	0.0000E+00	2.8180E-03	7.0207E-02	1.0130E-03
2.7301E+00	2.2832E-01	5.8020E-01	4.2738E-01	2.9196E-01	AUT	neutron	pi-	0.0000E+00	3.5800E-03	7.0207E-02	1.0330E-03
2.1437E+00	1.5198E-01	6.8517E-01	4.2411E-01	4.8804E-01	AUT	neutron	pi-	0.0000E+00	2.9200E-03	7.0207E-02	9.9000E-04
2.3513E+00	1.8427E-01	6.1883E-01	4.2538E-01	4.8445E-01	AUT	neutron	pi-	0.0000E+00	6.4230E-03	7.0207E-02	1.0060E-03
2.7011E+00	2.2449E-01	5.8398E-01	4.2747E-01	4.8594E-01	AUT	neutron	pi-	0.0000E+00	1.8880E-02	7.0207E-02	1.0300E-03
2.2360E+00	1.6776E-01	6.5035E-01	4.2523E-01	7.2957E-01	AUT	neutron	pi-	0.0000E+00	2.8920E-03	7.0207E-02	9.9800E-04
2.6808E+00	2.2305E-01	5.8337E-01	4.2779E-01	7.3469E-01	AUT	neutron	pi-	0.0000E+00	5.3270E-03	7.0207E-02	1.0290E-03
2.2728E+00	1.9105E-01	5.7935E-01	4.7399E-01	1.3470E-01	AUT	neutron	pi-	0.0000E+00	2.5040E-03	7.0207E-02	9.9600E-04
2.6536E+00	2.4369E-01	5.2883E-01	4.7641E-01	1.2678E-01	AUT	neutron	pi-	0.0000E+00	2.8980E-03	7.0207E-02	1.0230E-03
