Q2	x	y	z	pT	obs	target	hadron	value	error
2.317	0.156	0.724	0.347	0.23	AUTsivers	proton	pi+	0	0.008
2.338	0.154	0.741	0.347	0.818	AUTsivers	proton	pi+	0	0.012
2.343	0.153	0.745	0.347	0.967	AUTsivers	proton	pi+	0	0.015
2.345	0.153	0.748	0.348	1.115	AUTsivers	proton	pi+	0	0.022
2.348	0.152	0.75	0.351	1.263	AUTsivers	proton	pi+	0	0.035
2.387	0.15	0.771	0.354	1.408	AUTsivers	proton	pi+	0	0.062
2.443	0.208	0.571	0.347	0.102	AUTsivers	proton	pi+	0	0.011
2.439	0.209	0.569	0.348	0.226	AUTsivers	proton	pi+	0	0.007
2.479	0.207	0.585	0.347	0.817	AUTsivers	proton	pi+	0	0.013
2.498	0.206	0.593	0.348	0.965	AUTsivers	proton	pi+	0	0.019
2.563	0.202	0.617	0.35	1.11	AUTsivers	proton	pi+	0	0.031
2.684	0.196	0.664	0.355	1.252	AUTsivers	proton	pi+	0	0.061
2.826	0.19	0.722	0.361	1.394	AUTsivers	proton	pi+	0	0.177
2.441	0.269	0.442	0.347	0.102	AUTsivers	proton	pi+	0	0.013
2.439	0.269	0.441	0.348	0.227	AUTsivers	proton	pi+	0	0.008
2.491	0.266	0.455	0.348	0.812	AUTsivers	proton	pi+	0	0.018
2.637	0.261	0.491	0.351	0.953	AUTsivers	proton	pi+	0	0.036
2.82	0.252	0.542	0.356	1.092	AUTsivers	proton	pi+	0	0.112
2.947	0.245	0.584	0.372	1.209	AUTsivers	proton	pi+	0	1.127
2.427	0.329	0.358	0.347	0.101	AUTsivers	proton	pi+	0	0.014
2.44	0.329	0.361	0.349	0.228	AUTsivers	proton	pi+	0	0.008
2.707	0.319	0.411	0.35	0.799	AUTsivers	proton	pi+	0	0.036
2.878	0.308	0.452	0.36	0.925	AUTsivers	proton	pi+	0	0.17
2.033	0.118	0.833	0.442	0.133	AUTsivers	proton	pi+	0	0.338
2.034	0.118	0.835	0.446	0.236	AUTsivers	proton	pi+	0	0.098
2.034	0.118	0.836	0.447	0.819	AUTsivers	proton	pi+	0	0.105
2.034	0.118	0.835	0.446	0.966	AUTsivers	proton	pi+	0	0.138
2.035	0.118	0.836	0.445	1.12	AUTsivers	proton	pi+	0	0.178
2.036	0.118	0.835	0.442	1.272	AUTsivers	proton	pi+	0	0.264
