# Q2	x	y	z	pT	obs	target	hadron	value	error
3.0500E+00	4.1000E-02	2.9000E-01	3.5000E-01	1.5450E-01	AUTcollins	deuteron	pi-	-5.6000E-03	1.2300E-02
3.0000E+00	4.0000E-02	3.0000E-01	3.5000E-01	2.5200E-01	AUTcollins	deuteron	pi-	-7.0000E-04	1.0200E-02
3.0100E+00	3.9000E-02	3.1000E-01	3.5000E-01	3.4970E-01	AUTcollins	deuteron	pi-	-1.1000E-02	9.9000E-03
3.0800E+00	3.9000E-02	3.2000E-01	3.5000E-01	4.4830E-01	AUTcollins	deuteron	pi-	1.4200E-02	1.0700E-02
3.1500E+00	3.8000E-02	3.3000E-01	3.5000E-01	5.4750E-01	AUTcollins	deuteron	pi-	3.4000E-03	1.2200E-02
3.2300E+00	3.8000E-02	3.4000E-01	3.6000E-01	6.6800E-01	AUTcollins	deuteron	pi-	1.3600E-02	1.2400E-02
3.2900E+00	3.7000E-02	3.5000E-01	3.8000E-01	8.1680E-01	AUTcollins	deuteron	pi-	3.6800E-02	1.7100E-02
3.4200E+00	3.6000E-02	3.8000E-01	4.0000E-01	1.0420E+00	AUTcollins	deuteron	pi-	1.4300E-02	1.8500E-02
3.8300E+00	3.5000E-02	4.3000E-01	4.2000E-01	1.5540E+00	AUTcollins	deuteron	pi-	1.1830E-01	4.3300E-02
