Nu	au	bu	cu	Nd	ad	bd	cd	Nub	Ndb	kt2	chi2
-0.029512970283249285	0.6041215287967672	5.365444878514644	2.6186040551451506	0.06045760997619998	0.40198636438043256	2.069907234330696	-1.1232360481187293	0.0	0.0	0.15967011391229027	1146.2167389965841
-0.030103033392878564	0.619943502624771	5.3252079920185516	2.410361337924175	0.0451584402775711	0.32817386546520555	3.6611769258627818	1.4181311389039526	0.0	0.0	0.15819902291589866	1231.6890853034156
-0.043027907130286924	0.6705624171010309	3.568439261893076	-0.6751082216288603	0.05460180714960061	0.40618419770230485	2.856196612398547	-0.4969638744129426	0.0	0.0	0.15787553760888307	1217.8517827346604
-0.04228883695150809	0.6431214731375594	3.3639762345191935	-0.6278117651598742	0.046862925421385704	0.36171603517611906	3.6267341387261154	0.9157920096424351	0.0	0.0	0.1589001769768253	1263.908690524372
-0.04699635503913302	0.6615812743464903	3.0254064131167278	-1.1839811888277532	0.04090711044908946	0.28452440175906485	4.269338555343335	3.0231316062493487	0.0	0.0	0.159335930850158	1183.8955020756107
-0.02997388461186279	0.551055996242374	4.722154431789472	2.2637015847776567	0.05526508111165085	0.3841610560162077	2.488186634280102	-0.579320091314381	0.0	0.0	0.15984543931981451	1269.0940810981374
-0.03059502335830211	0.6169192826670394	5.282316025812625	2.2479286232430704	0.04327845474183545	0.37648190502473516	4.310527113630797	1.9868711347012828	0.0	0.0	0.16177005562968227	1129.0773748362144
-0.03573877256702318	0.6652782935338178	4.5539171311161635	0.6391069024099267	0.05457805261378801	0.3959200943748691	2.745013806840751	-0.4795570232646555	0.0	0.0	0.16185950863020923	1164.312827296073
-0.04196192206806337	0.5929288969608506	3.122106787560832	-0.5842246120131024	0.047959165714614116	0.357930716076506	3.482263839229102	0.6918513235133128	0.0	0.0	0.15921858805415665	1278.8178327002852
-0.03972324537486038	0.6394455548759723	3.7609219187644216	-0.2930215898371494	0.050943774741631476	0.3689697094636898	3.0420354731738564	0.045267163851557296	0.0	0.0	0.1568400610253414	1223.0178439562733
-0.020463556299511798	0.4300959800019105	5.6324359297295	8.572585488463815	0.04492039632825717	0.3256999127092713	3.7192065340077263	1.4670430974677404	0.0	0.0	0.1576745732868891	1261.4328493703588
-0.04285259887476167	0.6620260894692898	3.4315736290751797	-0.6768054597125278	0.04755742517529171	0.35012915166511344	3.4297636879638866	0.7825786257188976	0.0	0.0	0.1589015749689285	1170.3199227077603
-0.042414410692690474	0.6532978842266284	3.492785371705483	-0.6500251947855451	0.04053392205230999	0.2570012126997588	4.13650773421236	3.3019100779554975	0.0	0.0	0.16134501235330484	1197.0519243046087
-0.04448986100601715	0.7021141199948909	3.646390400064561	-0.8050919830837545	0.046065291511448336	0.3198136748561632	3.6494695827651924	1.23688580023949	0.0	0.0	0.1588703155168913	1205.3202447310243
-0.04231450071968379	0.6284477937545392	3.4281255547646348	-0.6340026862070942	0.04122614776599631	0.26756542210903533	4.187238485868861	3.057865076806009	0.0	0.0	0.16099494733676314	1160.2300650196635
-0.038792943282660364	0.6712437872546935	4.0738648712404055	-0.10723509983778046	0.05436302389544778	0.43245770329139344	3.0151679456596403	-0.4455423794266668	0.0	0.0	0.16162166746609963	1168.8214435266923
-0.032448759689236106	0.6333698864368043	4.937869343924365	1.512842740828784	0.055414591172441074	0.3941708928976112	2.647316755290841	-0.6013860304183821	0.0	0.0	0.15963438597139423	1217.2510598355589
