Nu	au	bu	cu	Nd	ad	bd	cd	Nub	Ndb	kt2	chi2
-0.037646623599927764	0.6679663029370013	4.171150773631278	0.14932766233859632	0.051884785502356756	0.48888036749017294	3.5896255923266933	-0.05599043299010468	0.0	0.0	0.16107412907452912	3824.2925742041643
-0.04200252535514781	0.6280514854046534	3.357240150430321	-0.5878547105282533	0.05533777405652174	0.3911817960542261	2.5995364595357113	-0.6075769494331197	0.0	0.0	0.15867508225419286	3656.6473520295867
-0.03306384486108527	0.6260098032903562	4.780945909759765	1.3367011264414745	0.0558625419392651	0.3870216868738481	2.505288724747704	-0.645430822727219	0.0	0.0	0.16114018442758363	4065.9578239927987
-0.042065830183753095	0.6294295185245977	3.4246552197703095	-0.5945572065533277	0.05192219155746214	0.40489818689546886	3.367592835372264	0.058599579026981104	0.0	0.0	0.1638177336033106	3761.3344163158695
-0.035030861693979065	0.6565300120107842	4.563986202611862	0.7129449399964546	0.04579588586330252	0.4063334749817711	3.9852828836753424	1.168017870241552	0.0	0.0	0.15769417436196984	3683.4531605413167
-0.04168855800809812	0.6503218700115323	3.671591744161332	-0.4871999533738975	0.0443303085002511	0.354373383574044	3.9886875949257785	1.6542239467930746	0.0	0.0	0.15957177637485173	3791.7615284148515
-0.04245288100770539	0.6602887501031688	3.5458967024538355	-0.6189653120596925	0.04761550302494211	0.3868244855521492	3.7144602953363886	0.7761281717625761	0.0	0.0	0.1635234971928215	3707.4214251320113
-0.032635839838641933	0.6621727734396805	4.985325404693968	1.3878684641097907	0.04500925802426603	0.4101629972761991	4.187895707688139	1.3806164012423547	0.0	0.0	0.15822123435627386	3830.1771275538053
-0.042250956985560695	0.6368375873011076	3.2571660877801523	-0.636863269637946	0.05484123125115681	0.39568884383329045	2.5467495608929216	-0.5505421764978197	0.0	0.0	0.1638644997122357	3912.5508485302735
-0.030209145474131782	0.563415453470046	4.864790727123116	2.1658945477136555	0.03858727942256612	0.13359857472963887	4.128379685582174	5.311692403912054	0.0	0.0	0.15940212966470466	3743.4752383255745
-0.04327840874620503	0.6608128398262043	3.5258236763984923	-0.663097853262934	0.04789725055644545	0.3829226138447729	3.686894054557132	0.7867040760425863	0.0	0.0	0.16220815151030543	3987.3341457344213
-0.03589444832364508	0.6416292533100567	4.282199379361913	0.5234101240808127	0.04916208690312862	0.33328694406714326	3.1139571761121876	0.4594736818386884	0.0	0.0	0.16207348243707873	3802.2911363511826
-0.04295407958749331	0.6728926973942401	3.497283494374005	-0.6746527755860504	0.046376789808500574	0.38909690852753875	3.8143610156996233	1.019937329689436	0.0	0.0	0.16087183870349867	3923.742462284706
-0.03520506366409748	0.6106077714814367	4.397870058535366	0.7349426013138245	0.04374628551129067	0.3240178758917623	3.962232298761626	1.9054688527969443	0.0	0.0	0.16545226939072838	3896.997592968154
-0.04160053925981211	0.6297727266353942	3.5465192907465237	-0.5026059754347754	0.04920721319899135	0.39585271701408176	3.5823458799159558	0.47073950721639296	0.0	0.0	0.16150661356389087	3854.2293734726554
-0.03603329684879586	0.6353979942050059	4.373491287173675	0.5308332772824991	0.05501955847639506	0.36829487265101335	2.5409869361122617	-0.5862216659870797	0.0	0.0	0.15846016228188484	3767.376198602282
-0.041959862579388885	0.6733707101710817	3.6915135819707863	-0.5193373828492515	0.05537925178720382	0.41337899222041286	2.7635381877907683	-0.586972255842274	0.0	0.0	0.15873549454429822	3990.896453526047
-0.04227056091769854	0.6762778158874948	3.54772473254634	-0.5472114680412528	0.048594602654071783	0.3834403332110474	3.3720696342389322	0.4708800466964294	0.0	0.0	0.15572621164225614	3685.010462117816
-0.031351225638185154	0.6204546481818427	5.0432086727639955	1.845220667993484	0.04833995833695348	0.3793664065654364	3.5832543432861366	0.6385876053640654	0.0	0.0	0.16129930259253483	3817.229703422545
