Nu	au	bu	cu	Nd	ad	bd	cd	Nub	Ndb	kt2	chi2
-0.03692761879937401	0.6206771194611916	4.11476665890358	0.2777466048856811	0.05516241391356469	0.38743239153467696	2.6396770312634423	-0.5841473935250829	0.0	0.0	0.15866080357320544	2660.918413498812
-0.041488608489664514	0.6495764046590503	3.486321491581376	-0.5144304616401472	0.055264787260354886	0.4039414624725681	2.609542349923525	-0.5653618123901619	0.0	0.0	0.15877670138749075	2749.1922609262083
-0.03366274551834003	0.6282912317458234	4.603642941281024	1.114885144709061	0.051414362769832245	0.36303219639128936	3.037544202142461	-0.010814086628310224	0.0	0.0	0.161756721973014	2776.0055038843657
-0.033930013165867634	0.6595752940654993	4.956715765373639	1.1258276805850356	0.04688756632164881	0.4025328236366663	3.9889606282871166	1.0055599470689975	0.0	0.0	0.16042022797436384	2744.3631317607724
-0.04148200036579519	0.647292684679331	3.646681285612814	-0.47919444059623323	0.0551986320890514	0.43716292386787436	2.9481292005243356	-0.5239596739031408	0.0	0.0	0.16390072222900348	2741.9497036891044
-0.0328886760524868	0.5804431433366449	4.514136661865695	1.300104374153356	0.05366688723489932	0.38817850089958894	2.7783208600465468	-0.36929097372852343	0.0	0.0	0.15880362623596614	2709.8137851951087
-0.04272448530709694	0.683974988212676	3.747710759409309	-0.617638268682368	0.05559756843982533	0.4466580931985286	2.9951498781193617	-0.5821898113852756	0.0	0.0	0.15938586382876088	2801.16404959972
-0.041682957113015284	0.6321000157685566	3.400295552870877	-0.62435441155514	0.0549632351430458	0.4036387875405749	2.7357603007349187	-0.553118997356815	0.0	0.0	0.15862897018807562	2800.2760875553804
-0.03249638990485759	0.6366914421227587	5.0007140223904045	1.466675655213245	0.04265334104637564	0.3262951306820209	4.168512605954166	2.297155962368939	0.0	0.0	0.1595656381769078	2634.6197369563306
-0.04173521880645692	0.6783328166378041	3.8975521725620235	-0.5905303362440899	0.044289188902045806	0.34632632528258533	4.05943194874322	1.739076689921754	0.0	0.0	0.16098413733314396	2697.3038066131935
-0.035123748884472006	0.6635090131550052	4.6753975967595816	0.7092108873951093	0.05464371313812322	0.434952614088579	3.1045122829511533	-0.5049240629386118	0.0	0.0	0.15841976272379485	2852.4467221338077
-0.03136152134336789	0.6099555328656724	4.973970877200645	1.887254585092394	0.042908613025074205	0.32345523118305974	4.13339773354051	2.1766564791021783	0.0	0.0	0.1632504875913643	2789.5486499012986
-0.04223538749017697	0.6481544747560757	3.489842698754603	-0.6179194913832232	0.04955897654789476	0.36926642740447535	3.3253245109251313	0.35841100111973706	0.0	0.0	0.1589795412152034	2656.6434990936514
-0.03533878713761185	0.6370842395001313	4.390992018512633	0.7163133861376889	0.05528169733817223	0.3670873347706614	2.4264869045879016	-0.5975554548558103	0.0	0.0	0.15778357755790612	2557.1062102314495
-0.030019830518093538	0.6002328543207025	4.910334914633759	2.2732642200180937	0.04619074713408966	0.32883694337889047	3.4128962246146335	1.0978872435597906	0.0	0.0	0.16017155967490643	2677.3064703906575
-0.032094374571838946	0.5937932334345402	4.662128403605093	1.6049345999278068	0.052449977010517124	0.409940445285336	3.166319870159915	-0.19626553958184648	0.0	0.0	0.15737101215514096	2740.14619794875
-0.04228875269779753	0.6764549249529355	3.6509411012094297	-0.5961482703258008	0.05515728423870825	0.38633674284491354	2.6009324939064045	-0.6047082327598535	0.0	0.0	0.15787816690673137	2728.7278181193597
-0.03080068894562682	0.6051916087700666	5.03983817341489	2.064262787926575	0.03849541064287698	0.2707550207238818	4.549578229692541	4.15791475711465	0.0	0.0	0.16359253029611526	2784.733375602981
-0.03559163442754387	0.6654851661544657	4.652466175850009	0.6496848522940983	0.05357813844842951	0.3892095225169569	2.8213628255951546	-0.34659019167063826	0.0	0.0	0.16189515778456587	2687.696124970609
-0.04227608271078842	0.6696155654513487	3.7028656202779517	-0.6145780344219042	0.05203966061690224	0.40846701041777533	3.142156429464932	-0.14202645655630058	0.0	0.0	0.15948363398469934	2764.765633644732
-0.030008487032157416	0.6324914362615456	5.330815345313955	2.3365740258260894	0.05541990266988228	0.4463460244811302	2.9816319319195594	-0.587387187561132	0.0	0.0	0.15917465208706227	2721.031886779289
-0.04137272706949213	0.6225345040434794	3.3724932023712038	-0.5325177737333713	0.04929828542191972	0.3475046087385813	3.115991096321177	0.3632516650321722	0.0	0.0	0.1597668451326184	2673.224407310411
-0.033030401079065186	0.6416329448201968	4.870402648908303	1.2659395833047007	0.055478180017801026	0.39530514913580417	2.627146370633602	-0.6094434907852457	0.0	0.0	0.15928456831812188	2755.5038125050123
-0.042779649067175574	0.6821230934046107	3.61525133390512	-0.6726583655155662	0.053916449014734136	0.4029145864200674	2.795723013747236	-0.3892248027550775	0.0	0.0	0.1620523110862146	2728.906054885161
-0.02879611098846846	0.5515739788698986	5.097717958211495	2.8602294013673526	0.04249061615872396	0.29814005708590025	4.158854942827985	2.4020958686630562	0.0	0.0	0.16070065398486036	2673.8560600466967
-0.031818076750942836	0.6089578696389153	4.787132355171849	1.5613325926172863	0.04504440085023376	0.39386463842519076	4.105031863249366	1.4262544140855182	0.0	0.0	0.16150910022171122	2755.7133063330184
-0.038900459391004505	0.6923854683129635	4.381867665234961	0.028090292245527327	0.0561322477434778	0.44663070710753017	2.9088840029174614	-0.6447676142936386	0.0	0.0	0.1602453736604088	2721.801864463879
-0.03320262892065573	0.5895986027055622	4.542109641889534	1.22998030883024	0.039256685004416925	0.20938270899933664	4.166301074549275	4.144451493432318	0.0	0.0	0.16205158086506932	2887.157709991488
-0.04171990158521399	0.6586207191157563	3.6455774197900856	-0.5386499926911856	0.055354487622237825	0.38244279345787546	2.5830197826349206	-0.6240176436986217	0.0	0.0	0.16112800157878643	2655.7471463827505
-0.042670145718861296	0.6640763417141884	3.6158661050202623	-0.6247219081536408	0.05283001155496336	0.37161922963367344	2.9300638095975042	-0.23024214159184656	0.0	0.0	0.1573317761708829	2790.1910882545226
