Nu	au	bu	cu	Nd	ad	bd	cd	Nub	Ndb	kt2	chi2
-0.04156975214329772	0.6366310263788864	3.569151924987585	-0.5627440131965802	0.04265888712842214	0.289186611434143	3.993611142744707	2.2756008177293228	0.0	0.0	0.1568158570467953	1535.483830352492
-0.029215187908606777	0.6197396463561987	5.436127070279859	2.694412851047567	0.05610275553860067	0.4312025160053915	2.7550156035975837	-0.7074012475157234	0.0	0.0	0.16024137784266904	1730.4394457801372
-0.02773179488561306	0.5449065804937931	5.081459748303695	3.147195879422594	0.046072292981360397	0.3632284323755176	3.8144909239957814	1.1854268122808842	0.0	0.0	0.1625675704475311	1724.9130188102297
-0.036746264901632686	0.6064869450244569	3.8293344030391605	0.2204805362865352	0.051061331725695824	0.3819138555251561	3.0666044406651203	4.0688696002457586e-05	0.0	0.0	0.15601848372805086	1574.455750383937
-0.02770471212125747	0.6267503284392302	5.739651056990729	3.3659762057233067	0.06190256517028603	0.43581281975349173	2.10025152049657	-1.2236799933588909	0.0	0.0	0.15693724695863806	1684.5091458089323
-0.04207562923028141	0.6779463391691415	3.810531118114749	-0.5352412144445434	0.04609545754558497	0.35411375159308706	3.9035953802932086	1.283279920625651	0.0	0.0	0.1585160604993338	1682.9305563112516
-0.028313409191815242	0.5550994046075791	5.112237833926354	3.1029293637320117	0.04180260790984924	0.2966180517410869	4.125825871939992	2.641590532596803	0.0	0.0	0.1577658965567945	1723.4225466899643
-0.04649032284694443	0.6750220576099272	3.044733825894832	-1.0570623110053463	0.04529704139242319	0.37449701749822784	3.915649239369401	1.4023124149167094	0.0	0.0	0.16268962312938595	1615.6237736413282
-0.038860518998538374	0.704446485940754	4.392005213718467	0.007081426619581327	0.05136826530387939	0.44264451989258	3.438031924099451	-0.033198661105564735	0.0	0.0	0.15380215395539434	1711.876847668187
-0.04241975903035422	0.6575453731724292	3.473986372556163	-0.6165707948579089	0.04544426132544932	0.3441886962397824	3.824008663300455	1.3901887934165396	0.0	0.0	0.15958500264620398	1604.3312661430218
-0.041552611579378396	0.6331271317768524	3.417505446229282	-0.5904836025428891	0.0539204641113642	0.35674005225271077	2.5475732941613787	-0.4932292478927826	0.0	0.0	0.15525605020661015	1619.5216483799163
-0.04193301012213835	0.5959734288689026	3.2958084157638146	-0.5821094221484829	0.05527420118992654	0.38135418264023946	2.7187629512307816	-0.5701418433685503	0.0	0.0	0.16151234054666538	1611.7498943858714
-0.04285118239342267	0.6395932773099362	3.322759825583553	-0.6155879845904543	0.04245464578381797	0.2551887877288305	3.811846650799816	2.5585583599113244	0.0	0.0	0.1701271614660754	1672.3060922565417
-0.03465672224219374	0.6219999475076796	4.5981875988978285	0.8119282112000441	0.04262827204955166	0.3028135872416884	4.064347946939992	2.2412103923487674	0.0	0.0	0.15737445478674134	1686.8191562851778
-0.04206562770589295	0.6520528031532529	3.5341590946346804	-0.6114236420358389	0.05534477078589983	0.37985610029755257	2.5354311277755146	-0.6151886577918139	0.0	0.0	0.1558640649356936	1655.7754383923345
-0.05032021989302182	0.6299735843128582	2.44342753799405	-1.3778823491100436	0.03929343696247445	0.19916526088772174	4.1836295361334015	4.215291209101756	0.0	0.0	0.1610719676038462	1687.469301512383
-0.03691517621001661	0.6718639050558406	4.362284404330258	0.2795868772935355	0.05566394626781945	0.4584434249078141	2.9275067361345277	-0.6129957580497092	0.0	0.0	0.15862120187328338	1897.509912455285
-0.03675441793242107	0.6679167911456618	4.3629222715415406	0.4851244830955904	0.05311986765580223	0.3894467779244414	2.8699251978731253	-0.264711805325313	0.0	0.0	0.1616770473762747	1508.7869277333418
-0.0305515456733767	0.5954065246784164	4.666138775579601	1.9721410629896614	0.055816064799307785	0.3860706802834115	2.4430947310377356	-0.6959693763701964	0.0	0.0	0.1567868250169701	1572.4155006472565
-0.03916550259970475	0.6523540327082296	3.9089624663023743	-0.16898932018336446	0.05505600982545977	0.43038670814962754	2.9126715740192988	-0.5595773495462042	0.0	0.0	0.15238072037815575	1624.8270215547682
-0.044441417339886935	0.6958883418141316	3.6020506928523295	-0.8384209338125215	0.045188275050390025	0.4057919785529958	4.30081631338521	1.497445325323411	0.0	0.0	0.15967933600916184	1684.527100946235
-0.03140030764385149	0.5789581949619039	4.548681872771276	1.6105488797255274	0.05453668497797404	0.3615858922135526	2.413852329724862	-0.5820133754603515	0.0	0.0	0.1568033432619126	1633.2087051283584
-0.037863452785411034	0.6583094944302774	4.213485913016289	0.07449433426988994	0.05530954201346705	0.4540025050132078	2.998177438491564	-0.5621819963780762	0.0	0.0	0.1629623986288517	1724.6353032811471
-0.03231603693021845	0.573112951636269	4.461865647339883	1.435235953824228	0.04452886422807212	0.280942934489322	3.6981506631210124	1.7758951816311743	0.0	0.0	0.17171365264307759	1642.714941494057
-0.040703542109639	0.6004357331135599	3.2755658970454595	-0.44721949405173617	0.04990671264178048	0.36027893136226885	3.0329339569517733	0.20271780010238855	0.0	0.0	0.15405314210856372	1662.5283937550432
-0.034854879115673976	0.6125180740352919	4.308972240497535	0.6482705621643191	0.05558148561450271	0.38660622688616375	2.52144181476248	-0.6513518120648186	0.0	0.0	0.15471415632864857	1709.9478312514764
-0.04203515353264953	0.6609129178657822	3.4433210495876656	-0.6167713837064361	0.054950720361080174	0.39815005824482425	2.7612945913956244	-0.563827798574071	0.0	0.0	0.1526296151931593	1692.2260909712136
