Nu	au	bu	cu	Nd	ad	bd	cd	Nub	Ndb	kt2	chi2
-0.03822898900144156	0.6345756534076747	3.9002841074248487	-0.019065151229511478	0.051286012741977194	0.37231571113055667	3.0248177787012858	0.0005502369375382889	0.0	0.0	0.1572384084635029	3922.809681950268
-0.04223093733272265	0.6399318182386476	3.326674024319616	-0.5734262385288621	0.056961027631421635	0.4026220536453622	2.4761360408880755	-0.7840954890808826	0.0	0.0	0.16443330673805512	3861.084620886568
-0.036140235102833485	0.6297606768998532	4.248526620928694	0.48200568233559243	0.046393991424910075	0.3203882694715484	3.5109104169833265	1.0890221774677242	0.0	0.0	0.1606408113389588	3886.4039449123266
-0.03474910040417556	0.6222904564167606	4.530537011756413	0.923656459391258	0.045117700358949575	0.3404715807163899	3.920529432416558	1.5008203678596934	0.0	0.0	0.1601683154705325	3697.722393460248
-0.03442356980775907	0.6626840356103383	4.76756253612008	0.9250568723042565	0.04699042639560114	0.38694158567453896	3.7403634175650735	0.8557666124123935	0.0	0.0	0.15787462425542786	3688.3148590551164
-0.036620537565926314	0.6354844663531888	4.224714713823571	0.3617218361300306	0.05581065605552804	0.3974169714361103	2.5668166893664135	-0.642472755833307	0.0	0.0	0.15911931024707515	3963.1824290643663
-0.03185853825796059	0.595318153417878	4.758598061364765	1.6347872447662768	0.05522619648318661	0.3648959526253084	2.4236109529484198	-0.5951222992098866	0.0	0.0	0.1585994039183783	3815.5918510455936
-0.038231882704927944	0.6414598932363834	3.9976382986676553	-0.02911673097707048	0.05124108647272463	0.386252021501436	3.1189254227648613	-0.014969522281911432	0.0	0.0	0.15684842706427832	3716.0550334106174
-0.042178878932035646	0.6754708515653465	3.61594180590046	-0.5839057767240221	0.05039906241646186	0.3850828442293358	3.2624015804864253	0.18917823388221652	0.0	0.0	0.15778861870073219	3860.07387483675
-0.04646387772102467	0.6958452163926647	3.176983697200476	-1.0348869906417946	0.039290471230388535	0.2491205508874142	4.221390823739654	3.786812200295785	0.0	0.0	0.16193779991514845	3866.7577739277704
-0.034531915280190395	0.6148037557528669	4.397836461376856	0.8559334098031559	0.04829849608764003	0.35347952019487294	3.4243745584574574	0.6414030035147644	0.0	0.0	0.15966649539376726	3736.014130743266
-0.02845029198787885	0.5579310668914976	5.08564203679713	2.910669985406895	0.04531008907619771	0.3270261501362307	3.676817818211192	1.3794819516546308	0.0	0.0	0.16277095367274433	3818.442544792148
-0.03479267299184319	0.6343026766585675	4.462707778699821	0.8061126133300571	0.05410577524569993	0.3950848142983776	2.7721034079897526	-0.43758379421459126	0.0	0.0	0.15989796875082019	3828.409447259362
-0.042040719455588293	0.6270711497729412	3.396534674578655	-0.5936840098589976	0.045674734488330815	0.3334989677169262	3.7231747451549166	1.3268442864314545	0.0	0.0	0.1591522385568716	3944.086102856128
-0.04222380819772342	0.6335383046396467	3.301632120274242	-0.6177393966946815	0.04433811411531896	0.29155750393848995	3.641792005015019	1.707439823650168	0.0	0.0	0.15792372981023856	3676.1101175419335
-0.042069516298667176	0.6227793684721962	3.4515265969539675	-0.579413245334993	0.05122172010518988	0.37735089730515825	3.073294668789799	0.0023974373748984626	0.0	0.0	0.15855720096155637	3736.2818086992197
-0.030942297943889918	0.5799029107889396	4.914446568941077	2.011891677292691	0.04248940825993541	0.30379980486849706	4.065549746885641	2.335052166656082	0.0	0.0	0.16000778676761615	4033.5345993774426
-0.03539127335999592	0.6547201700793203	4.594248649669542	0.7163134722357912	0.055668078540401345	0.4245624011636522	2.7722192403394406	-0.6023718494547918	0.0	0.0	0.1604309853471254	3809.3662284251664
-0.03536121815183668	0.6007245743651289	4.17784016651907	0.6178899472182121	0.056038527283937434	0.4044842332876189	2.589172421490823	-0.6870482180437102	0.0	0.0	0.16115306691072223	3933.594296962611
-0.036994942028966915	0.6336952828068934	4.182381614448229	0.2798239984822474	0.048336100486233935	0.40640551991631224	3.711804870242603	0.6194268506709361	0.0	0.0	0.1603614542199146	3781.18746427838
-0.03394153822747037	0.6860717267668242	5.026106767171209	1.0649017148001325	0.05247623961424863	0.4153570204781074	3.133399029376369	-0.18541747331682337	0.0	0.0	0.1583069078067147	3761.3076531372726
-0.03409341739724403	0.6116563784583291	4.518598807984851	0.9490921464591736	0.05465232250093677	0.40881042304766607	2.80328655606212	-0.5115584825372639	0.0	0.0	0.15991480205376143	3889.8072797079158
-0.03153090413540027	0.6120883622338193	4.986053119942591	1.760062329806817	0.05549220280331668	0.4126943105962667	2.7042640840854486	-0.6038010093682807	0.0	0.0	0.16124355661524065	3663.874370886422
-0.036993803392044944	0.6159671596487792	4.033733053130053	0.2780202387008735	0.05204487562990456	0.3982146992944221	3.0921708220521555	-0.09899325789951326	0.0	0.0	0.16162375743248808	3925.653618442252
-0.032316472536068064	0.5895797048432708	4.6690381387887046	1.5290344935586226	0.041746298891027545	0.27541556642654824	4.079538897052903	2.724226290676026	0.0	0.0	0.16056043570834508	3721.139914647819
-0.0370060880078803	0.6826096372601451	4.413327357767549	0.3340196894228518	0.055555618307150834	0.41792497201469037	2.8087684260133683	-0.6074046917978304	0.0	0.0	0.16087206830251516	3859.206939417136
-0.04235922241922652	0.6472426111570055	3.4529167474653653	-0.5947963741440776	0.05567135988169092	0.4047170819054252	2.645138427618503	-0.6458230995828332	0.0	0.0	0.15912574450372494	3877.989136672898
-0.04235955450157336	0.6506144034175803	3.5798191610258687	-0.6011983745085961	0.05530795620640028	0.4311396086615849	2.9159025486685226	-0.5673875636336565	0.0	0.0	0.1605378861979727	3883.618159385318
-0.03603975585542363	0.6192755161541457	4.156469722474137	0.5368212133389443	0.04733183979444999	0.3360566452602284	3.3503119773453105	0.8457169252868489	0.0	0.0	0.16065062677529418	3800.2769901027414
-0.03324932477713449	0.6243984134409393	4.701159512034895	1.2251957899084414	0.04312197039816157	0.31278004246544655	4.051721713897617	2.1217350964013324	0.0	0.0	0.16119840495521592	3993.177315812915
