i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
87,11.0,0.245122,0.349221,0.474295,1.759176,0.290320,AUT,0.0,0.010718,0.070207,0.007381,proton,pi+,solid
88,11.0,0.088083,0.650844,0.472277,1.178373,0.492765,AUT,0.0,0.008912,0.070207,0.008257,proton,pi+,solid
89,11.0,0.116223,0.595637,0.473656,1.427035,0.490607,AUT,0.0,0.008276,0.070207,0.008071,proton,pi+,solid
90,11.0,0.148314,0.531727,0.474391,1.620219,0.488524,AUT,0.0,0.007456,0.070207,0.007867,proton,pi+,solid
91,11.0,0.207641,0.399927,0.474383,1.690094,0.484614,AUT,0.0,0.008506,0.070207,0.007550,proton,pi+,solid
92,11.0,0.101587,0.628817,0.472781,1.306735,0.685353,AUT,0.0,0.006956,0.070207,0.008167,proton,pi+,solid
93,11.0,0.164328,0.491680,0.474258,1.632545,0.685808,AUT,0.0,0.006380,0.070207,0.007778,proton,pi+,solid
94,11.0,0.122898,0.581614,0.474437,1.432954,0.900641,AUT,0.0,0.007798,0.070207,0.008028,proton,pi+,solid
95,11.0,0.118424,0.527304,0.523132,1.278463,0.129584,AUT,0.0,0.007412,0.070207,0.008043,proton,pi+,solid
96,11.0,0.170467,0.455405,0.523904,1.592818,0.128310,AUT,0.0,0.008679,0.070207,0.007720,proton,pi+,solid
97,11.0,0.235674,0.365546,0.523806,1.766788,0.129239,AUT,0.0,0.017624,0.070207,0.007399,proton,pi+,solid
98,11.0,0.101337,0.576000,0.522344,1.199224,0.303143,AUT,0.0,0.008980,0.070207,0.008156,proton,pi+,solid
99,11.0,0.132247,0.529068,0.523479,1.442766,0.297988,AUT,0.0,0.009205,0.070207,0.007951,proton,pi+,solid
100,11.0,0.162465,0.479674,0.524153,1.603924,0.294480,AUT,0.0,0.008045,0.070207,0.007764,proton,pi+,solid
101,11.0,0.218029,0.383704,0.524260,1.707003,0.291282,AUT,0.0,0.007428,0.070207,0.007479,proton,pi+,solid
102,11.0,0.103181,0.586220,0.522152,1.242289,0.490878,AUT,0.0,0.010625,0.070207,0.008143,proton,pi+,solid
103,11.0,0.145919,0.526426,0.523863,1.578630,0.488629,AUT,0.0,0.008401,0.070207,0.007863,proton,pi+,solid
104,11.0,0.206883,0.403641,0.524281,1.702412,0.481664,AUT,0.0,0.010012,0.070207,0.007531,proton,pi+,solid
105,11.0,0.126405,0.550622,0.522989,1.411845,0.686175,AUT,0.0,0.008100,0.070207,0.007989,proton,pi+,solid
106,11.0,0.204408,0.415818,0.523671,1.747654,0.681409,AUT,0.0,0.016219,0.070207,0.007539,proton,pi+,solid
107,11.0,0.128589,0.552088,0.523392,1.440121,0.912758,AUT,0.0,0.008594,0.070207,0.007975,proton,pi+,solid
108,11.0,0.133663,0.491010,0.573098,1.343830,0.129269,AUT,0.0,0.007527,0.070207,0.007924,proton,pi+,solid
109,11.0,0.205446,0.404903,0.573856,1.694225,0.129532,AUT,0.0,0.011346,0.070207,0.007515,proton,pi+,solid
110,11.0,0.115709,0.524644,0.572536,1.246602,0.299734,AUT,0.0,0.009819,0.070207,0.008042,proton,pi+,solid
111,11.0,0.158814,0.475121,0.573683,1.553290,0.295497,AUT,0.0,0.008299,0.070207,0.007763,proton,pi+,solid
112,11.0,0.216611,0.385919,0.573989,1.707554,0.291981,AUT,0.0,0.008391,0.070207,0.007460,proton,pi+,solid
113,11.0,0.123781,0.527829,0.572493,1.339779,0.489523,AUT,0.0,0.011527,0.070207,0.007987,proton,pi+,solid
114,11.0,0.189260,0.439794,0.574033,1.694296,0.483406,AUT,0.0,0.009990,0.070207,0.007594,proton,pi+,solid
115,11.0,0.134995,0.517139,0.572718,1.424787,0.758879,AUT,0.0,0.008051,0.070207,0.007914,proton,pi+,solid
116,11.0,0.213965,0.417120,0.572345,1.839033,0.679819,AUT,0.0,0.033855,0.070207,0.007464,proton,pi+,solid
117,11.0,0.156859,0.450933,0.623218,1.440136,0.129154,AUT,0.0,0.007931,0.070207,0.007757,proton,pi+,solid
118,11.0,0.243517,0.359353,0.622534,1.800748,0.129653,AUT,0.0,0.028953,0.070207,0.007309,proton,pi+,solid
119,11.0,0.134099,0.479490,0.622738,1.318904,0.296717,AUT,0.0,0.009520,0.070207,0.007898,proton,pi+,solid
120,11.0,0.199944,0.412146,0.623342,1.684247,0.292905,AUT,0.0,0.008452,0.070207,0.007512,proton,pi+,solid
121,11.0,0.134564,0.489171,0.622346,1.351508,0.548890,AUT,0.0,0.013096,0.070207,0.007894,proton,pi+,solid
122,11.0,0.195463,0.437379,0.623258,1.753991,0.523260,AUT,0.0,0.014239,0.070207,0.007529,proton,pi+,solid
123,11.0,0.140163,0.450259,0.672465,1.296525,0.232051,AUT,0.0,0.008531,0.070207,0.007833,proton,pi+,solid
124,11.0,0.199447,0.415721,0.672424,1.703768,0.225351,AUT,0.0,0.009627,0.070207,0.007481,proton,pi+,solid
125,11.0,0.152383,0.462577,0.670893,1.446206,0.540455,AUT,0.0,0.016386,0.070207,0.007756,proton,pi+,solid
126,11.0,0.176241,0.608810,0.323696,2.206698,0.132105,AUT,0.0,0.010949,0.070207,0.007766,proton,pi+,solid
127,11.0,0.208755,0.550731,0.324085,2.371126,0.127931,AUT,0.0,0.010093,0.070207,0.007601,proton,pi+,solid
128,11.0,0.235575,0.498177,0.324139,2.419936,0.126937,AUT,0.0,0.009244,0.070207,0.007482,proton,pi+,solid
129,11.0,0.267746,0.452047,0.325122,2.495765,0.126469,AUT,0.0,0.008320,0.070207,0.007356,proton,pi+,solid
130,11.0,0.318332,0.409827,0.327544,2.684929,0.125786,AUT,0.0,0.008657,0.070207,0.007184,proton,pi+,solid
131,11.0,0.153336,0.687064,0.323222,2.164368,0.310890,AUT,0.0,0.007182,0.070207,0.007893,proton,pi+,solid
132,11.0,0.178703,0.617726,0.323917,2.277279,0.299938,AUT,0.0,0.007040,0.070207,0.007751,proton,pi+,solid
133,11.0,0.197031,0.582955,0.324092,2.370002,0.296017,AUT,0.0,0.006795,0.070207,0.007656,proton,pi+,solid
134,11.0,0.214441,0.551841,0.324192,2.441631,0.292418,AUT,0.0,0.006739,0.070207,0.007573,proton,pi+,solid
135,11.0,0.233700,0.510678,0.324326,2.461934,0.288994,AUT,0.0,0.006332,0.070207,0.007489,proton,pi+,solid
136,11.0,0.258032,0.467696,0.324807,2.489119,0.286024,AUT,0.0,0.006259,0.070207,0.007392,proton,pi+,solid
137,11.0,0.297084,0.426504,0.326440,2.610806,0.285096,AUT,0.0,0.006250,0.070207,0.007253,proton,pi+,solid
138,11.0,0.353332,0.385676,0.330643,2.809938,0.287393,AUT,0.0,0.014487,0.070207,0.007074,proton,pi+,solid
139,11.0,0.145082,0.739087,0.323843,2.199162,0.493465,AUT,0.0,0.007542,0.070207,0.007940,proton,pi+,solid
140,11.0,0.178204,0.639520,0.324290,2.349166,0.486121,AUT,0.0,0.006112,0.070207,0.007752,proton,pi+,solid
141,11.0,0.210062,0.570164,0.324407,2.467062,0.485363,AUT,0.0,0.006120,0.070207,0.007593,proton,pi+,solid
142,11.0,0.261052,0.467760,0.324958,2.507237,0.487030,AUT,0.0,0.007432,0.070207,0.007382,proton,pi+,solid
143,11.0,0.334587,0.398251,0.328730,2.745077,0.487006,AUT,0.0,0.022313,0.070207,0.007132,proton,pi+,solid
144,11.0,0.180161,0.647824,0.325626,2.345793,0.671563,AUT,0.0,0.008519,0.070207,0.007747,proton,pi+,solid
145,11.0,0.277364,0.450019,0.326669,2.560055,0.669242,AUT,0.0,0.019053,0.070207,0.007323,proton,pi+,solid
146,11.0,0.182905,0.594078,0.373671,2.233725,0.130923,AUT,0.0,0.010210,0.070207,0.007703,proton,pi+,solid
147,11.0,0.220562,0.526333,0.373949,2.392606,0.127618,AUT,0.0,0.009729,0.070207,0.007518,proton,pi+,solid
148,11.0,0.256338,0.462688,0.374033,2.444099,0.127117,AUT,0.0,0.009042,0.070207,0.007370,proton,pi+,solid
