i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
385,11.0,0.173579,0.630971,0.473455,2.243862,0.683981,AUT,0.0,0.008085,0.070207,0.001294,neutron,pi+,solid
386,11.0,0.244581,0.493923,0.474172,2.469824,0.684291,AUT,0.0,0.005986,0.070207,0.001432,neutron,pi+,solid
387,11.0,0.322422,0.412373,0.472796,2.742569,0.660263,AUT,0.0,0.052120,0.070207,0.001581,neutron,pi+,solid
388,11.0,0.201071,0.582333,0.474301,2.369952,0.901975,AUT,0.0,0.004882,0.070207,0.001345,neutron,pi+,solid
389,11.0,0.193749,0.562987,0.522771,2.242561,0.131931,AUT,0.0,0.003388,0.070207,0.001343,neutron,pi+,solid
390,11.0,0.230820,0.503517,0.523640,2.396694,0.126484,AUT,0.0,0.003611,0.070207,0.001418,neutron,pi+,solid
391,11.0,0.264790,0.455282,0.523650,2.484737,0.125327,AUT,0.0,0.003779,0.070207,0.001485,neutron,pi+,solid
392,11.0,0.314753,0.398933,0.523502,2.584595,0.135094,AUT,0.0,0.005117,0.070207,0.001581,neutron,pi+,solid
393,11.0,0.173825,0.606386,0.521111,2.171438,0.306759,AUT,0.0,0.003313,0.070207,0.001302,neutron,pi+,solid
394,11.0,0.199359,0.564574,0.523116,2.322275,0.299500,AUT,0.0,0.003803,0.070207,0.001356,neutron,pi+,solid
395,11.0,0.220556,0.536551,0.523750,2.441637,0.295499,AUT,0.0,0.004650,0.070207,0.001399,neutron,pi+,solid
396,11.0,0.244229,0.493959,0.524082,2.487704,0.291858,AUT,0.0,0.005906,0.070207,0.001446,neutron,pi+,solid
397,11.0,0.276546,0.433147,0.524151,2.468370,0.290181,AUT,0.0,0.004774,0.070207,0.001507,neutron,pi+,solid
398,11.0,0.327216,0.380123,0.524032,2.563118,0.293802,AUT,0.0,0.004915,0.070207,0.001605,neutron,pi+,solid
399,11.0,0.394411,0.360802,0.523478,2.937384,0.298882,AUT,0.0,0.097131,0.070207,0.001750,neutron,pi+,solid
400,11.0,0.174872,0.611202,0.521072,2.201246,0.487663,AUT,0.0,0.004515,0.070207,0.001305,neutron,pi+,solid
401,11.0,0.210623,0.555994,0.523614,2.413953,0.487478,AUT,0.0,0.010362,0.070207,0.001379,neutron,pi+,solid
402,11.0,0.252358,0.477643,0.524258,2.478894,0.489400,AUT,0.0,0.011396,0.070207,0.001461,neutron,pi+,solid
403,11.0,0.312599,0.398929,0.523408,2.567729,0.480599,AUT,0.0,0.012321,0.070207,0.001576,neutron,pi+,solid
404,11.0,0.199010,0.570133,0.522904,2.322514,0.685687,AUT,0.0,0.010243,0.070207,0.001353,neutron,pi+,solid
405,11.0,0.270341,0.459899,0.523720,2.556415,0.677815,AUT,0.0,0.013429,0.070207,0.001495,neutron,pi+,solid
406,11.0,0.206187,0.565835,0.522915,2.383105,0.913276,AUT,0.0,0.005693,0.070207,0.001367,neutron,pi+,solid
407,11.0,0.210584,0.522127,0.572503,2.260478,0.128345,AUT,0.0,0.003528,0.070207,0.001388,neutron,pi+,solid
408,11.0,0.260550,0.460733,0.573600,2.471705,0.126414,AUT,0.0,0.003763,0.070207,0.001491,neutron,pi+,solid
409,11.0,0.316701,0.398321,0.573436,2.597688,0.136628,AUT,0.0,0.006597,0.070207,0.001603,neutron,pi+,solid
410,11.0,0.193348,0.551749,0.571497,2.197259,0.301228,AUT,0.0,0.003705,0.070207,0.001353,neutron,pi+,solid
411,11.0,0.228734,0.510549,0.573110,2.408603,0.294189,AUT,0.0,0.005026,0.070207,0.001427,neutron,pi+,solid
412,11.0,0.264651,0.453812,0.574059,2.473627,0.291432,AUT,0.0,0.004853,0.070207,0.001499,neutron,pi+,solid
413,11.0,0.318585,0.389811,0.573032,2.557843,0.292583,AUT,0.0,0.004733,0.070207,0.001606,neutron,pi+,solid
414,11.0,0.201585,0.545042,0.571704,2.259107,0.488182,AUT,0.0,0.009755,0.070207,0.001369,neutron,pi+,solid
415,11.0,0.263710,0.459922,0.573695,2.489455,0.487742,AUT,0.0,0.010172,0.070207,0.001497,neutron,pi+,solid
416,11.0,0.329392,0.402872,0.571393,2.737401,0.469784,AUT,0.0,0.024888,0.070207,0.001629,neutron,pi+,solid
417,11.0,0.217153,0.527570,0.572431,2.348914,0.733777,AUT,0.0,0.008327,0.070207,0.001401,neutron,pi+,solid
418,11.0,0.285696,0.460118,0.572067,2.710191,0.678891,AUT,0.0,0.032151,0.070207,0.001543,neutron,pi+,solid
419,11.0,0.233240,0.481455,0.622561,2.307162,0.128072,AUT,0.0,0.003661,0.070207,0.001448,neutron,pi+,solid
420,11.0,0.298107,0.419983,0.623041,2.576944,0.131027,AUT,0.0,0.005773,0.070207,0.001584,neutron,pi+,solid
421,11.0,0.217690,0.501100,0.621929,2.244340,0.295069,AUT,0.0,0.004601,0.070207,0.001416,neutron,pi+,solid
422,11.0,0.273484,0.440012,0.623241,2.476697,0.291983,AUT,0.0,0.004331,0.070207,0.001534,neutron,pi+,solid
423,11.0,0.327638,0.401468,0.620615,2.713446,0.289078,AUT,0.0,0.009587,0.070207,0.001647,neutron,pi+,solid
424,11.0,0.235382,0.485102,0.622241,2.341265,0.488630,AUT,0.0,0.013586,0.070207,0.001452,neutron,pi+,solid
425,11.0,0.305208,0.433023,0.620784,2.725925,0.472824,AUT,0.0,0.022334,0.070207,0.001601,neutron,pi+,solid
426,11.0,0.228378,0.504476,0.620788,2.368758,0.711497,AUT,0.0,0.015966,0.070207,0.001438,neutron,pi+,solid
427,11.0,0.230431,0.467618,0.671743,2.218410,0.225391,AUT,0.0,0.004083,0.070207,0.001458,neutron,pi+,solid
