i,Ebeam,x,y,z,Q2,pT,obs,value,stat,systrel,systabs,target,hadron,Experiment
124,11.0,0.222963,0.533093,0.424107,2.441523,0.291615,AUT,0.0,0.008406,0.070207,0.008729,proton,pi-,solid
125,11.0,0.295146,0.420712,0.425102,2.546480,0.294880,AUT,0.0,0.008970,0.070207,0.008550,proton,pi-,solid
126,11.0,0.181482,0.635607,0.424145,2.334522,0.489143,AUT,0.0,0.008866,0.070207,0.008846,proton,pi-,solid
127,11.0,0.277906,0.443313,0.424877,2.512811,0.487980,AUT,0.0,0.007299,0.070207,0.008591,proton,pi-,solid
128,11.0,0.208733,0.578946,0.424739,2.387154,0.726564,AUT,0.0,0.006953,0.070207,0.008771,proton,pi-,solid
129,11.0,0.204428,0.563896,0.473609,2.341891,0.128508,AUT,0.0,0.009180,0.070207,0.008861,proton,pi-,solid
130,11.0,0.293721,0.423456,0.473658,2.551749,0.133016,AUT,0.0,0.014533,0.070207,0.008642,proton,pi-,solid
131,11.0,0.178093,0.628644,0.473839,2.286220,0.298319,AUT,0.0,0.009194,0.070207,0.008931,proton,pi-,solid
132,11.0,0.251364,0.478041,0.473995,2.453388,0.293931,AUT,0.0,0.008536,0.070207,0.008739,proton,pi-,solid
133,11.0,0.334018,0.378639,0.473988,2.607167,0.302902,AUT,0.0,0.017518,0.070207,0.008569,proton,pi-,solid
134,11.0,0.192714,0.607328,0.474185,2.354089,0.488909,AUT,0.0,0.009032,0.070207,0.008888,proton,pi-,solid
135,11.0,0.301184,0.408967,0.474348,2.526052,0.482644,AUT,0.0,0.010574,0.070207,0.008632,proton,pi-,solid
136,11.0,0.204992,0.586154,0.474347,2.380476,0.744722,AUT,0.0,0.007449,0.070207,0.008857,proton,pi-,solid
137,11.0,0.177234,0.621934,0.523577,2.257196,0.242086,AUT,0.0,0.009168,0.070207,0.009018,proton,pi-,solid
138,11.0,0.231486,0.511993,0.523829,2.434754,0.228748,AUT,0.0,0.009258,0.070207,0.008885,proton,pi-,solid
139,11.0,0.302007,0.408953,0.523692,2.535036,0.250919,AUT,0.0,0.010503,0.070207,0.008739,proton,pi-,solid
140,11.0,0.212382,0.564111,0.524082,2.377812,0.487985,AUT,0.0,0.008730,0.070207,0.008931,proton,pi-,solid
141,11.0,0.339039,0.384054,0.522467,2.685642,0.470367,AUT,0.0,0.030812,0.070207,0.008673,proton,pi-,solid
142,11.0,0.202548,0.588169,0.524031,2.381738,0.757819,AUT,0.0,0.008776,0.070207,0.008952,proton,pi-,solid
143,11.0,0.189703,0.592752,0.573511,2.300396,0.240695,AUT,0.0,0.009533,0.070207,0.009095,proton,pi-,solid
144,11.0,0.270021,0.452313,0.573568,2.490310,0.241260,AUT,0.0,0.009321,0.070207,0.008933,proton,pi-,solid
145,11.0,0.201211,0.580133,0.573893,2.359373,0.553447,AUT,0.0,0.009737,0.070207,0.009069,proton,pi-,solid
146,11.0,0.297492,0.423759,0.572671,2.596241,0.507710,AUT,0.0,0.017949,0.070207,0.008878,proton,pi-,solid
147,11.0,0.207660,0.553040,0.623349,2.339394,0.239792,AUT,0.0,0.009963,0.070207,0.009200,proton,pi-,solid
148,11.0,0.290453,0.427259,0.622729,2.552966,0.245029,AUT,0.0,0.015961,0.070207,0.009066,proton,pi-,solid
149,11.0,0.210312,0.562635,0.623141,2.389743,0.590623,AUT,0.0,0.010352,0.070207,0.009193,proton,pi-,solid
150,11.0,0.215098,0.534530,0.672703,2.345511,0.316467,AUT,0.0,0.010806,0.070207,0.009368,proton,pi-,solid
151,11.0,0.293148,0.444906,0.670524,2.689074,0.275759,AUT,0.0,0.027033,0.070207,0.009271,proton,pi-,solid
152,11.0,0.256129,0.630841,0.323655,3.325819,0.127050,AUT,0.0,0.011593,0.070207,0.008425,proton,pi-,solid
153,11.0,0.319379,0.549513,0.324910,3.604649,0.128717,AUT,0.0,0.012004,0.070207,0.008266,proton,pi-,solid
154,11.0,0.246654,0.644641,0.324207,3.270536,0.291139,AUT,0.0,0.010216,0.070207,0.008455,proton,pi-,solid
155,11.0,0.300210,0.572183,0.324694,3.535031,0.288464,AUT,0.0,0.009542,0.070207,0.008308,proton,pi-,solid
156,11.0,0.361328,0.492228,0.328663,3.663824,0.290636,AUT,0.0,0.016611,0.070207,0.008191,proton,pi-,solid
157,11.0,0.271187,0.609866,0.324033,3.382484,0.489056,AUT,0.0,0.008442,0.070207,0.008387,proton,pi-,solid
158,11.0,0.358530,0.494817,0.328094,3.654159,0.490913,AUT,0.0,0.018137,0.070207,0.008196,proton,pi-,solid
159,11.0,0.283781,0.593841,0.326438,3.423980,0.690120,AUT,0.0,0.014837,0.070207,0.008362,proton,pi-,solid
160,11.0,0.269156,0.613195,0.373587,3.390203,0.128311,AUT,0.0,0.011701,0.070207,0.008478,proton,pi-,solid
161,11.0,0.348958,0.494898,0.374311,3.542765,0.132561,AUT,0.0,0.016527,0.070207,0.008310,proton,pi-,solid
162,11.0,0.252115,0.637587,0.373977,3.305937,0.293645,AUT,0.0,0.010876,0.070207,0.008525,proton,pi-,solid
163,11.0,0.321538,0.532071,0.374245,3.505527,0.290958,AUT,0.0,0.009969,0.070207,0.008361,proton,pi-,solid
164,11.0,0.405086,0.428423,0.377390,3.577874,0.300054,AUT,0.0,0.024174,0.070207,0.008226,proton,pi-,solid
165,11.0,0.290315,0.579799,0.374352,3.402573,0.487254,AUT,0.0,0.008846,0.070207,0.008437,proton,pi-,solid
166,11.0,0.423991,0.418986,0.378416,3.665097,0.483681,AUT,0.0,0.042986,0.070207,0.008198,proton,pi-,solid
